,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
111,fig:562.46071.peg.1258__CP038857__up,98.433,319,5,0,1,319,101,419,3.8800000000000004e-161,562.0,fig|562.46071.peg.1258__CP038857__up,fig|562.46071.peg.1258,CP038857,delete562.46071,319,10.0
112,fig:562.70513.peg.1519__CP068813__up,96.825,315,10,0,5,319,105,419,1.34e-150,527.0,fig|562.70513.peg.1519__CP068813__up,fig|562.70513.peg.1519,CP068813,delete562.70513,319,6.0
112,fig:562.67796.peg.1336__LR883006__up,100.0,231,0,0,89,319,189,419,1.44e-120,427.0,fig|562.67796.peg.1336__LR883006__up,fig|562.67796.peg.1336,LR883006,delete562.67796,319,1.0
110,fig:83334.637.peg.1325__CP104309__up,99.567,231,1,0,89,319,189,419,6.5e-119,422.0,fig|83334.637.peg.1325__CP104309__up,fig|83334.637.peg.1325,CP104309,delete83334.637,319,3.0
110,fig:562.102351.peg.1424__CP095083__up,96.825,315,10,0,5,319,105,419,1.35e-150,527.0,fig|562.102351.peg.1424__CP095083__up,fig|562.102351.peg.1424,CP095083,delete562.102351,319,8.0
114,fig:562.76274.peg.230__CP076043__up,100.0,319,0,0,1,319,101,419,1.78e-169,590.0,fig|562.76274.peg.230__CP076043__up,fig|562.76274.peg.230,CP076043,delete562.76274,319,0.0
93,fig:564.93.peg.1165__CP055872__up,95.873,315,13,0,5,319,105,419,1.09e-145,510.0,fig|564.93.peg.1165__CP055872__up,fig|564.93.peg.1165,CP055872,delete564.93,319,15.0
113,fig:562.45432.peg.2070__CP034404__up,100.0,231,0,0,89,319,189,419,1.45e-120,427.0,fig|562.45432.peg.2070__CP034404__up,fig|562.45432.peg.2070,CP034404,delete562.45432,319,1.0
112,fig:562.61495.peg.463__CP054314__up,100.0,231,0,0,89,319,189,419,1.56e-120,427.0,fig|562.61495.peg.463__CP054314__up,fig|562.61495.peg.463,CP054314,delete562.61495,319,1.0
112,fig:562.109772.peg.1368__CP103529__up,100.0,319,0,0,1,319,101,419,1.77e-169,590.0,fig|562.109772.peg.1368__CP103529__up,fig|562.109772.peg.1368,CP103529,delete562.109772,319,0.0
111,fig:562.28203.peg.2744__CP025703__up,95.57,316,12,2,5,319,105,419,5.99e-144,505.0,fig|562.28203.peg.2744__CP025703__up,fig|562.28203.peg.2744,CP025703,delete562.28203,319,4.0
105,fig:562.96035.peg.1315__CP060969__up,100.0,319,0,0,1,319,101,419,1.76e-169,590.0,fig|562.96035.peg.1315__CP060969__up,fig|562.96035.peg.1315,CP060969,delete562.96035,319,0.0
114,fig:562.9018.peg.2601__LM993812__up,100.0,319,0,0,1,319,101,419,1.8500000000000002e-169,590.0,fig|562.9018.peg.2601__LM993812__up,fig|562.9018.peg.2601,LM993812,delete562.9018,319,0.0
110,fig:83334.298.peg.4147__CP038494__up,99.567,231,1,0,89,319,189,419,6.5e-119,422.0,fig|83334.298.peg.4147__CP038494__up,fig|83334.298.peg.4147,CP038494,delete83334.298,319,3.0
112,fig:562.29117.peg.42__CP027582__up,100.0,231,0,0,89,319,189,419,1.46e-120,427.0,fig|562.29117.peg.42__CP027582__up,fig|562.29117.peg.42,CP027582,delete562.29117,319,1.0
110,fig:562.109786.peg.1215__CP103694__up,100.0,319,0,0,1,319,101,419,1.76e-169,590.0,fig|562.109786.peg.1215__CP103694__up,fig|562.109786.peg.1215,CP103694,delete562.109786,319,0.0
107,fig:562.79203.peg.1394__CP081706__up,94.154,325,8,7,5,319,96,419,8.47e-138,484.0,fig|562.79203.peg.1394__CP081706__up,fig|562.79203.peg.1394,CP081706,delete562.79203,319,33.0
110,fig:562.108466.peg.4346__CP075716__up,100.0,231,0,0,89,319,189,419,1.44e-120,427.0,fig|562.108466.peg.4346__CP075716__up,fig|562.108466.peg.4346,CP075716,delete562.108466,319,1.0
111,fig:562.28693.peg.3924__CP027221__up,100.0,231,0,0,89,319,189,419,1.43e-120,427.0,fig|562.28693.peg.3924__CP027221__up,fig|562.28693.peg.3924,CP027221,delete562.28693,319,1.0
112,fig:562.61492.peg.3359__CP054371__up,97.143,315,9,0,5,319,105,419,2.91e-152,532.0,fig|562.61492.peg.3359__CP054371__up,fig|562.61492.peg.3359,CP054371,delete562.61492,319,2.0
108,fig:562.17620.peg.3998__CP021732__up,97.143,315,9,0,5,319,105,419,2.9599999999999998e-152,532.0,fig|562.17620.peg.3998__CP021732__up,fig|562.17620.peg.3998,CP021732,delete562.17620,319,2.0
111,fig:562.114657.peg.1343__CP024134__up,100.0,319,0,0,1,319,101,419,1.78e-169,590.0,fig|562.114657.peg.1343__CP024134__up,fig|562.114657.peg.1343,CP024134,delete562.114657,319,0.0
114,fig:562.25386.peg.4539__CP025036__up,97.143,315,9,0,5,319,105,419,3e-152,532.0,fig|562.25386.peg.4539__CP025036__up,fig|562.25386.peg.4539,CP025036,delete562.25386,319,2.0
109,fig:562.75630.peg.3517__CP072787__up,95.57,316,12,2,5,319,105,419,5.93e-144,505.0,fig|562.75630.peg.3517__CP072787__up,fig|562.75630.peg.3517,CP072787,delete562.75630,319,4.0
111,fig:562.55237.peg.3267__CP047594__up,100.0,319,0,0,1,319,101,419,1.8e-169,590.0,fig|562.55237.peg.3267__CP047594__up,fig|562.55237.peg.3267,CP047594,delete562.55237,319,0.0
110,fig:562.67791.peg.1277__LR882973__up,99.687,319,1,0,1,319,101,419,8.100000000000002e-168,584.0,fig|562.67791.peg.1277__LR882973__up,fig|562.67791.peg.1277,LR882973,delete562.67791,319,18.0
109,fig:562.70726.peg.1145__CP069441__up,95.57,316,13,1,5,319,104,419,5.97e-144,505.0,fig|562.70726.peg.1145__CP069441__up,fig|562.70726.peg.1145,CP069441,delete562.70726,319,11.0
