,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1522,fig:562.46071.peg.1176__CP038857__up,100.0,290,0,0,1,290,101,390,2.12e-153,536.0,fig|562.46071.peg.1176__CP038857__up,fig|562.46071.peg.1176,CP038857,delete562.46071,290,0.0
1338,fig:562.70513.peg.1437__CP068813__up,100.0,290,0,0,1,290,101,390,2.0199999999999999e-153,536.0,fig|562.70513.peg.1437__CP068813__up,fig|562.70513.peg.1437,CP068813,delete562.70513,290,0.0
1405,fig:562.67796.peg.1256__LR883006__up,99.31,290,2,0,1,290,101,390,4.4699999999999996e-150,525.0,fig|562.67796.peg.1256__LR883006__up,fig|562.67796.peg.1256,LR883006,delete562.67796,290,3.0
1419,fig:83334.637.peg.1243__CP104309__up,99.655,290,1,0,1,290,101,390,9.409999999999999e-152,531.0,fig|83334.637.peg.1243__CP104309__up,fig|83334.637.peg.1243,CP104309,delete83334.637,290,1.0
1402,fig:562.102351.peg.1298__CP095083__up,99.655,290,1,0,1,290,101,390,9.5e-152,531.0,fig|562.102351.peg.1298__CP095083__up,fig|562.102351.peg.1298,CP095083,delete562.102351,290,1.0
1492,fig:562.76274.peg.150__CP076043__up,100.0,290,0,0,1,290,101,390,2.12e-153,536.0,fig|562.76274.peg.150__CP076043__up,fig|562.76274.peg.150,CP076043,delete562.76274,290,0.0
998,fig:564.93.peg.1032__CP055872__up,99.655,290,1,0,1,290,101,390,7.55e-152,531.0,fig|564.93.peg.1032__CP055872__up,fig|564.93.peg.1032,CP055872,delete564.93,290,8.0
1460,fig:562.45432.peg.2152__CP034404__up,99.655,290,1,0,1,290,101,390,9.699999999999999e-152,531.0,fig|562.45432.peg.2152__CP034404__up,fig|562.45432.peg.2152,CP034404,delete562.45432,290,5.0
1402,fig:562.61495.peg.551__CP054314__up,99.655,290,1,0,1,290,101,390,1.04e-151,531.0,fig|562.61495.peg.551__CP054314__up,fig|562.61495.peg.551,CP054314,delete562.61495,290,1.0
1525,fig:562.109772.peg.1288__CP103529__up,100.0,290,0,0,1,290,101,390,2.11e-153,536.0,fig|562.109772.peg.1288__CP103529__up,fig|562.109772.peg.1288,CP103529,delete562.109772,290,0.0
1391,fig:562.28203.peg.2883__CP025703__up,100.0,290,0,0,1,290,101,390,1.93e-153,536.0,fig|562.28203.peg.2883__CP025703__up,fig|562.28203.peg.2883,CP025703,delete562.28203,290,0.0
