,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
662,fig:562.46071.peg.3257__CP038857__up,100.0,286,0,0,1,286,101,386,3.5e-151,529.0,fig|562.46071.peg.3257__CP038857__up,fig|562.46071.peg.3257,CP038857,delete562.46071,286,0
586,fig:562.70513.peg.3608__CP068813__up,98.252,286,5,0,1,286,101,386,7.27e-143,501.0,fig|562.70513.peg.3608__CP068813__up,fig|562.70513.peg.3608,CP068813,delete562.70513,286,5
612,fig:562.67796.peg.3301__LR883006__up,99.301,286,2,0,1,286,101,386,7.42e-148,518.0,fig|562.67796.peg.3301__LR883006__up,fig|562.67796.peg.3301,LR883006,delete562.67796,286,4
617,fig:83334.637.peg.3953__CP104309__up,99.65,286,1,0,1,286,101,386,1.55e-149,523.0,fig|83334.637.peg.3953__CP104309__up,fig|83334.637.peg.3953,CP104309,delete83334.637,286,2
617,fig:562.102351.peg.3480__CP095083__up,98.252,286,5,0,1,286,101,386,7.34e-143,501.0,fig|562.102351.peg.3480__CP095083__up,fig|562.102351.peg.3480,CP095083,delete562.102351,286,8
658,fig:562.76274.peg.2034__CP076043__up,99.301,286,2,0,1,286,101,386,7.58e-148,518.0,fig|562.76274.peg.2034__CP076043__up,fig|562.76274.peg.2034,CP076043,delete562.76274,286,16
452,fig:564.93.peg.3036__CP055872__up,97.552,286,7,0,1,286,101,386,1.26e-139,490.0,fig|564.93.peg.3036__CP055872__up,fig|564.93.peg.3036,CP055872,delete564.93,286,12
636,fig:562.45432.peg.47__CP034404__up,99.301,286,2,0,1,286,101,386,7.49e-148,518.0,fig|562.45432.peg.47__CP034404__up,fig|562.45432.peg.47,CP034404,delete562.45432,286,4
612,fig:562.61495.peg.3853__CP054314__up,98.951,286,3,0,1,286,101,386,3.73e-146,512.0,fig|562.61495.peg.3853__CP054314__up,fig|562.61495.peg.3853,CP054314,delete562.61495,286,3
665,fig:562.109772.peg.3347__CP103529__up,100.0,286,0,0,1,286,101,386,3.48e-151,529.0,fig|562.109772.peg.3347__CP103529__up,fig|562.109772.peg.3347,CP103529,delete562.109772,286,0
611,fig:562.28203.peg.862__CP025703__up,98.601,286,4,0,1,286,101,386,1.49e-144,507.0,fig|562.28203.peg.862__CP025703__up,fig|562.28203.peg.862,CP025703,delete562.28203,286,17
664,fig:562.96035.peg.3295__CP060969__up,100.0,286,0,0,1,286,101,386,3.46e-151,529.0,fig|562.96035.peg.3295__CP060969__up,fig|562.96035.peg.3295,CP060969,delete562.96035,286,0
680,fig:562.9018.peg.790__LM993812__up,100.0,286,0,0,1,286,101,386,3.65e-151,529.0,fig|562.9018.peg.790__LM993812__up,fig|562.9018.peg.790,LM993812,delete562.9018,286,0
