,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2833,fig:562.46071.peg.2124__CP038857__up,100.0,298,0,0,1,298,101,398,7.81e-158,551.0,fig|562.46071.peg.2124__CP038857__up,fig|562.46071.peg.2124,CP038857,delete562.46071,298,0.0
2396,fig:562.70513.peg.2547__CP068813__up,97.987,298,6,0,1,298,101,398,7.49e-148,518.0,fig|562.70513.peg.2547__CP068813__up,fig|562.70513.peg.2547,CP068813,delete562.70513,298,4.0
2535,fig:562.67796.peg.2200__LR883006__up,99.329,298,2,0,1,298,101,398,1.64e-154,540.0,fig|562.67796.peg.2200__LR883006__up,fig|562.67796.peg.2200,LR883006,delete562.67796,298,1.0
2548,fig:83334.637.peg.2357__CP104309__up,99.664,298,1,0,1,298,101,398,3.4400000000000003e-156,545.0,fig|83334.637.peg.2357__CP104309__up,fig|83334.637.peg.2357,CP104309,delete83334.637,298,2.0
2503,fig:562.102351.peg.2282__CP095083__up,99.329,298,2,0,1,298,101,398,1.62e-154,540.0,fig|562.102351.peg.2282__CP095083__up,fig|562.102351.peg.2282,CP095083,delete562.102351,298,10.0
2747,fig:562.76274.peg.1022__CP076043__up,100.0,298,0,0,1,298,101,398,7.81e-158,551.0,fig|562.76274.peg.1022__CP076043__up,fig|562.76274.peg.1022,CP076043,delete562.76274,298,0.0
2589,fig:562.45432.peg.1177__CP034404__up,99.329,298,2,0,1,298,101,398,1.66e-154,540.0,fig|562.45432.peg.1177__CP034404__up,fig|562.45432.peg.1177,CP034404,delete562.45432,298,1.0
2560,fig:562.61495.peg.5087__CP054314__up,97.674,301,3,4,1,298,74,373,1.08e-146,514.0,fig|562.61495.peg.5087__CP054314__up,fig|562.61495.peg.5087,CP054314,delete562.61495,298,47.0
2827,fig:562.109772.peg.2346__CP103529__up,100.0,298,0,0,1,298,101,398,7.77e-158,551.0,fig|562.109772.peg.2346__CP103529__up,fig|562.109772.peg.2346,CP103529,delete562.109772,298,0.0
2500,fig:562.28203.peg.1843__CP025703__up,99.664,298,1,0,1,298,101,398,3.3000000000000004e-156,545.0,fig|562.28203.peg.1843__CP025703__up,fig|562.28203.peg.1843,CP025703,delete562.28203,298,5.0
2807,fig:562.96035.peg.2200__CP060969__up,99.664,298,1,0,1,298,101,398,3.59e-156,545.0,fig|562.96035.peg.2200__CP060969__up,fig|562.96035.peg.2200,CP060969,delete562.96035,298,7.0
2846,fig:562.9018.peg.1752__LM993812__up,100.0,298,0,0,1,298,101,398,8.13e-158,551.0,fig|562.9018.peg.1752__LM993812__up,fig|562.9018.peg.1752,LM993812,delete562.9018,298,0.0
2554,fig:83334.298.peg.3129__CP038494__up,99.664,298,1,0,1,298,101,398,3.4400000000000003e-156,545.0,fig|83334.298.peg.3129__CP038494__up,fig|83334.298.peg.3129,CP038494,delete83334.298,298,2.0
2558,fig:562.29117.peg.1170__CP027582__up,99.329,298,2,0,1,298,101,398,1.67e-154,540.0,fig|562.29117.peg.1170__CP027582__up,fig|562.29117.peg.1170,CP027582,delete562.29117,298,1.0
2870,fig:562.109786.peg.2123__CP103694__up,99.664,298,1,0,1,298,101,398,3.6e-156,545.0,fig|562.109786.peg.2123__CP103694__up,fig|562.109786.peg.2123,CP103694,delete562.109786,298,7.0
2796,fig:562.79203.peg.2239__CP081706__up,100.0,298,0,0,1,298,101,398,7.65e-158,551.0,fig|562.79203.peg.2239__CP081706__up,fig|562.79203.peg.2239,CP081706,delete562.79203,298,0.0
