,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1979,fig:562.46071.peg.3068__CP038857__up,100.0,287,0,0,1,287,101,387,9.77e-152,531.0,fig|562.46071.peg.3068__CP038857__up,fig|562.46071.peg.3068,CP038857,delete562.46071,287,0.0
1696,fig:562.70513.peg.3457__CP068813__up,100.0,287,0,0,1,287,101,387,9.3e-152,531.0,fig|562.70513.peg.3457__CP068813__up,fig|562.70513.peg.3457,CP068813,delete562.70513,287,0.0
1818,fig:562.67796.peg.3161__LR883006__up,100.0,287,0,0,1,287,101,387,9.57e-152,531.0,fig|562.67796.peg.3161__LR883006__up,fig|562.67796.peg.3161,LR883006,delete562.67796,287,0.0
1826,fig:83334.637.peg.3800__CP104309__up,100.0,287,0,0,1,287,101,387,9.31e-152,531.0,fig|83334.637.peg.3800__CP104309__up,fig|83334.637.peg.3800,CP104309,delete83334.637,287,0.0
1786,fig:562.102351.peg.3329__CP095083__up,100.0,287,0,0,1,287,101,387,9.4e-152,531.0,fig|562.102351.peg.3329__CP095083__up,fig|562.102351.peg.3329,CP095083,delete562.102351,287,0.0
1951,fig:562.76274.peg.1894__CP076043__up,100.0,287,0,0,1,287,101,387,9.77e-152,531.0,fig|562.76274.peg.1894__CP076043__up,fig|562.76274.peg.1894,CP076043,delete562.76274,287,0.0
1269,fig:564.93.peg.1698__CP055872__up,92.806,139,9,1,149,286,248,386,2.3899999999999997e-52,200.0,fig|564.93.peg.1698__CP055872__up,fig|564.93.peg.1698,CP055872,delete564.93,287,2.0
1865,fig:562.45432.peg.257__CP034404__up,100.0,287,0,0,1,287,101,387,9.59e-152,531.0,fig|562.45432.peg.257__CP034404__up,fig|562.45432.peg.257,CP034404,delete562.45432,287,0.0
1799,fig:562.61495.peg.4018__CP054314__up,100.0,287,0,0,1,287,101,387,1.03e-151,531.0,fig|562.61495.peg.4018__CP054314__up,fig|562.61495.peg.4018,CP054314,delete562.61495,287,0.0
1984,fig:562.109772.peg.3205__CP103529__up,100.0,287,0,0,1,287,101,387,9.72e-152,531.0,fig|562.109772.peg.3205__CP103529__up,fig|562.109772.peg.3205,CP103529,delete562.109772,287,0.0
1775,fig:562.28203.peg.1042__CP025703__up,100.0,286,0,0,2,287,102,387,3.1999999999999995e-151,529.0,fig|562.28203.peg.1042__CP025703__up,fig|562.28203.peg.1042,CP025703,delete562.28203,287,1.0
2014,fig:562.96035.peg.3157__CP060969__up,100.0,287,0,0,1,287,101,387,9.66e-152,531.0,fig|562.96035.peg.3157__CP060969__up,fig|562.96035.peg.3157,CP060969,delete562.96035,287,0.0
2009,fig:562.9018.peg.928__LM993812__up,100.0,287,0,0,1,287,101,387,1.02e-151,531.0,fig|562.9018.peg.928__LM993812__up,fig|562.9018.peg.928,LM993812,delete562.9018,287,0.0
1830,fig:83334.298.peg.1747__CP038494__up,100.0,287,0,0,1,287,101,387,9.31e-152,531.0,fig|83334.298.peg.1747__CP038494__up,fig|83334.298.peg.1747,CP038494,delete83334.298,287,0.0
1831,fig:562.29117.peg.2574__CP027582__up,99.652,287,1,0,1,287,101,387,4.4799999999999996e-150,525.0,fig|562.29117.peg.2574__CP027582__up,fig|562.29117.peg.2574,CP027582,delete562.29117,287,16.0
2044,fig:562.109786.peg.2941__CP103694__up,100.0,287,0,0,1,287,101,387,9.669999999999999e-152,531.0,fig|562.109786.peg.2941__CP103694__up,fig|562.109786.peg.2941,CP103694,delete562.109786,287,0.0
2006,fig:562.79203.peg.3196__CP081706__up,100.0,287,0,0,1,287,101,387,9.639999999999999e-152,531.0,fig|562.79203.peg.3196__CP081706__up,fig|562.79203.peg.3196,CP081706,delete562.79203,287,0.0
1802,fig:562.108466.peg.1289__CP075716__up,100.0,287,0,0,1,287,101,387,9.609999999999999e-152,531.0,fig|562.108466.peg.1289__CP075716__up,fig|562.108466.peg.1289,CP075716,delete562.108466,287,0.0
1798,fig:562.28693.peg.1638__CP027221__up,100.0,287,0,0,1,287,101,387,9.5e-152,531.0,fig|562.28693.peg.1638__CP027221__up,fig|562.28693.peg.1638,CP027221,delete562.28693,287,0.0
1878,fig:562.61492.peg.1557__CP054371__up,100.0,287,0,0,1,287,101,387,9.4e-152,531.0,fig|562.61492.peg.1557__CP054371__up,fig|562.61492.peg.1557,CP054371,delete562.61492,287,0.0
1911,fig:562.17620.peg.907__CP021732__up,100.0,287,0,0,1,287,101,387,9.56e-152,531.0,fig|562.17620.peg.907__CP021732__up,fig|562.17620.peg.907,CP021732,delete562.17620,287,0.0
2036,fig:562.114657.peg.3649__CP024134__up,100.0,287,0,0,1,287,101,387,9.77e-152,531.0,fig|562.114657.peg.3649__CP024134__up,fig|562.114657.peg.3649,CP024134,delete562.114657,287,0.0
1902,fig:562.25386.peg.2628__CP025036__up,100.0,287,0,0,1,287,101,387,9.639999999999999e-152,531.0,fig|562.25386.peg.2628__CP025036__up,fig|562.25386.peg.2628,CP025036,delete562.25386,287,0.0
1799,fig:562.75630.peg.1769__CP072787__up,99.65,286,1,0,2,287,102,387,1.47e-149,523.0,fig|562.75630.peg.1769__CP072787__up,fig|562.75630.peg.1769,CP072787,delete562.75630,287,11.0
1992,fig:562.55237.peg.1559__CP047594__up,100.0,287,0,0,1,287,101,387,9.87e-152,531.0,fig|562.55237.peg.1559__CP047594__up,fig|562.55237.peg.1559,CP047594,delete562.55237,287,0.0
2021,fig:562.67791.peg.2996__LR882973__up,100.0,287,0,0,1,287,101,387,9.609999999999999e-152,531.0,fig|562.67791.peg.2996__LR882973__up,fig|562.67791.peg.2996,LR882973,delete562.67791,287,0.0
1786,fig:562.70726.peg.4369__CP069441__up,100.0,286,0,0,2,287,102,387,3.18e-151,529.0,fig|562.70726.peg.4369__CP069441__up,fig|562.70726.peg.4369,CP069441,delete562.70726,287,1.0
1270,fig:564.142.peg.1618__CP057504__up,92.806,139,9,1,149,286,248,386,2.32e-52,200.0,fig|564.142.peg.1618__CP057504__up,fig|564.142.peg.1618,CP057504,delete564.142,287,2.0
1736,fig:562.70514.peg.1823__CP068823__up,100.0,287,0,0,1,287,101,387,9.09e-152,531.0,fig|562.70514.peg.1823__CP068823__up,fig|562.70514.peg.1823,CP068823,delete562.70514,287,0.0
1799,fig:562.74729.peg.1770__CP072785__up,99.65,286,1,0,2,287,102,387,1.47e-149,523.0,fig|562.74729.peg.1770__CP072785__up,fig|562.74729.peg.1770,CP072785,delete562.74729,287,11.0
1786,fig:941322.178.peg.3257__CP103592__up,100.0,286,0,0,2,287,102,387,3.27e-151,529.0,fig|941322.178.peg.3257__CP103592__up,fig|941322.178.peg.3257,CP103592,delete941322.178,287,1.0
1994,fig:562.79204.peg.2962__CP081711__up,100.0,287,0,0,1,287,101,387,9.78e-152,531.0,fig|562.79204.peg.2962__CP081711__up,fig|562.79204.peg.2962,CP081711,delete562.79204,287,0.0
1848,fig:562.109781.peg.2983__CP103623__up,100.0,287,0,0,1,287,101,387,9.48e-152,531.0,fig|562.109781.peg.2983__CP103623__up,fig|562.109781.peg.2983,CP103623,delete562.109781,287,0.0
2003,fig:2048780.3.peg.3376__CP024257__up,100.0,287,0,0,1,287,101,387,9.8e-152,531.0,fig|2048780.3.peg.3376__CP024257__up,fig|2048780.3.peg.3376,CP024257,delete2048780.3,287,0.0
1812,fig:562.29110.peg.4024__CP027342__up,100.0,287,0,0,1,287,101,387,9.5e-152,531.0,fig|562.29110.peg.4024__CP027342__up,fig|562.29110.peg.4024,CP027342,delete562.29110,287,0.0
1806,fig:562.68712.peg.4706__CP066032__up,100.0,287,0,0,1,287,101,387,9.56e-152,531.0,fig|562.68712.peg.4706__CP066032__up,fig|562.68712.peg.4706,CP066032,delete562.68712,287,0.0
1824,fig:155864.42.peg.1172__CP008957__up,100.0,287,0,0,1,287,101,387,9.33e-152,531.0,fig|155864.42.peg.1172__CP008957__up,fig|155864.42.peg.1172,CP008957,delete155864.42,287,0.0
1911,fig:562.96032.peg.3113__CP043284__up,100.0,287,0,0,1,287,101,387,9.609999999999999e-152,531.0,fig|562.96032.peg.3113__CP043284__up,fig|562.96032.peg.3113,CP043284,delete562.96032,287,0.0
1807,fig:562.50548.peg.2984__CP041919__up,100.0,287,0,0,1,287,101,387,9.49e-152,531.0,fig|562.50548.peg.2984__CP041919__up,fig|562.50548.peg.2984,CP041919,delete562.50548,287,0.0
1829,fig:562.80701.peg.2505__CP080246__up,100.0,286,0,0,2,287,102,387,3.1999999999999995e-151,529.0,fig|562.80701.peg.2505__CP080246__up,fig|562.80701.peg.2505,CP080246,delete562.80701,287,1.0
1732,fig:562.109775.peg.3246__CP103521__up,100.0,287,0,0,1,287,101,387,9.37e-152,531.0,fig|562.109775.peg.3246__CP103521__up,fig|562.109775.peg.3246,CP103521,delete562.109775,287,0.0
1934,fig:562.102360.peg.3130__CP095155__up,100.0,287,0,0,1,287,101,387,9.72e-152,531.0,fig|562.102360.peg.3130__CP095155__up,fig|562.102360.peg.3130,CP095155,delete562.102360,287,0.0
1829,fig:562.60320.peg.3448__CP053080__up,100.0,286,0,0,2,287,102,387,3.22e-151,529.0,fig|562.60320.peg.3448__CP053080__up,fig|562.60320.peg.3448,CP053080,delete562.60320,287,1.0
1989,fig:562.108468.peg.2917__CP075722__up,100.0,287,0,0,1,287,101,387,9.729999999999999e-152,531.0,fig|562.108468.peg.2917__CP075722__up,fig|562.108468.peg.2917,CP075722,delete562.108468,287,0.0
1789,fig:941322.171.peg.3273__CP103562__up,100.0,286,0,0,2,287,102,387,3.26e-151,529.0,fig|941322.171.peg.3273__CP103562__up,fig|941322.171.peg.3273,CP103562,delete941322.171,287,1.0
1266,fig:564.180.peg.3006__CP070873__up,92.806,139,9,1,149,286,248,386,2.3599999999999996e-52,200.0,fig|564.180.peg.3006__CP070873__up,fig|564.180.peg.3006,CP070873,delete564.180,287,2.0
1932,fig:562.114661.peg.1776__CP024147__up,100.0,287,0,0,1,287,101,387,9.33e-152,531.0,fig|562.114661.peg.1776__CP024147__up,fig|562.114661.peg.1776,CP024147,delete562.114661,287,0.0
1821,fig:562.70522.peg.3124__CP068816__up,100.0,286,0,0,2,287,102,387,3.1999999999999995e-151,529.0,fig|562.70522.peg.3124__CP068816__up,fig|562.70522.peg.3124,CP068816,delete562.70522,287,1.0
1987,fig:562.115111.peg.2888__CP044443__up,100.0,287,0,0,1,287,101,387,9.63e-152,531.0,fig|562.115111.peg.2888__CP044443__up,fig|562.115111.peg.2888,CP044443,delete562.115111,287,0.0
1998,fig:562.94308.peg.2781__CP091065__up,100.0,287,0,0,1,287,101,387,1.03e-151,531.0,fig|562.94308.peg.2781__CP091065__up,fig|562.94308.peg.2781,CP091065,delete562.94308,287,0.0
1734,fig:562.29126.peg.1646__CP027579__up,100.0,287,0,0,1,287,101,387,9.22e-152,531.0,fig|562.29126.peg.1646__CP027579__up,fig|562.29126.peg.1646,CP027579,delete562.29126,287,0.0
1691,fig:562.90909.peg.3271__OU701449__up,100.0,287,0,0,1,287,101,387,9.37e-152,531.0,fig|562.90909.peg.3271__OU701449__up,fig|562.90909.peg.3271,OU701449,delete562.90909,287,0.0
2011,fig:562.114834.peg.2838__CP111004__up,100.0,287,0,0,1,287,101,387,1.03e-151,531.0,fig|562.114834.peg.2838__CP111004__up,fig|562.114834.peg.2838,CP111004,delete562.114834,287,0.0
1826,fig:83334.639.peg.3800__CP104309__up,100.0,287,0,0,1,287,101,387,9.31e-152,531.0,fig|83334.639.peg.3800__CP104309__up,fig|83334.639.peg.3800,CP104309,delete83334.639,287,0.0
1806,fig:585396.4.peg.1019__NC_013364__up,100.0,287,0,0,1,287,101,387,9.48e-152,531.0,fig|585396.4.peg.1019__NC_013364__up,fig|585396.4.peg.1019,NC_013364,delete585396.4,287,0.0
1760,fig:562.58145.peg.3154__CP048337__up,100.0,287,0,0,1,287,101,387,9.31e-152,531.0,fig|562.58145.peg.3154__CP048337__up,fig|562.58145.peg.3154,CP048337,delete562.58145,287,0.0
1808,fig:562.19575.peg.2614__CP022393__up,100.0,287,0,0,1,287,101,387,9.44e-152,531.0,fig|562.19575.peg.2614__CP022393__up,fig|562.19575.peg.2614,CP022393,delete562.19575,287,0.0
1837,fig:562.115116.peg.2946__CP097721__up,100.0,287,0,0,1,287,101,387,9.409999999999999e-152,531.0,fig|562.115116.peg.2946__CP097721__up,fig|562.115116.peg.2946,CP097721,delete562.115116,287,0.0
2001,fig:469008.15.peg.934__CP001509__up,100.0,287,0,0,1,287,101,387,9.49e-152,531.0,fig|469008.15.peg.934__CP001509__up,fig|469008.15.peg.934,CP001509,delete469008.15,287,0.0
1773,fig:941322.182.peg.3069__CP103710__up,100.0,286,0,0,2,287,102,387,3.21e-151,529.0,fig|941322.182.peg.3069__CP103710__up,fig|941322.182.peg.3069,CP103710,delete941322.182,287,1.0
1697,fig:562.70525.peg.3425__CP068801__up,100.0,287,0,0,1,287,101,387,9.43e-152,531.0,fig|562.70525.peg.3425__CP068801__up,fig|562.70525.peg.3425,CP068801,delete562.70525,287,0.0
1998,fig:562.107285.peg.2902__CP100525__up,100.0,287,0,0,1,287,101,387,9.609999999999999e-152,531.0,fig|562.107285.peg.2902__CP100525__up,fig|562.107285.peg.2902,CP100525,delete562.107285,287,0.0
1895,fig:562.7943.peg.489__CP013112__up,100.0,287,0,0,1,287,101,387,9.639999999999999e-152,531.0,fig|562.7943.peg.489__CP013112__up,fig|562.7943.peg.489,CP013112,delete562.7943,287,0.0
1713,fig:562.63790.peg.3293__CP059840__up,99.65,286,1,0,2,287,102,387,1.46e-149,523.0,fig|562.63790.peg.3293__CP059840__up,fig|562.63790.peg.3293,CP059840,delete562.63790,287,10.0
1792,fig:1248823.7.peg.1010__CP007136__up,100.0,287,0,0,1,287,101,387,9.259999999999999e-152,531.0,fig|1248823.7.peg.1010__CP007136__up,fig|1248823.7.peg.1010,CP007136,delete1248823.7,287,0.0
1652,fig:574521.7.peg.930__NC_011601__up,99.65,286,1,0,2,287,102,387,1.45e-149,523.0,fig|574521.7.peg.930__NC_011601__up,fig|574521.7.peg.930,NC_011601,delete574521.7,287,10.0
1814,fig:562.70728.peg.1955__CP069451__up,100.0,286,0,0,2,287,102,387,3.19e-151,529.0,fig|562.70728.peg.1955__CP069451__up,fig|562.70728.peg.1955,CP069451,delete562.70728,287,1.0
1984,fig:562.58142.peg.3036__CP048371__up,100.0,287,0,0,1,287,101,387,9.69e-152,531.0,fig|562.58142.peg.3036__CP048371__up,fig|562.58142.peg.3036,CP048371,delete562.58142,287,0.0
1717,fig:562.58370.peg.2424__CP049197__up,100.0,287,0,0,1,287,101,387,9.42e-152,531.0,fig|562.58370.peg.2424__CP049197__up,fig|562.58370.peg.2424,CP049197,delete562.58370,287,0.0
2032,fig:2605620.3.peg.4918__CP043217__up,100.0,287,0,0,1,287,101,387,9.78e-152,531.0,fig|2605620.3.peg.4918__CP043217__up,fig|2605620.3.peg.4918,CP043217,delete2605620.3,287,0.0
1986,fig:562.102358.peg.2898__CP095125__up,100.0,287,0,0,1,287,101,387,9.63e-152,531.0,fig|562.102358.peg.2898__CP095125__up,fig|562.102358.peg.2898,CP095125,delete562.102358,287,0.0
1707,fig:562.47708.peg.2606__CP040390__up,100.0,287,0,0,1,287,101,387,9.46e-152,531.0,fig|562.47708.peg.2606__CP040390__up,fig|562.47708.peg.2606,CP040390,delete562.47708,287,0.0
1950,fig:562.114833.peg.3005__CP110859__up,100.0,287,0,0,1,287,101,387,1.01e-151,531.0,fig|562.114833.peg.3005__CP110859__up,fig|562.114833.peg.3005,CP110859,delete562.114833,287,0.0
1901,fig:562.114659.peg.3345__CP024141__up,100.0,287,0,0,1,287,101,387,9.71e-152,531.0,fig|562.114659.peg.3345__CP024141__up,fig|562.114659.peg.3345,CP024141,delete562.114659,287,0.0
1747,fig:562.29121.peg.450__CP027550__up,100.0,286,0,0,2,287,102,387,3.16e-151,529.0,fig|562.29121.peg.450__CP027550__up,fig|562.29121.peg.450,CP027550,delete562.29121,287,1.0
2032,fig:562.101985.peg.3227__CP066839__up,100.0,287,0,0,1,287,101,387,9.71e-152,531.0,fig|562.101985.peg.3227__CP066839__up,fig|562.101985.peg.3227,CP066839,delete562.101985,287,0.0
1283,fig:564.118.peg.1644__CP057565__up,92.806,139,9,1,149,286,248,386,2.32e-52,200.0,fig|564.118.peg.1644__CP057565__up,fig|564.118.peg.1644,CP057565,delete564.118,287,2.0
1802,fig:562.66873.peg.3143__CP061914__up,100.0,287,0,0,1,287,101,387,9.33e-152,531.0,fig|562.66873.peg.3143__CP061914__up,fig|562.66873.peg.3143,CP061914,delete562.66873,287,0.0
1815,fig:562.96291.peg.3193__CP028738__up,100.0,287,0,0,1,287,101,387,9.47e-152,531.0,fig|562.96291.peg.3193__CP028738__up,fig|562.96291.peg.3193,CP028738,delete562.96291,287,0.0
1824,fig:2763104.3.peg.3066__CP065152__up,100.0,286,0,0,2,287,102,387,3.22e-151,529.0,fig|2763104.3.peg.3066__CP065152__up,fig|2763104.3.peg.3066,CP065152,delete2763104.3,287,1.0
2025,fig:562.28408.peg.925__CP026347__up,100.0,287,0,0,1,287,101,387,1.03e-151,531.0,fig|562.28408.peg.925__CP026347__up,fig|562.28408.peg.925,CP026347,delete562.28408,287,0.0
1835,fig:562.70743.peg.2375__CP069528__up,99.65,286,1,0,2,287,102,387,1.52e-149,523.0,fig|562.70743.peg.2375__CP069528__up,fig|562.70743.peg.2375,CP069528,delete562.70743,287,4.0
2003,fig:562.67700.peg.2828__LR882052__up,100.0,287,0,0,1,287,101,387,9.69e-152,531.0,fig|562.67700.peg.2828__LR882052__up,fig|562.67700.peg.2828,LR882052,delete562.67700,287,0.0
1848,fig:562.114632.peg.2314__CP024889__up,100.0,287,0,0,1,287,101,387,9.379999999999999e-152,531.0,fig|562.114632.peg.2314__CP024889__up,fig|562.114632.peg.2314,CP024889,delete562.114632,287,0.0
1826,fig:83334.493.peg.3971__CP062755__up,100.0,287,0,0,1,287,101,387,9.31e-152,531.0,fig|83334.493.peg.3971__CP062755__up,fig|83334.493.peg.3971,CP062755,delete83334.493,287,0.0
1891,fig:562.74541.peg.3052__JAGFYB010000001__up,100.0,287,0,0,1,287,101,387,9.609999999999999e-152,531.0,fig|562.74541.peg.3052__JAGFYB010000001__up,fig|562.74541.peg.3052,JAGFYB010000001,delete562.74541,287,0.0
1775,fig:562.76478.peg.1034__CP076693__up,100.0,286,0,0,2,287,102,387,3.25e-151,529.0,fig|562.76478.peg.1034__CP076693__up,fig|562.76478.peg.1034,CP076693,delete562.76478,287,1.0
2011,fig:562.73338.peg.2945__CP066366__up,100.0,287,0,0,1,287,101,387,9.69e-152,531.0,fig|562.73338.peg.2945__CP066366__up,fig|562.73338.peg.2945,CP066366,delete562.73338,287,0.0
