,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3831,fig:562.46071.peg.2585__CP038857__up,100.0,276,0,0,1,276,101,376,1.2300000000000001e-145,510.0,fig|562.46071.peg.2585__CP038857__up,fig|562.46071.peg.2585,CP038857,delete562.46071,276,0.0
3196,fig:562.70513.peg.3000__CP068813__up,98.913,276,3,0,1,276,101,376,1.17e-140,494.0,fig|562.70513.peg.3000__CP068813__up,fig|562.70513.peg.3000,CP068813,delete562.70513,276,4.0
3401,fig:562.67796.peg.2667__LR883006__up,99.275,276,2,0,1,276,101,376,2.5899999999999998e-142,499.0,fig|562.67796.peg.2667__LR883006__up,fig|562.67796.peg.2667,LR883006,delete562.67796,276,3.0
3413,fig:83334.637.peg.2629__CP104309__up,100.0,276,0,0,1,276,101,376,1.16e-145,510.0,fig|83334.637.peg.2629__CP104309__up,fig|83334.637.peg.2629,CP104309,delete83334.637,276,0.0
3396,fig:562.102351.peg.2726__CP095083__up,98.551,276,4,0,1,276,101,376,5.5e-139,488.0,fig|562.102351.peg.2726__CP095083__up,fig|562.102351.peg.2726,CP095083,delete562.102351,276,6.0
3734,fig:562.76274.peg.1506__CP076043__up,100.0,276,0,0,1,276,101,376,1.2300000000000001e-145,510.0,fig|562.76274.peg.1506__CP076043__up,fig|562.76274.peg.1506,CP076043,delete562.76274,276,0.0
3516,fig:562.45432.peg.715__CP034404__up,98.195,277,4,1,1,276,100,376,2.63e-137,483.0,fig|562.45432.peg.715__CP034404__up,fig|562.45432.peg.715,CP034404,delete562.45432,276,1.0
3421,fig:562.61495.peg.4530__CP054314__up,98.195,277,4,1,1,276,100,376,2.8099999999999997e-137,483.0,fig|562.61495.peg.4530__CP054314__up,fig|562.61495.peg.4530,CP054314,delete562.61495,276,1.0
3846,fig:562.109772.peg.2750__CP103529__up,100.0,276,0,0,1,276,101,376,1.2200000000000001e-145,510.0,fig|562.109772.peg.2750__CP103529__up,fig|562.109772.peg.2750,CP103529,delete562.109772,276,0.0
3318,fig:562.28203.peg.1477__CP025703__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|562.28203.peg.1477__CP025703__up,fig|562.28203.peg.1477,CP025703,delete562.28203,276,2.0
3959,fig:562.96035.peg.2668__CP060969__up,99.275,276,2,0,1,276,101,376,2.63e-142,499.0,fig|562.96035.peg.2668__CP060969__up,fig|562.96035.peg.2668,CP060969,delete562.96035,276,3.0
3909,fig:562.9018.peg.1315__LM993812__up,100.0,276,0,0,1,276,101,376,1.27e-145,510.0,fig|562.9018.peg.1315__LM993812__up,fig|562.9018.peg.1315,LM993812,delete562.9018,276,0.0
3424,fig:83334.298.peg.2855__CP038494__up,100.0,276,0,0,1,276,101,376,1.16e-145,510.0,fig|83334.298.peg.2855__CP038494__up,fig|83334.298.peg.2855,CP038494,delete83334.298,276,0.0
3447,fig:562.29117.peg.1700__CP027582__up,98.195,277,4,1,1,276,100,376,2.64e-137,483.0,fig|562.29117.peg.1700__CP027582__up,fig|562.29117.peg.1700,CP027582,delete562.29117,276,1.0
4040,fig:562.109786.peg.2559__CP103694__up,99.638,276,1,0,1,276,101,376,5.66e-144,505.0,fig|562.109786.peg.2559__CP103694__up,fig|562.109786.peg.2559,CP103694,delete562.109786,276,11.0
4129,fig:562.79203.peg.2810__CP081706__up,97.834,277,5,1,1,276,100,376,1.22e-135,477.0,fig|562.79203.peg.2810__CP081706__up,fig|562.79203.peg.2810,CP081706,delete562.79203,276,15.0
3380,fig:562.108466.peg.903__CP075716__up,98.195,277,4,1,1,276,100,376,2.62e-137,483.0,fig|562.108466.peg.903__CP075716__up,fig|562.108466.peg.903,CP075716,delete562.108466,276,1.0
3370,fig:562.28693.peg.2285__CP027221__up,98.195,277,4,1,1,276,100,376,2.59e-137,483.0,fig|562.28693.peg.2285__CP027221__up,fig|562.28693.peg.2285,CP027221,delete562.28693,276,1.0
3512,fig:562.61492.peg.1962__CP054371__up,100.0,276,0,0,1,276,101,376,1.17e-145,510.0,fig|562.61492.peg.1962__CP054371__up,fig|562.61492.peg.1962,CP054371,delete562.61492,276,0.0
3719,fig:562.17620.peg.437__CP021732__up,100.0,276,0,0,1,276,101,376,1.19e-145,510.0,fig|562.17620.peg.437__CP021732__up,fig|562.17620.peg.437,CP021732,delete562.17620,276,0.0
4029,fig:562.114657.peg.2913__CP024134__up,99.275,276,2,0,1,276,101,376,2.66e-142,499.0,fig|562.114657.peg.2913__CP024134__up,fig|562.114657.peg.2913,CP024134,delete562.114657,276,10.0
3566,fig:562.25386.peg.3019__CP025036__up,98.913,276,3,0,1,276,101,376,1.22e-140,494.0,fig|562.25386.peg.3019__CP025036__up,fig|562.25386.peg.3019,CP025036,delete562.25386,276,7.0
3341,fig:562.75630.peg.2272__CP072787__up,98.917,277,2,1,1,276,100,376,1.11e-140,494.0,fig|562.75630.peg.2272__CP072787__up,fig|562.75630.peg.2272,CP072787,delete562.75630,276,2.0
3895,fig:562.55237.peg.1948__CP047594__up,100.0,276,0,0,1,276,101,376,1.2400000000000001e-145,510.0,fig|562.55237.peg.1948__CP047594__up,fig|562.55237.peg.1948,CP047594,delete562.55237,276,0.0
3928,fig:562.67791.peg.2584__LR882973__up,100.0,276,0,0,1,276,101,376,1.2e-145,510.0,fig|562.67791.peg.2584__LR882973__up,fig|562.67791.peg.2584,LR882973,delete562.67791,276,0.0
3321,fig:562.70726.peg.4796__CP069441__up,98.917,277,2,1,1,276,100,376,1.11e-140,494.0,fig|562.70726.peg.4796__CP069441__up,fig|562.70726.peg.4796,CP069441,delete562.70726,276,2.0
3216,fig:562.70514.peg.2194__CP068823__up,99.638,276,1,0,1,276,101,376,5.280000000000001e-144,505.0,fig|562.70514.peg.2194__CP068823__up,fig|562.70514.peg.2194,CP068823,delete562.70514,276,5.0
3341,fig:562.74729.peg.2273__CP072785__up,98.917,277,2,1,1,276,100,376,1.11e-140,494.0,fig|562.74729.peg.2273__CP072785__up,fig|562.74729.peg.2273,CP072785,delete562.74729,276,2.0
3312,fig:941322.178.peg.2667__CP103592__up,98.917,277,2,1,1,276,100,376,1.14e-140,494.0,fig|941322.178.peg.2667__CP103592__up,fig|941322.178.peg.2667,CP103592,delete941322.178,276,2.0
3913,fig:562.79204.peg.2578__CP081711__up,100.0,276,0,0,1,276,101,376,1.2300000000000001e-145,510.0,fig|562.79204.peg.2578__CP081711__up,fig|562.79204.peg.2578,CP081711,delete562.79204,276,0.0
3457,fig:562.109781.peg.2600__CP103623__up,98.551,276,4,0,1,276,101,376,5.55e-139,488.0,fig|562.109781.peg.2600__CP103623__up,fig|562.109781.peg.2600,CP103623,delete562.109781,276,8.0
3902,fig:2048780.3.peg.2930__CP024257__up,100.0,276,0,0,1,276,101,376,1.2300000000000001e-145,510.0,fig|2048780.3.peg.2930__CP024257__up,fig|2048780.3.peg.2930,CP024257,delete2048780.3,276,0.0
3385,fig:562.29110.peg.3509__CP027342__up,99.275,276,2,0,1,276,101,376,2.57e-142,499.0,fig|562.29110.peg.3509__CP027342__up,fig|562.29110.peg.3509,CP027342,delete562.29110,276,3.0
3381,fig:562.68712.peg.4179__CP066032__up,98.195,277,4,1,1,276,100,376,2.6e-137,483.0,fig|562.68712.peg.4179__CP066032__up,fig|562.68712.peg.4179,CP066032,delete562.68712,276,1.0
3412,fig:155864.42.peg.2421__CP008957__up,100.0,276,0,0,1,276,101,376,1.17e-145,510.0,fig|155864.42.peg.2421__CP008957__up,fig|155864.42.peg.2421,CP008957,delete155864.42,276,0.0
3655,fig:562.96032.peg.2676__CP043284__up,98.195,277,4,1,1,276,100,376,2.63e-137,483.0,fig|562.96032.peg.2676__CP043284__up,fig|562.96032.peg.2676,CP043284,delete562.96032,276,1.0
3421,fig:562.50548.peg.2605__CP041919__up,98.195,277,4,1,1,276,100,376,2.58e-137,483.0,fig|562.50548.peg.2605__CP041919__up,fig|562.50548.peg.2605,CP041919,delete562.50548,276,1.0
3382,fig:562.80701.peg.3041__CP080246__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|562.80701.peg.3041__CP080246__up,fig|562.80701.peg.3041,CP080246,delete562.80701,276,2.0
3254,fig:562.109775.peg.2790__CP103521__up,98.913,276,3,0,1,276,101,376,1.1799999999999998e-140,494.0,fig|562.109775.peg.2790__CP103521__up,fig|562.109775.peg.2790,CP103521,delete562.109775,276,4.0
3822,fig:562.102360.peg.2687__CP095155__up,100.0,276,0,0,1,276,101,376,1.2200000000000001e-145,510.0,fig|562.102360.peg.2687__CP095155__up,fig|562.102360.peg.2687,CP095155,delete562.102360,276,0.0
3431,fig:562.60320.peg.3014__CP053080__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|562.60320.peg.3014__CP053080__up,fig|562.60320.peg.3014,CP053080,delete562.60320,276,2.0
3885,fig:562.108468.peg.2532__CP075722__up,100.0,276,0,0,1,276,101,376,1.2200000000000001e-145,510.0,fig|562.108468.peg.2532__CP075722__up,fig|562.108468.peg.2532,CP075722,delete562.108468,276,0.0
3309,fig:941322.171.peg.2731__CP103562__up,98.917,277,2,1,1,276,100,376,1.14e-140,494.0,fig|941322.171.peg.2731__CP103562__up,fig|941322.171.peg.2731,CP103562,delete941322.171,276,2.0
3750,fig:562.114661.peg.2193__CP024147__up,99.638,276,1,0,1,276,101,376,5.42e-144,505.0,fig|562.114661.peg.2193__CP024147__up,fig|562.114661.peg.2193,CP024147,delete562.114661,276,36.0
3378,fig:562.70522.peg.2683__CP068816__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|562.70522.peg.2683__CP068816__up,fig|562.70522.peg.2683,CP068816,delete562.70522,276,2.0
3930,fig:562.115111.peg.2511__CP044443__up,99.275,276,2,0,1,276,101,376,2.6e-142,499.0,fig|562.115111.peg.2511__CP044443__up,fig|562.115111.peg.2511,CP044443,delete562.115111,276,3.0
3872,fig:562.94308.peg.2372__CP091065__up,100.0,276,0,0,1,276,101,376,1.28e-145,510.0,fig|562.94308.peg.2372__CP091065__up,fig|562.94308.peg.2372,CP091065,delete562.94308,276,0.0
3260,fig:562.29126.peg.1185__CP027579__up,99.275,276,2,0,1,276,101,376,2.49e-142,499.0,fig|562.29126.peg.1185__CP027579__up,fig|562.29126.peg.1185,CP027579,delete562.29126,276,35.0
3208,fig:562.90909.peg.2887__OU701449__up,98.913,276,3,0,1,276,101,376,1.1799999999999998e-140,494.0,fig|562.90909.peg.2887__OU701449__up,fig|562.90909.peg.2887,OU701449,delete562.90909,276,4.0
3902,fig:562.114834.peg.2425__CP111004__up,100.0,276,0,0,1,276,101,376,1.29e-145,510.0,fig|562.114834.peg.2425__CP111004__up,fig|562.114834.peg.2425,CP111004,delete562.114834,276,0.0
3413,fig:83334.639.peg.2629__CP104309__up,100.0,276,0,0,1,276,101,376,1.16e-145,510.0,fig|83334.639.peg.2629__CP104309__up,fig|83334.639.peg.2629,CP104309,delete83334.639,276,0.0
3400,fig:585396.4.peg.1737__NC_013364__up,98.195,277,4,1,1,276,100,376,2.58e-137,483.0,fig|585396.4.peg.1737__NC_013364__up,fig|585396.4.peg.1737,NC_013364,delete585396.4,276,1.0
3301,fig:562.58145.peg.2656__CP048337__up,99.638,276,1,0,1,276,101,376,5.41e-144,505.0,fig|562.58145.peg.2656__CP048337__up,fig|562.58145.peg.2656,CP048337,delete562.58145,276,5.0
3384,fig:562.19575.peg.3008__CP022393__up,98.551,276,4,0,1,276,101,376,5.5199999999999996e-139,488.0,fig|562.19575.peg.3008__CP022393__up,fig|562.19575.peg.3008,CP022393,delete562.19575,276,8.0
3439,fig:562.115116.peg.2573__CP097721__up,98.195,277,4,1,1,276,100,376,2.56e-137,483.0,fig|562.115116.peg.2573__CP097721__up,fig|562.115116.peg.2573,CP097721,delete562.115116,276,1.0
3863,fig:469008.15.peg.1302__CP001509__up,99.275,276,2,0,1,276,101,376,2.57e-142,499.0,fig|469008.15.peg.1302__CP001509__up,fig|469008.15.peg.1302,CP001509,delete469008.15,276,3.0
3267,fig:941322.182.peg.2523__CP103710__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|941322.182.peg.2523__CP103710__up,fig|941322.182.peg.2523,CP103710,delete941322.182,276,2.0
3210,fig:562.70525.peg.2912__CP068801__up,98.913,276,3,0,1,276,101,376,1.19e-140,494.0,fig|562.70525.peg.2912__CP068801__up,fig|562.70525.peg.2912,CP068801,delete562.70525,276,4.0
3918,fig:562.107285.peg.2516__CP100525__up,100.0,276,0,0,1,276,101,376,1.21e-145,510.0,fig|562.107285.peg.2516__CP100525__up,fig|562.107285.peg.2516,CP100525,delete562.107285,276,0.0
3594,fig:562.7943.peg.936__CP013112__up,98.195,277,4,1,1,276,100,376,2.63e-137,483.0,fig|562.7943.peg.936__CP013112__up,fig|562.7943.peg.936,CP013112,delete562.7943,276,1.0
3159,fig:562.63790.peg.2679__CP059840__up,98.556,277,3,1,1,276,100,376,5.12e-139,488.0,fig|562.63790.peg.2679__CP059840__up,fig|562.63790.peg.2679,CP059840,delete562.63790,276,16.0
3374,fig:1248823.7.peg.1722__CP007136__up,99.638,276,1,0,1,276,101,376,5.38e-144,505.0,fig|1248823.7.peg.1722__CP007136__up,fig|1248823.7.peg.1722,CP007136,delete1248823.7,276,9.0
3043,fig:574521.7.peg.1504__NC_011601__up,98.556,277,3,1,1,276,100,376,5.07e-139,488.0,fig|574521.7.peg.1504__NC_011601__up,fig|574521.7.peg.1504,NC_011601,delete574521.7,276,16.0
3364,fig:562.70728.peg.2386__CP069451__up,98.917,277,2,1,1,276,100,376,1.12e-140,494.0,fig|562.70728.peg.2386__CP069451__up,fig|562.70728.peg.2386,CP069451,delete562.70728,276,2.0
3864,fig:562.58142.peg.2585__CP048371__up,100.0,276,0,0,1,276,101,376,1.2200000000000001e-145,510.0,fig|562.58142.peg.2585__CP048371__up,fig|562.58142.peg.2585,CP048371,delete562.58142,276,0.0
3192,fig:562.58370.peg.1968__CP049197__up,98.913,276,3,0,1,276,101,376,1.1799999999999998e-140,494.0,fig|562.58370.peg.1968__CP049197__up,fig|562.58370.peg.1968,CP049197,delete562.58370,276,4.0
3983,fig:2605620.3.peg.230__CP043217__up,99.275,276,2,0,1,276,101,376,2.66e-142,499.0,fig|2605620.3.peg.230__CP043217__up,fig|2605620.3.peg.230,CP043217,delete2605620.3,276,10.0
