,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4033,fig:562.46071.peg.1481__CP038857__up,98.762,404,5,0,1,404,101,504,0.0,719.0,fig|562.46071.peg.1481__CP038857__up,fig|562.46071.peg.1481,CP038857,delete562.46071,404,218.0
3393,fig:562.70513.peg.1793__CP068813__up,95.297,404,19,0,1,404,101,504,0.0,641.0,fig|562.70513.peg.1793__CP068813__up,fig|562.70513.peg.1793,CP068813,delete562.70513,404,5.0
3585,fig:562.67796.peg.1562__LR883006__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|562.67796.peg.1562__LR883006__up,fig|562.67796.peg.1562,LR883006,delete562.67796,404,0.0
3594,fig:83334.637.peg.1560__CP104309__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|83334.637.peg.1560__CP104309__up,fig|83334.637.peg.1560,CP104309,delete83334.637,404,3.0
3587,fig:562.102351.peg.1648__CP095083__up,95.05,404,20,0,1,404,101,504,0.0,636.0,fig|562.102351.peg.1648__CP095083__up,fig|562.102351.peg.1648,CP095083,delete562.102351,404,10.0
3936,fig:562.76274.peg.472__CP076043__up,100.0,404,0,0,1,404,101,504,0.0,747.0,fig|562.76274.peg.472__CP076043__up,fig|562.76274.peg.472,CP076043,delete562.76274,404,1.0
2307,fig:564.93.peg.1441__CP055872__up,84.314,204,24,8,204,403,304,503,5.73e-50,193.0,fig|564.93.peg.1441__CP055872__up,fig|564.93.peg.1441,CP055872,delete564.93,404,8.0
3724,fig:562.45432.peg.1830__CP034404__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|562.45432.peg.1830__CP034404__up,fig|562.45432.peg.1830,CP034404,delete562.45432,404,0.0
3616,fig:562.61495.peg.212__CP054314__up,98.276,406,5,1,1,404,99,504,0.0,710.0,fig|562.61495.peg.212__CP054314__up,fig|562.61495.peg.212,CP054314,delete562.61495,404,115.0
4058,fig:562.109772.peg.1654__CP103529__up,100.0,404,0,0,1,404,101,504,0.0,747.0,fig|562.109772.peg.1654__CP103529__up,fig|562.109772.peg.1654,CP103529,delete562.109772,404,1.0
3480,fig:562.28203.peg.2522__CP025703__up,96.535,404,14,0,1,404,101,504,0.0,669.0,fig|562.28203.peg.2522__CP025703__up,fig|562.28203.peg.2522,CP025703,delete562.28203,404,2.0
4246,fig:562.96035.peg.1545__CP060969__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|562.96035.peg.1545__CP060969__up,fig|562.96035.peg.1545,CP060969,delete562.96035,404,0.0
4106,fig:562.9018.peg.2350__LM993812__up,100.0,404,0,0,1,404,101,504,0.0,747.0,fig|562.9018.peg.2350__LM993812__up,fig|562.9018.peg.2350,LM993812,delete562.9018,404,1.0
3606,fig:83334.298.peg.3857__CP038494__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|83334.298.peg.3857__CP038494__up,fig|83334.298.peg.3857,CP038494,delete83334.298,404,3.0
3636,fig:562.29117.peg.350__CP027582__up,99.01,404,4,0,1,404,101,504,0.0,725.0,fig|562.29117.peg.350__CP027582__up,fig|562.29117.peg.350,CP027582,delete562.29117,404,77.0
4319,fig:562.109786.peg.1499__CP103694__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|562.109786.peg.1499__CP103694__up,fig|562.109786.peg.1499,CP103694,delete562.109786,404,0.0
4517,fig:562.79203.peg.1620__CP081706__up,99.01,404,4,0,1,404,101,504,0.0,725.0,fig|562.79203.peg.1620__CP081706__up,fig|562.79203.peg.1620,CP081706,delete562.79203,404,38.0
3564,fig:562.108466.peg.4655__CP075716__up,98.762,404,5,0,1,404,101,504,0.0,719.0,fig|562.108466.peg.4655__CP075716__up,fig|562.108466.peg.4655,CP075716,delete562.108466,404,28.0
3559,fig:562.28693.peg.3606__CP027221__up,99.01,404,4,0,1,404,101,504,0.0,725.0,fig|562.28693.peg.3606__CP027221__up,fig|562.28693.peg.3606,CP027221,delete562.28693,404,22.0
3704,fig:562.61492.peg.3134__CP054371__up,99.505,404,2,0,1,404,101,504,0.0,736.0,fig|562.61492.peg.3134__CP054371__up,fig|562.61492.peg.3134,CP054371,delete562.61492,404,15.0
3934,fig:562.17620.peg.4241__CP021732__up,95.074,406,16,3,1,404,101,504,0.0,636.0,fig|562.17620.peg.4241__CP021732__up,fig|562.17620.peg.4241,CP021732,delete562.17620,404,6.0
4312,fig:562.114657.peg.1673__CP024134__up,99.257,404,3,0,1,404,101,504,0.0,730.0,fig|562.114657.peg.1673__CP024134__up,fig|562.114657.peg.1673,CP024134,delete562.114657,404,0.0
