,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3383,fig:562.46071.peg.2154__CP038857__up,100.0,278,0,0,1,278,101,378,9.569999999999999e-147,514.0,fig|562.46071.peg.2154__CP038857__up,fig|562.46071.peg.2154,CP038857,delete562.46071,278,0.0
2813,fig:562.70513.peg.2623__CP068813__up,99.64,278,1,0,1,278,101,378,4.21e-145,508.0,fig|562.70513.peg.2623__CP068813__up,fig|562.70513.peg.2623,CP068813,delete562.70513,278,5.0
3010,fig:562.67796.peg.2229__LR883006__up,99.64,278,1,0,1,278,101,378,4.33e-145,508.0,fig|562.67796.peg.2229__LR883006__up,fig|562.67796.peg.2229,LR883006,delete562.67796,278,32.0
3039,fig:83334.637.peg.2386__CP104309__up,99.281,278,2,0,1,278,101,378,1.96e-143,503.0,fig|83334.637.peg.2386__CP104309__up,fig|83334.637.peg.2386,CP104309,delete83334.637,278,1.0
3017,fig:562.102351.peg.2311__CP095083__up,99.64,278,1,0,1,278,101,378,4.25e-145,508.0,fig|562.102351.peg.2311__CP095083__up,fig|562.102351.peg.2311,CP095083,delete562.102351,278,5.0
3322,fig:562.76274.peg.1051__CP076043__up,100.0,278,0,0,1,278,101,378,9.569999999999999e-147,514.0,fig|562.76274.peg.1051__CP076043__up,fig|562.76274.peg.1051,CP076043,delete562.76274,278,0.0
3083,fig:562.45432.peg.1146__CP034404__up,99.64,278,1,0,1,278,101,378,4.37e-145,508.0,fig|562.45432.peg.1146__CP034404__up,fig|562.45432.peg.1146,CP034404,delete562.45432,278,2.0
3023,fig:562.61495.peg.5057__CP054314__up,99.642,279,0,1,1,278,100,378,4.68e-145,508.0,fig|562.61495.peg.5057__CP054314__up,fig|562.61495.peg.5057,CP054314,delete562.61495,278,82.0
3369,fig:562.109772.peg.2376__CP103529__up,100.0,278,0,0,1,278,101,378,9.519999999999999e-147,514.0,fig|562.109772.peg.2376__CP103529__up,fig|562.109772.peg.2376,CP103529,delete562.109772,278,0.0
2953,fig:562.28203.peg.1812__CP025703__up,98.921,278,3,0,1,278,101,378,8.71e-142,497.0,fig|562.28203.peg.1812__CP025703__up,fig|562.28203.peg.1812,CP025703,delete562.28203,278,3.0
3352,fig:562.96035.peg.2232__CP060969__up,99.281,278,2,0,1,278,101,378,2.05e-143,503.0,fig|562.96035.peg.2232__CP060969__up,fig|562.96035.peg.2232,CP060969,delete562.96035,278,1.0
3459,fig:562.9018.peg.1723__LM993812__up,100.0,278,0,0,1,278,101,378,9.899999999999999e-147,514.0,fig|562.9018.peg.1723__LM993812__up,fig|562.9018.peg.1723,LM993812,delete562.9018,278,0.0
3049,fig:83334.298.peg.3100__CP038494__up,99.281,278,2,0,1,278,101,378,1.96e-143,503.0,fig|83334.298.peg.3100__CP038494__up,fig|83334.298.peg.3100,CP038494,delete83334.298,278,1.0
3044,fig:562.29117.peg.1201__CP027582__up,100.0,278,0,0,1,278,101,378,9.43e-147,514.0,fig|562.29117.peg.1201__CP027582__up,fig|562.29117.peg.1201,CP027582,delete562.29117,278,0.0
3423,fig:562.109786.peg.2151__CP103694__up,99.281,278,2,0,1,278,101,378,2.05e-143,503.0,fig|562.109786.peg.2151__CP103694__up,fig|562.109786.peg.2151,CP103694,delete562.109786,278,1.0
3342,fig:562.79203.peg.2269__CP081706__up,99.64,278,1,0,1,278,101,378,4.36e-145,508.0,fig|562.79203.peg.2269__CP081706__up,fig|562.79203.peg.2269,CP081706,delete562.79203,278,2.0
2986,fig:562.108466.peg.482__CP075716__up,100.0,278,0,0,1,278,101,378,9.35e-147,514.0,fig|562.108466.peg.482__CP075716__up,fig|562.108466.peg.482,CP075716,delete562.108466,278,0.0
2988,fig:562.28693.peg.2833__CP027221__up,100.0,278,0,0,1,278,101,378,9.24e-147,514.0,fig|562.28693.peg.2833__CP027221__up,fig|562.28693.peg.2833,CP027221,delete562.28693,278,0.0
3126,fig:562.61492.peg.2463__CP054371__up,99.281,278,2,0,1,278,101,378,1.98e-143,503.0,fig|562.61492.peg.2463__CP054371__up,fig|562.61492.peg.2463,CP054371,delete562.61492,278,1.0
3254,fig:562.17620.peg.52__CP021732__up,100.0,278,0,0,1,278,101,378,9.3e-147,514.0,fig|562.17620.peg.52__CP021732__up,fig|562.17620.peg.52,CP021732,delete562.17620,278,0.0
3418,fig:562.114657.peg.2404__CP024134__up,99.281,278,2,0,1,278,101,378,2.07e-143,503.0,fig|562.114657.peg.2404__CP024134__up,fig|562.114657.peg.2404,CP024134,delete562.114657,278,1.0
3169,fig:562.25386.peg.3561__CP025036__up,100.0,278,0,0,1,278,101,378,9.45e-147,514.0,fig|562.25386.peg.3561__CP025036__up,fig|562.25386.peg.3561,CP025036,delete562.25386,278,0.0
2988,fig:562.75630.peg.2635__CP072787__up,98.921,278,3,0,1,278,101,378,8.619999999999999e-142,497.0,fig|562.75630.peg.2635__CP072787__up,fig|562.75630.peg.2635,CP072787,delete562.75630,278,3.0
3393,fig:562.55237.peg.2397__CP047594__up,100.0,278,0,0,1,278,101,378,9.669999999999999e-147,514.0,fig|562.55237.peg.2397__CP047594__up,fig|562.55237.peg.2397,CP047594,delete562.55237,278,0.0
3319,fig:562.67791.peg.2232__LR882973__up,100.0,278,0,0,1,278,101,378,9.359999999999999e-147,514.0,fig|562.67791.peg.2232__LR882973__up,fig|562.67791.peg.2232,LR882973,delete562.67791,278,0.0
2968,fig:562.70726.peg.154__CP069441__up,98.921,278,3,0,1,278,101,378,8.68e-142,497.0,fig|562.70726.peg.154__CP069441__up,fig|562.70726.peg.154,CP069441,delete562.70726,278,3.0
2851,fig:562.70514.peg.2536__CP068823__up,99.64,278,1,0,1,278,101,378,4.11e-145,508.0,fig|562.70514.peg.2536__CP068823__up,fig|562.70514.peg.2536,CP068823,delete562.70514,278,2.0
2988,fig:562.74729.peg.2636__CP072785__up,98.921,278,3,0,1,278,101,378,8.619999999999999e-142,497.0,fig|562.74729.peg.2636__CP072785__up,fig|562.74729.peg.2636,CP072785,delete562.74729,278,3.0
2920,fig:941322.178.peg.2354__CP103592__up,99.281,278,2,0,1,278,101,378,1.92e-143,503.0,fig|941322.178.peg.2354__CP103592__up,fig|941322.178.peg.2354,CP103592,delete941322.178,278,4.0
3394,fig:562.79204.peg.2129__CP081711__up,100.0,278,0,0,1,278,101,378,9.58e-147,514.0,fig|562.79204.peg.2129__CP081711__up,fig|562.79204.peg.2129,CP081711,delete562.79204,278,0.0
3063,fig:562.109781.peg.2152__CP103623__up,99.64,278,1,0,1,278,101,378,4.29e-145,508.0,fig|562.109781.peg.2152__CP103623__up,fig|562.109781.peg.2152,CP103623,delete562.109781,278,2.0
3353,fig:2048780.3.peg.2498__CP024257__up,99.64,278,1,0,1,278,101,378,4.4700000000000004e-145,508.0,fig|2048780.3.peg.2498__CP024257__up,fig|2048780.3.peg.2498,CP024257,delete2048780.3,278,18.0
2998,fig:562.29110.peg.3067__CP027342__up,100.0,278,0,0,1,278,101,378,9.25e-147,514.0,fig|562.29110.peg.3067__CP027342__up,fig|562.29110.peg.3067,CP027342,delete562.29110,278,0.0
2983,fig:562.68712.peg.3766__CP066032__up,99.64,278,1,0,1,278,101,378,4.33e-145,508.0,fig|562.68712.peg.3766__CP066032__up,fig|562.68712.peg.3766,CP066032,delete562.68712,278,2.0
3036,fig:155864.42.peg.2680__CP008957__up,99.281,278,2,0,1,278,101,378,1.97e-143,503.0,fig|155864.42.peg.2680__CP008957__up,fig|155864.42.peg.2680,CP008957,delete155864.42,278,1.0
3167,fig:562.96032.peg.2269__CP043284__up,100.0,278,0,0,1,278,101,378,9.409999999999999e-147,514.0,fig|562.96032.peg.2269__CP043284__up,fig|562.96032.peg.2269,CP043284,delete562.96032,278,0.0
3003,fig:562.50548.peg.2162__CP041919__up,99.64,278,1,0,1,278,101,378,4.3000000000000006e-145,508.0,fig|562.50548.peg.2162__CP041919__up,fig|562.50548.peg.2162,CP041919,delete562.50548,278,2.0
3020,fig:562.80701.peg.3367__CP080246__up,98.921,278,3,0,1,278,101,378,8.71e-142,497.0,fig|562.80701.peg.3367__CP080246__up,fig|562.80701.peg.3367,CP080246,delete562.80701,278,3.0
2865,fig:562.109775.peg.2266__CP103521__up,98.921,278,3,0,1,278,101,378,9.18e-142,497.0,fig|562.109775.peg.2266__CP103521__up,fig|562.109775.peg.2266,CP103521,delete562.109775,278,6.0
3287,fig:562.102360.peg.2314__CP095155__up,100.0,278,0,0,1,278,101,378,9.519999999999999e-147,514.0,fig|562.102360.peg.2314__CP095155__up,fig|562.102360.peg.2314,CP095155,delete562.102360,278,0.0
3017,fig:562.60320.peg.2675__CP053080__up,98.921,278,3,0,1,278,101,378,8.76e-142,497.0,fig|562.60320.peg.2675__CP053080__up,fig|562.60320.peg.2675,CP053080,delete562.60320,278,3.0
3380,fig:562.108468.peg.2101__CP075722__up,100.0,278,0,0,1,278,101,378,9.53e-147,514.0,fig|562.108468.peg.2101__CP075722__up,fig|562.108468.peg.2101,CP075722,delete562.108468,278,0.0
2919,fig:941322.171.peg.2417__CP103562__up,99.281,278,2,0,1,278,101,378,1.91e-143,503.0,fig|941322.171.peg.2417__CP103562__up,fig|941322.171.peg.2417,CP103562,delete941322.171,278,4.0
3137,fig:562.114661.peg.2578__CP024147__up,99.281,278,2,0,1,278,101,378,1.96e-143,503.0,fig|562.114661.peg.2578__CP024147__up,fig|562.114661.peg.2578,CP024147,delete562.114661,278,1.0
3013,fig:562.70522.peg.2342__CP068816__up,98.921,278,3,0,1,278,101,378,8.72e-142,497.0,fig|562.70522.peg.2342__CP068816__up,fig|562.70522.peg.2342,CP068816,delete562.70522,278,3.0
3405,fig:562.115111.peg.2088__CP044443__up,99.281,278,2,0,1,278,101,378,2.03e-143,503.0,fig|562.115111.peg.2088__CP044443__up,fig|562.115111.peg.2088,CP044443,delete562.115111,278,1.0
3433,fig:562.94308.peg.1924__CP091065__up,100.0,278,0,0,1,278,101,378,9.99e-147,514.0,fig|562.94308.peg.1924__CP091065__up,fig|562.94308.peg.1924,CP091065,delete562.94308,278,0.0
2918,fig:562.29126.peg.761__CP027579__up,98.561,278,4,0,1,278,101,378,4.199999999999999e-140,492.0,fig|562.29126.peg.761__CP027579__up,fig|562.29126.peg.761,CP027579,delete562.29126,278,28.0
2829,fig:562.90909.peg.2455__OU701449__up,99.64,278,1,0,1,278,101,378,4.24e-145,508.0,fig|562.90909.peg.2455__OU701449__up,fig|562.90909.peg.2455,OU701449,delete562.90909,278,5.0
3453,fig:562.114834.peg.1976__CP111004__up,100.0,278,0,0,1,278,101,378,1e-146,514.0,fig|562.114834.peg.1976__CP111004__up,fig|562.114834.peg.1976,CP111004,delete562.114834,278,0.0
3039,fig:83334.639.peg.2386__CP104309__up,99.281,278,2,0,1,278,101,378,1.96e-143,503.0,fig|83334.639.peg.2386__CP104309__up,fig|83334.639.peg.2386,CP104309,delete83334.639,278,1.0
3001,fig:585396.4.peg.2249__NC_013364__up,100.0,278,0,0,1,278,101,378,9.22e-147,514.0,fig|585396.4.peg.2249__NC_013364__up,fig|585396.4.peg.2249,NC_013364,delete585396.4,278,0.0
2884,fig:562.58145.peg.2250__CP048337__up,99.281,278,2,0,1,278,101,378,1.96e-143,503.0,fig|562.58145.peg.2250__CP048337__up,fig|562.58145.peg.2250,CP048337,delete562.58145,278,8.0
3010,fig:562.19575.peg.3459__CP022393__up,98.561,278,3,1,1,278,102,378,1.55e-139,490.0,fig|562.19575.peg.3459__CP022393__up,fig|562.19575.peg.3459,CP022393,delete562.19575,278,
3042,fig:562.115116.peg.2128__CP097721__up,99.64,278,1,0,1,278,101,378,4.26e-145,508.0,fig|562.115116.peg.2128__CP097721__up,fig|562.115116.peg.2128,CP097721,delete562.115116,278,2.0
3371,fig:469008.15.peg.1685__CP001509__up,99.281,278,2,0,1,278,101,378,2.0000000000000001e-143,503.0,fig|469008.15.peg.1685__CP001509__up,fig|469008.15.peg.1685,CP001509,delete469008.15,278,1.0
2898,fig:941322.182.peg.2211__CP103710__up,99.281,278,2,0,1,278,101,378,1.88e-143,503.0,fig|941322.182.peg.2211__CP103710__up,fig|941322.182.peg.2211,CP103710,delete941322.182,278,4.0
2830,fig:562.70525.peg.2497__CP068801__up,99.64,278,1,0,1,278,101,378,4.27e-145,508.0,fig|562.70525.peg.2497__CP068801__up,fig|562.70525.peg.2497,CP068801,delete562.70525,278,5.0
