,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3392,fig:562.46071.peg.1918__CP038857__up,96.317,353,11,2,1,352,101,452,4.28e-166,579.0,fig|562.46071.peg.1918__CP038857__up,fig|562.46071.peg.1918,CP038857,delete562.46071,352,18.0
2822,fig:562.70513.peg.2278__CP068813__up,98.864,352,4,0,1,352,101,452,0.0,628.0,fig|562.70513.peg.2278__CP068813__up,fig|562.70513.peg.2278,CP068813,delete562.70513,352,13.0
3019,fig:562.67796.peg.1995__LR883006__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.67796.peg.1995__LR883006__up,fig|562.67796.peg.1995,LR883006,delete562.67796,352,0.0
3048,fig:83334.637.peg.2113__CP104309__up,96.591,352,12,0,1,352,101,452,8.71e-168,584.0,fig|83334.637.peg.2113__CP104309__up,fig|83334.637.peg.2113,CP104309,delete83334.637,352,3.0
3026,fig:562.102351.peg.2081__CP095083__up,98.864,352,4,0,1,352,101,452,0.0,628.0,fig|562.102351.peg.2081__CP095083__up,fig|562.102351.peg.2081,CP095083,delete562.102351,352,9.0
3331,fig:562.76274.peg.820__CP076043__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.76274.peg.820__CP076043__up,fig|562.76274.peg.820,CP076043,delete562.76274,352,0.0
3091,fig:562.45432.peg.1376__CP034404__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.45432.peg.1376__CP034404__up,fig|562.45432.peg.1376,CP034404,delete562.45432,352,0.0
3031,fig:562.61495.peg.5320__CP054314__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.61495.peg.5320__CP054314__up,fig|562.61495.peg.5320,CP054314,delete562.61495,352,0.0
3378,fig:562.109772.peg.2144__CP103529__up,98.58,352,5,0,1,352,101,452,1.94e-179,623.0,fig|562.109772.peg.2144__CP103529__up,fig|562.109772.peg.2144,CP103529,delete562.109772,352,6.0
3361,fig:562.96035.peg.1915__CP060969__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.96035.peg.1915__CP060969__up,fig|562.96035.peg.1915,CP060969,delete562.96035,352,0.0
3467,fig:562.9018.peg.1954__LM993812__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.9018.peg.1954__LM993812__up,fig|562.9018.peg.1954,LM993812,delete562.9018,352,0.0
3057,fig:83334.298.peg.3374__CP038494__up,96.591,352,12,0,1,352,101,452,8.71e-168,584.0,fig|83334.298.peg.3374__CP038494__up,fig|83334.298.peg.3374,CP038494,delete83334.298,352,3.0
3053,fig:562.29117.peg.850__CP027582__up,96.317,353,11,2,1,352,101,452,4.2200000000000005e-166,579.0,fig|562.29117.peg.850__CP027582__up,fig|562.29117.peg.850,CP027582,delete562.29117,352,11.0
3432,fig:562.109786.peg.1922__CP103694__up,98.58,352,5,0,1,352,101,452,1.93e-179,623.0,fig|562.109786.peg.1922__CP103694__up,fig|562.109786.peg.1922,CP103694,delete562.109786,352,6.0
2995,fig:562.108466.peg.227__CP075716__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.108466.peg.227__CP075716__up,fig|562.108466.peg.227,CP075716,delete562.108466,352,0.0
2996,fig:562.28693.peg.3114__CP027221__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.28693.peg.3114__CP027221__up,fig|562.28693.peg.3114,CP027221,delete562.28693,352,0.0
3134,fig:562.61492.peg.2695__CP054371__up,98.58,352,5,0,1,352,101,452,1.8600000000000003e-179,623.0,fig|562.61492.peg.2695__CP054371__up,fig|562.61492.peg.2695,CP054371,delete562.61492,352,29.0
3263,fig:562.17620.peg.4699__CP021732__up,96.601,353,10,2,1,352,101,452,8.94e-168,584.0,fig|562.17620.peg.4699__CP021732__up,fig|562.17620.peg.4699,CP021732,delete562.17620,352,2.0
3427,fig:562.114657.peg.3294__CP024134__up,98.864,352,4,0,1,352,101,452,0.0,628.0,fig|562.114657.peg.3294__CP024134__up,fig|562.114657.peg.3294,CP024134,delete562.114657,352,14.0
3177,fig:562.25386.peg.3799__CP025036__up,99.716,352,1,0,1,352,101,452,0.0,645.0,fig|562.25386.peg.3799__CP025036__up,fig|562.25386.peg.3799,CP025036,delete562.25386,352,10.0
2996,fig:562.75630.peg.2858__CP072787__up,98.011,352,7,0,1,352,101,452,3.7699999999999995e-176,612.0,fig|562.75630.peg.2858__CP072787__up,fig|562.75630.peg.2858,CP072787,delete562.75630,352,1.0
3401,fig:562.55237.peg.2616__CP047594__up,100.0,352,0,0,1,352,101,452,0.0,651.0,fig|562.55237.peg.2616__CP047594__up,fig|562.55237.peg.2616,CP047594,delete562.55237,352,0.0
3327,fig:562.67791.peg.1964__LR882973__up,96.591,352,12,0,1,352,101,452,8.99e-168,584.0,fig|562.67791.peg.1964__LR882973__up,fig|562.67791.peg.1964,LR882973,delete562.67791,352,3.0
2976,fig:562.70726.peg.381__CP069441__up,98.011,352,7,0,1,352,101,452,3.8e-176,612.0,fig|562.70726.peg.381__CP069441__up,fig|562.70726.peg.381,CP069441,delete562.70726,352,1.0
