,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4944,fig:562.46071.peg.237__CP038857__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.46071.peg.237__CP038857__up,fig|562.46071.peg.237,CP038857,delete562.46071,817,0.0
4177,fig:562.70513.peg.292__CP068813__up,97.797,817,17,1,1,817,102,917,0.0,1408.0,fig|562.70513.peg.292__CP068813__up,fig|562.70513.peg.292,CP068813,delete562.70513,817,8.0
4404,fig:562.67796.peg.216__LR883006__up,98.898,817,9,0,1,817,101,917,0.0,1459.0,fig|562.67796.peg.216__LR883006__up,fig|562.67796.peg.216,LR883006,delete562.67796,817,4.0
4437,fig:83334.637.peg.267__CP104309__up,99.266,817,6,0,1,817,101,917,0.0,1476.0,fig|83334.637.peg.267__CP104309__up,fig|83334.637.peg.267,CP104309,delete83334.637,817,1.0
4423,fig:562.102351.peg.224__CP095083__up,97.919,817,15,2,1,817,103,917,0.0,1413.0,fig|562.102351.peg.224__CP095083__up,fig|562.102351.peg.224,CP095083,delete562.102351,817,11.0
4839,fig:562.76274.peg.3596__CP076043__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.76274.peg.3596__CP076043__up,fig|562.76274.peg.3596,CP076043,delete562.76274,817,0.0
4563,fig:562.45432.peg.3134__CP034404__up,98.776,817,10,0,1,817,101,917,0.0,1454.0,fig|562.45432.peg.3134__CP034404__up,fig|562.45432.peg.3134,CP034404,delete562.45432,817,22.0
4972,fig:562.109772.peg.260__CP103529__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.109772.peg.260__CP103529__up,fig|562.109772.peg.260,CP103529,delete562.109772,817,0.0
4289,fig:562.28203.peg.3988__CP025703__up,96.069,814,31,1,5,817,104,917,0.0,1325.0,fig|562.28203.peg.3988__CP025703__up,fig|562.28203.peg.3988,CP025703,delete562.28203,817,16.0
5138,fig:562.96035.peg.215__CP060969__up,99.266,817,6,0,1,817,101,917,0.0,1476.0,fig|562.96035.peg.215__CP060969__up,fig|562.96035.peg.215,CP060969,delete562.96035,817,20.0
5049,fig:562.9018.peg.3858__LM993812__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.9018.peg.3858__LM993812__up,fig|562.9018.peg.3858,LM993812,delete562.9018,817,0.0
4450,fig:83334.298.peg.5215__CP038494__up,99.266,817,6,0,1,817,101,917,0.0,1476.0,fig|83334.298.peg.5215__CP038494__up,fig|83334.298.peg.5215,CP038494,delete83334.298,817,1.0
4474,fig:562.29117.peg.4857__CP027582__up,99.021,817,8,0,1,817,101,917,0.0,1465.0,fig|562.29117.peg.4857__CP027582__up,fig|562.29117.peg.4857,CP027582,delete562.29117,817,
5246,fig:562.109786.peg.216__CP103694__up,99.878,817,1,0,1,817,101,917,0.0,1504.0,fig|562.109786.peg.216__CP103694__up,fig|562.109786.peg.216,CP103694,delete562.109786,817,21.0
5379,fig:562.79203.peg.224__CP081706__up,99.755,817,2,0,1,817,101,917,0.0,1498.0,fig|562.79203.peg.224__CP081706__up,fig|562.79203.peg.224,CP081706,delete562.79203,817,24.0
4393,fig:562.108466.peg.3346__CP075716__up,99.021,817,8,0,1,817,101,917,0.0,1465.0,fig|562.108466.peg.3346__CP075716__up,fig|562.108466.peg.3346,CP075716,delete562.108466,817,
4394,fig:562.28693.peg.5073__CP027221__up,99.021,817,8,0,1,817,101,917,0.0,1465.0,fig|562.28693.peg.5073__CP027221__up,fig|562.28693.peg.5073,CP027221,delete562.28693,817,
4560,fig:562.61492.peg.4396__CP054371__up,98.779,819,4,4,1,817,103,917,0.0,1452.0,fig|562.61492.peg.4396__CP054371__up,fig|562.61492.peg.4396,CP054371,delete562.61492,817,137.0
4826,fig:562.17620.peg.2988__CP021732__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.17620.peg.2988__CP021732__up,fig|562.17620.peg.2988,CP021732,delete562.17620,817,0.0
5227,fig:562.114657.peg.226__CP024134__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.114657.peg.226__CP024134__up,fig|562.114657.peg.226,CP024134,delete562.114657,817,0.0
4640,fig:562.25386.peg.529__CP025036__up,98.776,817,10,0,1,817,101,917,0.0,1454.0,fig|562.25386.peg.529__CP025036__up,fig|562.25386.peg.529,CP025036,delete562.25386,817,
4331,fig:562.75630.peg.4669__CP072787__up,96.187,813,31,0,5,817,105,917,0.0,1330.0,fig|562.75630.peg.4669__CP072787__up,fig|562.75630.peg.4669,CP072787,delete562.75630,817,2.0
5061,fig:562.55237.peg.4268__CP047594__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.55237.peg.4268__CP047594__up,fig|562.55237.peg.4268,CP047594,delete562.55237,817,0.0
5080,fig:562.67791.peg.277__LR882973__up,99.878,817,1,0,1,817,101,917,0.0,1504.0,fig|562.67791.peg.277__LR882973__up,fig|562.67791.peg.277,LR882973,delete562.67791,817,28.0
4301,fig:562.70726.peg.2262__CP069441__up,96.187,813,31,0,5,817,105,917,0.0,1330.0,fig|562.70726.peg.2262__CP069441__up,fig|562.70726.peg.2262,CP069441,delete562.70726,817,6.0
4177,fig:562.70514.peg.302__CP068823__up,96.064,813,31,1,5,817,106,917,0.0,1323.0,fig|562.70514.peg.302__CP068823__up,fig|562.70514.peg.302,CP068823,delete562.70514,817,76.0
4331,fig:562.74729.peg.4670__CP072785__up,96.187,813,31,0,5,817,105,917,0.0,1330.0,fig|562.74729.peg.4670__CP072785__up,fig|562.74729.peg.4670,CP072785,delete562.74729,817,2.0
4301,fig:941322.178.peg.215__CP103592__up,96.187,813,31,0,5,817,105,917,0.0,1330.0,fig|941322.178.peg.215__CP103592__up,fig|941322.178.peg.215,CP103592,delete941322.178,817,2.0
5053,fig:562.79204.peg.240__CP081711__up,100.0,817,0,0,1,817,101,917,0.0,1509.0,fig|562.79204.peg.240__CP081711__up,fig|562.79204.peg.240,CP081711,delete562.79204,817,0.0
4470,fig:562.109781.peg.215__CP103623__up,98.776,817,10,0,1,817,101,917,0.0,1454.0,fig|562.109781.peg.215__CP103623__up,fig|562.109781.peg.215,CP103623,delete562.109781,817,
