,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1160,fig:562.46071.peg.2703__CP038857__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.46071.peg.2703__CP038857__up,fig|562.46071.peg.2703,CP038857,delete562.46071,543,0.0
992,fig:562.70513.peg.3058__CP068813__up,98.897,544,5,1,1,543,100,643,0.0,970.0,fig|562.70513.peg.3058__CP068813__up,fig|562.70513.peg.3058,CP068813,delete562.70513,543,3.0
1047,fig:562.67796.peg.2775__LR883006__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.67796.peg.2775__LR883006__up,fig|562.67796.peg.2775,LR883006,delete562.67796,543,0.0
1067,fig:83334.637.peg.3023__CP104309__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|83334.637.peg.3023__CP104309__up,fig|83334.637.peg.3023,CP104309,delete83334.637,543,1.0
1060,fig:562.102351.peg.2860__CP095083__up,99.265,544,3,1,1,543,100,643,0.0,981.0,fig|562.102351.peg.2860__CP095083__up,fig|562.102351.peg.2860,CP095083,delete562.102351,543,9.0
1128,fig:562.76274.peg.1563__CP076043__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.76274.peg.1563__CP076043__up,fig|562.76274.peg.1563,CP076043,delete562.76274,543,0.0
735,fig:564.93.peg.2446__CP055872__up,83.75,320,45,7,228,543,327,643,5.78e-81,296.0,fig|564.93.peg.2446__CP055872__up,fig|564.93.peg.2446,CP055872,delete564.93,543,8.0
1100,fig:562.45432.peg.661__CP034404__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.45432.peg.661__CP034404__up,fig|562.45432.peg.661,CP034404,delete562.45432,543,0.0
1042,fig:562.61495.peg.4386__CP054314__up,99.816,543,0,1,1,543,102,643,0.0,996.0,fig|562.61495.peg.4386__CP054314__up,fig|562.61495.peg.4386,CP054314,delete562.61495,543,64.0
1168,fig:562.109772.peg.2808__CP103529__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.109772.peg.2808__CP103529__up,fig|562.109772.peg.2808,CP103529,delete562.109772,543,0.0
1047,fig:562.28203.peg.1423__CP025703__up,98.897,544,5,1,1,543,100,643,0.0,970.0,fig|562.28203.peg.1423__CP025703__up,fig|562.28203.peg.1423,CP025703,delete562.28203,543,5.0
1206,fig:562.96035.peg.2723__CP060969__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.96035.peg.2723__CP060969__up,fig|562.96035.peg.2723,CP060969,delete562.96035,543,0.0
1179,fig:562.9018.peg.1262__LM993812__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.9018.peg.1262__LM993812__up,fig|562.9018.peg.1262,LM993812,delete562.9018,543,0.0
1070,fig:83334.298.peg.2380__CP038494__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|83334.298.peg.2380__CP038494__up,fig|83334.298.peg.2380,CP038494,delete83334.298,543,1.0
1070,fig:562.29117.peg.1839__CP027582__up,99.816,543,1,0,1,543,101,643,0.0,998.0,fig|562.29117.peg.1839__CP027582__up,fig|562.29117.peg.1839,CP027582,delete562.29117,543,14.0
1233,fig:562.109786.peg.2615__CP103694__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.109786.peg.2615__CP103694__up,fig|562.109786.peg.2615,CP103694,delete562.109786,543,0.0
1228,fig:562.79203.peg.2870__CP081706__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|562.79203.peg.2870__CP081706__up,fig|562.79203.peg.2870,CP081706,delete562.79203,543,31.0
1047,fig:562.108466.peg.958__CP075716__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.108466.peg.958__CP075716__up,fig|562.108466.peg.958,CP075716,delete562.108466,543,0.0
1053,fig:562.28693.peg.2179__CP027221__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.28693.peg.2179__CP027221__up,fig|562.28693.peg.2179,CP027221,delete562.28693,543,0.0
1102,fig:562.61492.peg.1907__CP054371__up,99.632,544,1,1,1,543,100,643,0.0,992.0,fig|562.61492.peg.1907__CP054371__up,fig|562.61492.peg.1907,CP054371,delete562.61492,543,
1123,fig:562.17620.peg.495__CP021732__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.17620.peg.495__CP021732__up,fig|562.17620.peg.495,CP021732,delete562.17620,543,0.0
1239,fig:562.114657.peg.3042__CP024134__up,99.816,543,1,0,1,543,101,643,0.0,998.0,fig|562.114657.peg.3042__CP024134__up,fig|562.114657.peg.3042,CP024134,delete562.114657,543,19.0
1115,fig:562.25386.peg.2963__CP025036__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.25386.peg.2963__CP025036__up,fig|562.25386.peg.2963,CP025036,delete562.25386,543,0.0
1060,fig:562.75630.peg.2216__CP072787__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|562.75630.peg.2216__CP072787__up,fig|562.75630.peg.2216,CP072787,delete562.75630,543,11.0
1179,fig:562.55237.peg.1893__CP047594__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.55237.peg.1893__CP047594__up,fig|562.55237.peg.1893,CP047594,delete562.55237,543,0.0
1219,fig:562.67791.peg.2635__LR882973__up,99.449,544,2,1,1,543,100,643,0.0,987.0,fig|562.67791.peg.2635__LR882973__up,fig|562.67791.peg.2635,LR882973,delete562.67791,543,7.0
1047,fig:562.70726.peg.4742__CP069441__up,98.713,544,6,1,1,543,100,643,0.0,965.0,fig|562.70726.peg.4742__CP069441__up,fig|562.70726.peg.4742,CP069441,delete562.70726,543,6.0
739,fig:564.142.peg.2257__CP057504__up,77.076,554,106,16,1,543,100,643,4.3399999999999995e-82,300.0,fig|564.142.peg.2257__CP057504__up,fig|564.142.peg.2257,CP057504,delete564.142,543,25.0
1019,fig:562.70514.peg.2136__CP068823__up,98.713,544,6,1,1,543,100,643,0.0,965.0,fig|562.70514.peg.2136__CP068823__up,fig|562.70514.peg.2136,CP068823,delete562.70514,543,15.0
1060,fig:562.74729.peg.2217__CP072785__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|562.74729.peg.2217__CP072785__up,fig|562.74729.peg.2217,CP072785,delete562.74729,543,11.0
1047,fig:941322.178.peg.2801__CP103592__up,98.711,543,7,0,1,543,101,643,0.0,965.0,fig|941322.178.peg.2801__CP103592__up,fig|941322.178.peg.2801,CP103592,delete941322.178,543,2.0
1184,fig:562.79204.peg.2634__CP081711__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.79204.peg.2634__CP081711__up,fig|562.79204.peg.2634,CP081711,delete562.79204,543,0.0
1074,fig:562.109781.peg.2655__CP103623__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.109781.peg.2655__CP103623__up,fig|562.109781.peg.2655,CP103623,delete562.109781,543,0.0
1195,fig:2048780.3.peg.3052__CP024257__up,99.265,544,3,1,1,543,100,643,0.0,981.0,fig|2048780.3.peg.3052__CP024257__up,fig|2048780.3.peg.3052,CP024257,delete2048780.3,543,23.0
1045,fig:562.29110.peg.3633__CP027342__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.29110.peg.3633__CP027342__up,fig|562.29110.peg.3633,CP027342,delete562.29110,543,0.0
1043,fig:562.68712.peg.4234__CP066032__up,100.0,543,0,0,1,543,101,643,0.0,1003.0,fig|562.68712.peg.4234__CP066032__up,fig|562.68712.peg.4234,CP066032,delete562.68712,543,0.0
1068,fig:155864.42.peg.1957__CP008957__up,99.081,544,4,1,1,543,100,643,0.0,976.0,fig|155864.42.peg.1957__CP008957__up,fig|155864.42.peg.1957,CP008957,delete155864.42,543,1.0
