,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1925,fig:562.46071.peg.3057__CP038857__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.46071.peg.3057__CP038857__up,fig|562.46071.peg.3057,CP038857,delete562.46071,384,0.0
1643,fig:562.70513.peg.3446__CP068813__up,99.74,384,1,0,1,384,101,484,0.0,704.0,fig|562.70513.peg.3446__CP068813__up,fig|562.70513.peg.3446,CP068813,delete562.70513,384,7.0
1766,fig:562.67796.peg.3150__LR883006__up,99.479,384,2,0,1,384,101,484,0.0,699.0,fig|562.67796.peg.3150__LR883006__up,fig|562.67796.peg.3150,LR883006,delete562.67796,384,1.0
1775,fig:83334.637.peg.3789__CP104309__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|83334.637.peg.3789__CP104309__up,fig|83334.637.peg.3789,CP104309,delete83334.637,384,2.0
1735,fig:562.102351.peg.3318__CP095083__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.102351.peg.3318__CP095083__up,fig|562.102351.peg.3318,CP095083,delete562.102351,384,0.0
1897,fig:562.76274.peg.1883__CP076043__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.76274.peg.1883__CP076043__up,fig|562.76274.peg.1883,CP076043,delete562.76274,384,0.0
1224,fig:564.93.peg.1709__CP055872__up,98.177,384,7,0,1,384,101,484,0.0,671.0,fig|564.93.peg.1709__CP055872__up,fig|564.93.peg.1709,CP055872,delete564.93,384,12.0
1811,fig:562.45432.peg.269__CP034404__up,99.479,384,2,0,1,384,101,484,0.0,699.0,fig|562.45432.peg.269__CP034404__up,fig|562.45432.peg.269,CP034404,delete562.45432,384,1.0
1747,fig:562.61495.peg.4032__CP054314__up,99.479,384,2,0,1,384,101,484,0.0,699.0,fig|562.61495.peg.4032__CP054314__up,fig|562.61495.peg.4032,CP054314,delete562.61495,384,1.0
1930,fig:562.109772.peg.3194__CP103529__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.109772.peg.3194__CP103529__up,fig|562.109772.peg.3194,CP103529,delete562.109772,384,0.0
1722,fig:562.28203.peg.1053__CP025703__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|562.28203.peg.1053__CP025703__up,fig|562.28203.peg.1053,CP025703,delete562.28203,384,6.0
1960,fig:562.96035.peg.3146__CP060969__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.96035.peg.3146__CP060969__up,fig|562.96035.peg.3146,CP060969,delete562.96035,384,0.0
1955,fig:562.9018.peg.939__LM993812__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.9018.peg.939__LM993812__up,fig|562.9018.peg.939,LM993812,delete562.9018,384,0.0
1779,fig:83334.298.peg.1758__CP038494__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|83334.298.peg.1758__CP038494__up,fig|83334.298.peg.1758,CP038494,delete83334.298,384,2.0
1777,fig:562.29117.peg.2563__CP027582__up,99.479,384,2,0,1,384,101,484,0.0,699.0,fig|562.29117.peg.2563__CP027582__up,fig|562.29117.peg.2563,CP027582,delete562.29117,384,1.0
1990,fig:562.109786.peg.2928__CP103694__up,100.0,384,0,0,1,384,101,484,0.0,710.0,fig|562.109786.peg.2928__CP103694__up,fig|562.109786.peg.2928,CP103694,delete562.109786,384,0.0
1954,fig:562.79203.peg.3185__CP081706__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|562.79203.peg.3185__CP081706__up,fig|562.79203.peg.3185,CP081706,delete562.79203,384,14.0
1750,fig:562.108466.peg.1278__CP075716__up,99.479,384,2,0,1,384,101,484,0.0,699.0,fig|562.108466.peg.1278__CP075716__up,fig|562.108466.peg.1278,CP075716,delete562.108466,384,1.0
1744,fig:562.28693.peg.1649__CP027221__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|562.28693.peg.1649__CP027221__up,fig|562.28693.peg.1649,CP027221,delete562.28693,384,18.0
1827,fig:562.61492.peg.1568__CP054371__up,99.219,384,3,0,1,384,101,484,0.0,693.0,fig|562.61492.peg.1568__CP054371__up,fig|562.61492.peg.1568,CP054371,delete562.61492,384,15.0
