,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
515,fig:562.46071.peg.4625__CP038857__up,100.0,274,0,0,1,274,101,374,1.58e-144,507.0,fig|562.46071.peg.4625__CP038857__up,fig|562.46071.peg.4625,CP038857,delete562.46071,274,0.0
440,fig:562.70513.peg.5011__CP068813__up,100.0,274,0,0,1,274,101,374,1.49e-144,507.0,fig|562.70513.peg.5011__CP068813__up,fig|562.70513.peg.5011,CP068813,delete562.70513,274,0.0
464,fig:562.67796.peg.4666__LR883006__up,99.635,274,1,0,1,274,101,374,7.14e-143,501.0,fig|562.67796.peg.4666__LR883006__up,fig|562.67796.peg.4666,LR883006,delete562.67796,274,3.0
470,fig:83334.637.peg.5408__CP104309__up,100.0,274,0,0,1,274,101,374,1.49e-144,507.0,fig|83334.637.peg.5408__CP104309__up,fig|83334.637.peg.5408,CP104309,delete83334.637,274,0.0
468,fig:562.102351.peg.5071__CP095083__up,100.0,274,0,0,1,274,101,374,1.51e-144,507.0,fig|562.102351.peg.5071__CP095083__up,fig|562.102351.peg.5071,CP095083,delete562.102351,274,0.0
514,fig:562.76274.peg.3193__CP076043__up,100.0,274,0,0,1,274,101,374,1.58e-144,507.0,fig|562.76274.peg.3193__CP076043__up,fig|562.76274.peg.3193,CP076043,delete562.76274,274,0.0
335,fig:564.93.peg.36__CP055872__up,85.185,270,33,7,1,268,104,368,1.71e-73,270.0,fig|564.93.peg.36__CP055872__up,fig|564.93.peg.36,CP055872,delete564.93,274,5.0
489,fig:562.45432.peg.3655__CP034404__up,100.0,274,0,0,1,274,101,374,1.55e-144,507.0,fig|562.45432.peg.3655__CP034404__up,fig|562.45432.peg.3655,CP034404,delete562.45432,274,0.0
467,fig:562.61495.peg.2250__CP054314__up,100.0,274,0,0,1,274,101,374,1.66e-144,507.0,fig|562.61495.peg.2250__CP054314__up,fig|562.61495.peg.2250,CP054314,delete562.61495,274,0.0
514,fig:562.109772.peg.4759__CP103529__up,100.0,274,0,0,1,274,101,374,1.5700000000000002e-144,507.0,fig|562.109772.peg.4759__CP103529__up,fig|562.109772.peg.4759,CP103529,delete562.109772,274,0.0
459,fig:562.28203.peg.4442__CP025703__up,98.175,274,5,0,1,274,101,374,3.1e-136,479.0,fig|562.28203.peg.4442__CP025703__up,fig|562.28203.peg.4442,CP025703,delete562.28203,274,1.0
512,fig:562.96035.peg.4576__CP060969__up,100.0,274,0,0,1,274,101,374,1.56e-144,507.0,fig|562.96035.peg.4576__CP060969__up,fig|562.96035.peg.4576,CP060969,delete562.96035,274,0.0
532,fig:562.9018.peg.3444__LM993812__up,100.0,274,0,0,1,274,101,374,1.63e-144,507.0,fig|562.9018.peg.3444__LM993812__up,fig|562.9018.peg.3444,LM993812,delete562.9018,274,0.0
