,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2901,fig:562.46071.peg.1332__CP038857__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.46071.peg.1332__CP038857__up,fig|562.46071.peg.1332,CP038857,delete562.46071,347,0.0
2455,fig:562.70513.peg.1589__CP068813__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70513.peg.1589__CP068813__up,fig|562.70513.peg.1589,CP068813,delete562.70513,347,1.0
2595,fig:562.67796.peg.1410__LR883006__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.67796.peg.1410__LR883006__up,fig|562.67796.peg.1410,LR883006,delete562.67796,347,0.0
2607,fig:83334.637.peg.1400__CP104309__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|83334.637.peg.1400__CP104309__up,fig|83334.637.peg.1400,CP104309,delete83334.637,347,1.0
2568,fig:562.102351.peg.1501__CP095083__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.102351.peg.1501__CP095083__up,fig|562.102351.peg.1501,CP095083,delete562.102351,347,0.0
2821,fig:562.76274.peg.304__CP076043__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.76274.peg.304__CP076043__up,fig|562.76274.peg.304,CP076043,delete562.76274,347,0.0
1802,fig:564.93.peg.1290__CP055872__up,86.738,279,32,5,70,346,171,446,6.04e-84,305.0,fig|564.93.peg.1290__CP055872__up,fig|564.93.peg.1290,CP055872,delete564.93,347,6.0
2656,fig:562.45432.peg.1991__CP034404__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.45432.peg.1991__CP034404__up,fig|562.45432.peg.1991,CP034404,delete562.45432,347,0.0
2620,fig:562.61495.peg.381__CP054314__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.61495.peg.381__CP054314__up,fig|562.61495.peg.381,CP054314,delete562.61495,347,0.0
2895,fig:562.109772.peg.1441__CP103529__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.109772.peg.1441__CP103529__up,fig|562.109772.peg.1441,CP103529,delete562.109772,347,0.0
2558,fig:562.28203.peg.2678__CP025703__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.28203.peg.2678__CP025703__up,fig|562.28203.peg.2678,CP025703,delete562.28203,347,2.0
2881,fig:562.96035.peg.1393__CP060969__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.96035.peg.1393__CP060969__up,fig|562.96035.peg.1393,CP060969,delete562.96035,347,0.0
2924,fig:562.9018.peg.2528__LM993812__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.9018.peg.2528__LM993812__up,fig|562.9018.peg.2528,LM993812,delete562.9018,347,0.0
2614,fig:83334.298.peg.4015__CP038494__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|83334.298.peg.4015__CP038494__up,fig|83334.298.peg.4015,CP038494,delete83334.298,347,1.0
2619,fig:562.29117.peg.172__CP027582__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.29117.peg.172__CP027582__up,fig|562.29117.peg.172,CP027582,delete562.29117,347,0.0
2935,fig:562.109786.peg.1291__CP103694__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.109786.peg.1291__CP103694__up,fig|562.109786.peg.1291,CP103694,delete562.109786,347,1.0
2854,fig:562.79203.peg.1465__CP081706__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.79203.peg.1465__CP081706__up,fig|562.79203.peg.1465,CP081706,delete562.79203,347,0.0
2568,fig:562.108466.peg.4423__CP075716__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.108466.peg.4423__CP075716__up,fig|562.108466.peg.4423,CP075716,delete562.108466,347,0.0
2562,fig:562.28693.peg.3850__CP027221__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.28693.peg.3850__CP027221__up,fig|562.28693.peg.3850,CP027221,delete562.28693,347,0.0
2688,fig:562.61492.peg.3282__CP054371__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.61492.peg.3282__CP054371__up,fig|562.61492.peg.3282,CP054371,delete562.61492,347,1.0
2783,fig:562.17620.peg.4074__CP021732__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.17620.peg.4074__CP021732__up,fig|562.17620.peg.4074,CP021732,delete562.17620,347,4.0
2947,fig:562.114657.peg.1421__CP024134__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.114657.peg.1421__CP024134__up,fig|562.114657.peg.1421,CP024134,delete562.114657,347,0.0
2722,fig:562.25386.peg.4385__CP025036__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.25386.peg.4385__CP025036__up,fig|562.25386.peg.4385,CP025036,delete562.25386,347,0.0
2560,fig:562.75630.peg.3454__CP072787__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.75630.peg.3454__CP072787__up,fig|562.75630.peg.3454,CP072787,delete562.75630,347,2.0
2911,fig:562.55237.peg.3196__CP047594__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.55237.peg.3196__CP047594__up,fig|562.55237.peg.3196,CP047594,delete562.55237,347,0.0
2864,fig:562.67791.peg.1392__LR882973__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.67791.peg.1392__LR882973__up,fig|562.67791.peg.1392,LR882973,delete562.67791,347,0.0
2559,fig:562.70726.peg.1077__CP069441__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70726.peg.1077__CP069441__up,fig|562.70726.peg.1077,CP069441,delete562.70726,347,2.0
1801,fig:564.142.peg.1307__CP057504__up,86.738,279,32,5,70,346,171,446,5.86e-84,305.0,fig|564.142.peg.1307__CP057504__up,fig|564.142.peg.1307,CP057504,delete564.142,347,6.0
2479,fig:562.70514.peg.1363__CP068823__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70514.peg.1363__CP068823__up,fig|562.70514.peg.1363,CP068823,delete562.70514,347,1.0
2560,fig:562.74729.peg.3455__CP072785__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.74729.peg.3455__CP072785__up,fig|562.74729.peg.3455,CP072785,delete562.74729,347,2.0
2520,fig:941322.178.peg.1409__CP103592__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|941322.178.peg.1409__CP103592__up,fig|941322.178.peg.1409,CP103592,delete941322.178,347,
2907,fig:562.79204.peg.1309__CP081711__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.79204.peg.1309__CP081711__up,fig|562.79204.peg.1309,CP081711,delete562.79204,347,0.0
2643,fig:562.109781.peg.1364__CP103623__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.109781.peg.1364__CP103623__up,fig|562.109781.peg.1364,CP103623,delete562.109781,347,0.0
2881,fig:2048780.3.peg.1580__CP024257__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|2048780.3.peg.1580__CP024257__up,fig|2048780.3.peg.1580,CP024257,delete2048780.3,347,0.0
2585,fig:562.29110.peg.2098__CP027342__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.29110.peg.2098__CP027342__up,fig|562.29110.peg.2098,CP027342,delete562.29110,347,0.0
2583,fig:562.68712.peg.2792__CP066032__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.68712.peg.2792__CP066032__up,fig|562.68712.peg.2792,CP066032,delete562.68712,347,0.0
2601,fig:155864.42.peg.3650__CP008957__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|155864.42.peg.3650__CP008957__up,fig|155864.42.peg.3650,CP008957,delete155864.42,347,1.0
2720,fig:562.96032.peg.1433__CP043284__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.96032.peg.1433__CP043284__up,fig|562.96032.peg.1433,CP043284,delete562.96032,347,0.0
2593,fig:562.50548.peg.1323__CP041919__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.50548.peg.1323__CP041919__up,fig|562.50548.peg.1323,CP041919,delete562.50548,347,5.0
2597,fig:562.80701.peg.1380__CP080246__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|562.80701.peg.1380__CP080246__up,fig|562.80701.peg.1380,CP080246,delete562.80701,347,7.0
2490,fig:562.109775.peg.1396__CP103521__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.109775.peg.1396__CP103521__up,fig|562.109775.peg.1396,CP103521,delete562.109775,347,4.0
2812,fig:562.102360.peg.1369__CP095155__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.102360.peg.1369__CP095155__up,fig|562.102360.peg.1369,CP095155,delete562.102360,347,4.0
2603,fig:562.60320.peg.1784__CP053080__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.60320.peg.1784__CP053080__up,fig|562.60320.peg.1784,CP053080,delete562.60320,347,2.0
2896,fig:562.108468.peg.1328__CP075722__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.108468.peg.1328__CP075722__up,fig|562.108468.peg.1328,CP075722,delete562.108468,347,0.0
2520,fig:941322.171.peg.1516__CP103562__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|941322.171.peg.1516__CP103562__up,fig|941322.171.peg.1516,CP103562,delete941322.171,347,
1796,fig:564.180.peg.2703__CP070873__up,86.738,279,32,5,70,346,171,446,5.95e-84,305.0,fig|564.180.peg.2703__CP070873__up,fig|564.180.peg.2703,CP070873,delete564.180,347,6.0
2706,fig:562.114661.peg.3423__CP024147__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.114661.peg.3423__CP024147__up,fig|562.114661.peg.3423,CP024147,delete562.114661,347,1.0
2597,fig:562.70522.peg.1469__CP068816__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70522.peg.1469__CP068816__up,fig|562.70522.peg.1469,CP068816,delete562.70522,347,2.0
2884,fig:562.115111.peg.1294__CP044443__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.115111.peg.1294__CP044443__up,fig|562.115111.peg.1294,CP044443,delete562.115111,347,0.0
2916,fig:562.94308.peg.1118__CP091065__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.94308.peg.1118__CP091065__up,fig|562.94308.peg.1118,CP091065,delete562.94308,347,0.0
2513,fig:562.29126.peg.4793__CP027579__up,98.271,347,5,1,1,347,102,447,1.81e-174,606.0,fig|562.29126.peg.4793__CP027579__up,fig|562.29126.peg.4793,CP027579,delete562.29126,347,28.0
2456,fig:562.90909.peg.1495__OU701449__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.90909.peg.1495__OU701449__up,fig|562.90909.peg.1495,OU701449,delete562.90909,347,1.0
2934,fig:562.114834.peg.1167__CP111004__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.114834.peg.1167__CP111004__up,fig|562.114834.peg.1167,CP111004,delete562.114834,347,0.0
2607,fig:83334.639.peg.1400__CP104309__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|83334.639.peg.1400__CP104309__up,fig|83334.639.peg.1400,CP104309,delete83334.639,347,1.0
2572,fig:585396.4.peg.3283__NC_013364__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|585396.4.peg.3283__NC_013364__up,fig|585396.4.peg.3283,NC_013364,delete585396.4,347,0.0
2507,fig:562.58145.peg.1447__CP048337__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.58145.peg.1447__CP048337__up,fig|562.58145.peg.1447,CP048337,delete562.58145,347,0.0
2587,fig:562.19575.peg.4378__CP022393__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.19575.peg.4378__CP022393__up,fig|562.19575.peg.4378,CP022393,delete562.19575,347,5.0
2627,fig:562.115116.peg.1386__CP097721__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.115116.peg.1386__CP097721__up,fig|562.115116.peg.1386,CP097721,delete562.115116,347,29.0
2893,fig:469008.15.peg.2370__CP001509__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|469008.15.peg.2370__CP001509__up,fig|469008.15.peg.2370,CP001509,delete469008.15,347,0.0
2501,fig:941322.182.peg.1279__CP103710__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|941322.182.peg.1279__CP103710__up,fig|941322.182.peg.1279,CP103710,delete941322.182,347,
2463,fig:562.70525.peg.1557__CP068801__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70525.peg.1557__CP068801__up,fig|562.70525.peg.1557,CP068801,delete562.70525,347,1.0
2860,fig:562.107285.peg.1273__CP100525__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.107285.peg.1273__CP100525__up,fig|562.107285.peg.1273,CP100525,delete562.107285,347,0.0
2698,fig:562.7943.peg.2181__CP013112__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.7943.peg.2181__CP013112__up,fig|562.7943.peg.2181,CP013112,delete562.7943,347,0.0
2441,fig:562.63790.peg.1391__CP059840__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.63790.peg.1391__CP059840__up,fig|562.63790.peg.1391,CP059840,delete562.63790,347,2.0
2595,fig:1248823.7.peg.3328__CP007136__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|1248823.7.peg.3328__CP007136__up,fig|1248823.7.peg.3328,CP007136,delete1248823.7,347,9.0
2356,fig:574521.7.peg.2744__NC_011601__up,100.0,243,0,0,105,347,1,243,3.04e-127,449.0,fig|574521.7.peg.2744__NC_011601__up,fig|574521.7.peg.2744,NC_011601,delete574521.7,347,30.0
2587,fig:562.70728.peg.3671__CP069451__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70728.peg.3671__CP069451__up,fig|562.70728.peg.3671,CP069451,delete562.70728,347,2.0
2892,fig:562.58142.peg.1389__CP048371__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.58142.peg.1389__CP048371__up,fig|562.58142.peg.1389,CP048371,delete562.58142,347,0.0
2451,fig:562.58370.peg.607__CP049197__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.58370.peg.607__CP049197__up,fig|562.58370.peg.607,CP049197,delete562.58370,347,4.0
2945,fig:2605620.3.peg.1716__CP043217__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|2605620.3.peg.1716__CP043217__up,fig|2605620.3.peg.1716,CP043217,delete2605620.3,347,0.0
2889,fig:562.102358.peg.1283__CP095125__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.102358.peg.1283__CP095125__up,fig|562.102358.peg.1283,CP095125,delete562.102358,347,0.0
2483,fig:562.47708.peg.1521__CP040390__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.47708.peg.1521__CP040390__up,fig|562.47708.peg.1521,CP040390,delete562.47708,347,1.0
2834,fig:562.114833.peg.1297__CP110859__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.114833.peg.1297__CP110859__up,fig|562.114833.peg.1297,CP110859,delete562.114833,347,0.0
2725,fig:562.114659.peg.1487__CP024141__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.114659.peg.1487__CP024141__up,fig|562.114659.peg.1487,CP024141,delete562.114659,347,0.0
2476,fig:562.29121.peg.2111__CP027550__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.29121.peg.2111__CP027550__up,fig|562.29121.peg.2111,CP027550,delete562.29121,347,2.0
2913,fig:562.101985.peg.1642__CP066839__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.101985.peg.1642__CP066839__up,fig|562.101985.peg.1642,CP066839,delete562.101985,347,0.0
1812,fig:564.118.peg.1337__CP057565__up,86.738,279,32,5,70,346,171,446,5.85e-84,305.0,fig|564.118.peg.1337__CP057565__up,fig|564.118.peg.1337,CP057565,delete564.118,347,6.0
2594,fig:562.66873.peg.1515__CP061914__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.66873.peg.1515__CP061914__up,fig|562.66873.peg.1515,CP061914,delete562.66873,347,0.0
2611,fig:562.96291.peg.1437__CP028738__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.96291.peg.1437__CP028738__up,fig|562.96291.peg.1437,CP028738,delete562.96291,347,0.0
2588,fig:2763104.3.peg.4807__CP065152__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|2763104.3.peg.4807__CP065152__up,fig|2763104.3.peg.4807,CP065152,delete2763104.3,347,2.0
2940,fig:562.28408.peg.2548__CP026347__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.28408.peg.2548__CP026347__up,fig|562.28408.peg.2548,CP026347,delete562.28408,347,0.0
2603,fig:562.70743.peg.546__CP069528__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.70743.peg.546__CP069528__up,fig|562.70743.peg.546,CP069528,delete562.70743,347,2.0
2904,fig:562.67700.peg.1282__LR882052__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.67700.peg.1282__LR882052__up,fig|562.67700.peg.1282,LR882052,delete562.67700,347,0.0
2623,fig:562.114632.peg.755__CP024889__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.114632.peg.755__CP024889__up,fig|562.114632.peg.755,CP024889,delete562.114632,347,0.0
2605,fig:83334.493.peg.1456__CP062755__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|83334.493.peg.1456__CP062755__up,fig|83334.493.peg.1456,CP062755,delete83334.493,347,1.0
2702,fig:562.74541.peg.1375__JAGFYB010000001__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.74541.peg.1375__JAGFYB010000001__up,fig|562.74541.peg.1375,JAGFYB010000001,delete562.74541,347,0.0
2500,fig:562.76478.peg.2842__CP076693__up,99.424,347,2,0,1,347,101,447,0.0,630.0,fig|562.76478.peg.2842__CP076693__up,fig|562.76478.peg.2842,CP076693,delete562.76478,347,
2913,fig:562.73338.peg.1265__CP066366__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.73338.peg.1265__CP066366__up,fig|562.73338.peg.1265,CP066366,delete562.73338,347,1.0
2580,fig:562.96296.peg.3460__CP028742__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.96296.peg.3460__CP028742__up,fig|562.96296.peg.3460,CP028742,delete562.96296,347,2.0
2622,fig:562.71837.peg.1340__CP070920__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.71837.peg.1340__CP070920__up,fig|562.71837.peg.1340,CP070920,delete562.71837,347,0.0
2701,fig:562.102139.peg.1393__CP086526__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.102139.peg.1393__CP086526__up,fig|562.102139.peg.1393,CP086526,delete562.102139,347,0.0
2889,fig:562.59453.peg.1497__CP051222__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.59453.peg.1497__CP051222__up,fig|562.59453.peg.1497,CP051222,delete562.59453,347,0.0
2620,fig:562.66874.peg.4533__CP062160__up,99.712,347,1,0,1,347,101,447,0.0,636.0,fig|562.66874.peg.4533__CP062160__up,fig|562.66874.peg.4533,CP062160,delete562.66874,347,1.0
