,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3894,fig:562.46071.peg.2274__CP038857__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.46071.peg.2274__CP038857__up,fig|562.46071.peg.2274,CP038857,delete562.46071,350,0.0
3252,fig:562.70513.peg.2742__CP068813__up,97.143,350,10,0,1,350,101,450,5.169999999999999e-170,592.0,fig|562.70513.peg.2742__CP068813__up,fig|562.70513.peg.2742,CP068813,delete562.70513,350,
3463,fig:562.67796.peg.2346__LR883006__up,100.0,347,0,0,1,347,101,447,0.0,641.0,fig|562.67796.peg.2346__LR883006__up,fig|562.67796.peg.2346,LR883006,delete562.67796,350,8.0
3475,fig:83334.637.peg.2506__CP104309__up,98.286,350,6,0,1,350,101,450,1.1e-176,614.0,fig|83334.637.peg.2506__CP104309__up,fig|83334.637.peg.2506,CP104309,delete83334.637,350,1.0
3457,fig:562.102351.peg.2431__CP095083__up,97.143,350,10,0,1,350,101,450,5.22e-170,592.0,fig|562.102351.peg.2431__CP095083__up,fig|562.102351.peg.2431,CP095083,delete562.102351,350,
3802,fig:562.76274.peg.1172__CP076043__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.76274.peg.1172__CP076043__up,fig|562.76274.peg.1172,CP076043,delete562.76274,350,0.0
3578,fig:562.45432.peg.1026__CP034404__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.45432.peg.1026__CP034404__up,fig|562.45432.peg.1026,CP034404,delete562.45432,350,0.0
3480,fig:562.61495.peg.4825__CP054314__up,98.857,350,4,0,1,350,101,450,5.7000000000000015e-180,625.0,fig|562.61495.peg.4825__CP054314__up,fig|562.61495.peg.4825,CP054314,delete562.61495,350,
3903,fig:562.109772.peg.2498__CP103529__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.109772.peg.2498__CP103529__up,fig|562.109772.peg.2498,CP103529,delete562.109772,350,0.0
3360,fig:562.28203.peg.1700__CP025703__up,96.571,350,12,0,1,350,101,450,1.07e-166,580.0,fig|562.28203.peg.1700__CP025703__up,fig|562.28203.peg.1700,CP025703,delete562.28203,350,3.0
4021,fig:562.96035.peg.2351__CP060969__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.96035.peg.2351__CP060969__up,fig|562.96035.peg.2351,CP060969,delete562.96035,350,0.0
3486,fig:83334.298.peg.2981__CP038494__up,98.286,350,6,0,1,350,101,450,1.1e-176,614.0,fig|83334.298.peg.2981__CP038494__up,fig|83334.298.peg.2981,CP038494,delete83334.298,350,1.0
3506,fig:562.29117.peg.1319__CP027582__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.29117.peg.1319__CP027582__up,fig|562.29117.peg.1319,CP027582,delete562.29117,350,0.0
4096,fig:562.109786.peg.2270__CP103694__up,100.0,350,0,0,1,350,101,450,0.0,647.0,fig|562.109786.peg.2270__CP103694__up,fig|562.109786.peg.2270,CP103694,delete562.109786,350,0.0
4184,fig:562.79203.peg.2394__CP081706__up,98.857,350,4,0,1,350,101,450,5.279999999999999e-180,625.0,fig|562.79203.peg.2394__CP081706__up,fig|562.79203.peg.2394,CP081706,delete562.79203,350,17.0
3439,fig:562.108466.peg.602__CP075716__up,98.857,350,4,0,1,350,101,450,5.26e-180,625.0,fig|562.108466.peg.602__CP075716__up,fig|562.108466.peg.602,CP075716,delete562.108466,350,
