,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4910,fig:562.46071.peg.1360__CP038857__up,100.0,291,0,0,1,291,101,391,5.92e-154,538.0,fig|562.46071.peg.1360__CP038857__up,fig|562.46071.peg.1360,CP038857,delete562.46071,291,0.0
4145,fig:562.70513.peg.1617__CP068813__up,95.862,290,12,0,2,291,102,391,2.09e-133,470.0,fig|562.70513.peg.1617__CP068813__up,fig|562.70513.peg.1617,CP068813,delete562.70513,291,3.0
4372,fig:562.67796.peg.1437__LR883006__up,98.969,291,3,0,1,291,101,391,5.8099999999999995e-149,521.0,fig|562.67796.peg.1437__LR883006__up,fig|562.67796.peg.1437,LR883006,delete562.67796,291,1.0
4408,fig:83334.637.peg.1427__CP104309__up,96.207,290,11,0,2,291,102,391,4.49e-135,475.0,fig|83334.637.peg.1427__CP104309__up,fig|83334.637.peg.1427,CP104309,delete83334.637,291,2.0
4391,fig:562.102351.peg.1529__CP095083__up,95.862,290,12,0,2,291,102,391,2.1100000000000002e-133,470.0,fig|562.102351.peg.1529__CP095083__up,fig|562.102351.peg.1529,CP095083,delete562.102351,291,3.0
4805,fig:562.76274.peg.331__CP076043__up,100.0,291,0,0,1,291,101,391,5.93e-154,538.0,fig|562.76274.peg.331__CP076043__up,fig|562.76274.peg.331,CP076043,delete562.76274,291,0.0
2849,fig:564.93.peg.1319__CP055872__up,94.845,291,15,0,1,291,101,391,4.69e-129,455.0,fig|564.93.peg.1319__CP055872__up,fig|564.93.peg.1319,CP055872,delete564.93,291,10.0
4530,fig:562.45432.peg.1963__CP034404__up,98.625,291,4,0,1,291,101,391,2.73e-147,516.0,fig|562.45432.peg.1963__CP034404__up,fig|562.45432.peg.1963,CP034404,delete562.45432,291,11.0
4393,fig:562.61495.peg.350__CP054314__up,98.969,291,3,0,1,291,101,391,6.31e-149,521.0,fig|562.61495.peg.350__CP054314__up,fig|562.61495.peg.350,CP054314,delete562.61495,291,1.0
4938,fig:562.109772.peg.1468__CP103529__up,100.0,291,0,0,1,291,101,391,5.9e-154,538.0,fig|562.109772.peg.1468__CP103529__up,fig|562.109772.peg.1468,CP103529,delete562.109772,291,0.0
