,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2771,fig:562.46071.peg.4581__CP038857__up,100.0,263,0,0,1,263,101,363,1.9599999999999998e-138,486.0,fig|562.46071.peg.4581__CP038857__up,fig|562.46071.peg.4581,CP038857,delete562.46071,263,0.0
2335,fig:562.70513.peg.4947__CP068813__up,98.106,264,4,1,1,263,100,363,4.05e-130,459.0,fig|562.70513.peg.4947__CP068813__up,fig|562.70513.peg.4947,CP068813,delete562.70513,263,
2477,fig:562.67796.peg.4619__LR883006__up,100.0,263,0,0,1,263,101,363,1.91e-138,486.0,fig|562.67796.peg.4619__LR883006__up,fig|562.67796.peg.4619,LR883006,delete562.67796,263,0.0
2488,fig:83334.637.peg.5356__CP104309__up,98.235,170,3,0,94,263,194,363,9.349999999999999e-82,298.0,fig|83334.637.peg.5356__CP104309__up,fig|83334.637.peg.5356,CP104309,delete83334.637,263,
2442,fig:562.102351.peg.5024__CP095083__up,98.485,264,3,1,1,263,100,363,8.800000000000001e-132,464.0,fig|562.102351.peg.5024__CP095083__up,fig|562.102351.peg.5024,CP095083,delete562.102351,263,
2688,fig:562.76274.peg.3149__CP076043__up,100.0,263,0,0,1,263,101,363,1.9599999999999998e-138,486.0,fig|562.76274.peg.3149__CP076043__up,fig|562.76274.peg.3149,CP076043,delete562.76274,263,0.0
1721,fig:564.93.peg.84__CP055872__up,98.817,169,2,0,95,263,195,363,5.8e-83,302.0,fig|564.93.peg.84__CP055872__up,fig|564.93.peg.84,CP055872,delete564.93,263,5.0
2530,fig:562.45432.peg.3706__CP034404__up,100.0,263,0,0,1,263,101,363,1.93e-138,486.0,fig|562.45432.peg.3706__CP034404__up,fig|562.45432.peg.3706,CP034404,delete562.45432,263,0.0
2495,fig:562.61495.peg.2307__CP054314__up,99.62,263,1,0,1,263,101,363,9.66e-137,481.0,fig|562.61495.peg.2307__CP054314__up,fig|562.61495.peg.2307,CP054314,delete562.61495,263,34.0
2764,fig:562.109772.peg.4715__CP103529__up,100.0,263,0,0,1,263,101,363,1.9599999999999998e-138,486.0,fig|562.109772.peg.4715__CP103529__up,fig|562.109772.peg.4715,CP103529,delete562.109772,263,0.0
2443,fig:562.28203.peg.4495__CP025703__up,99.408,169,1,0,95,263,195,363,1.48e-84,307.0,fig|562.28203.peg.4495__CP025703__up,fig|562.28203.peg.4495,CP025703,delete562.28203,263,1.0
2746,fig:562.96035.peg.4531__CP060969__up,100.0,263,0,0,1,263,101,363,1.9399999999999998e-138,486.0,fig|562.96035.peg.4531__CP060969__up,fig|562.96035.peg.4531,CP060969,delete562.96035,263,0.0
2785,fig:562.9018.peg.3400__LM993812__up,100.0,263,0,0,1,263,101,363,2.05e-138,486.0,fig|562.9018.peg.3400__LM993812__up,fig|562.9018.peg.3400,LM993812,delete562.9018,263,0.0
2495,fig:83334.298.peg.235__CP038494__up,98.235,170,3,0,94,263,194,363,9.349999999999999e-82,298.0,fig|83334.298.peg.235__CP038494__up,fig|83334.298.peg.235,CP038494,delete83334.298,263,
