,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
416,fig:562.46071.peg.3526__CP038857__up,100.0,329,0,0,1,329,101,429,5.08e-175,608.0,fig|562.46071.peg.3526__CP038857__up,fig|562.46071.peg.3526,CP038857,delete562.46071,329,0.0
351,fig:562.70513.peg.3956__CP068813__up,97.872,329,7,0,1,329,101,429,2.2700000000000003e-163,569.0,fig|562.70513.peg.3956__CP068813__up,fig|562.70513.peg.3956,CP068813,delete562.70513,329,7.0
371,fig:562.67796.peg.3640__LR883006__up,97.568,329,8,0,1,329,101,429,1.09e-161,564.0,fig|562.67796.peg.3640__LR883006__up,fig|562.67796.peg.3640,LR883006,delete562.67796,329,1.0
374,fig:83334.637.peg.4363__CP104309__up,99.088,329,3,0,1,329,101,429,4.84e-170,592.0,fig|83334.637.peg.4363__CP104309__up,fig|83334.637.peg.4363,CP104309,delete83334.637,329,2.0
371,fig:562.102351.peg.3894__CP095083__up,98.48,329,5,0,1,329,101,429,1.0600000000000001e-166,580.0,fig|562.102351.peg.3894__CP095083__up,fig|562.102351.peg.3894,CP095083,delete562.102351,329,13.0
414,fig:562.76274.peg.2323__CP076043__up,100.0,329,0,0,1,329,101,429,5.08e-175,608.0,fig|562.76274.peg.2323__CP076043__up,fig|562.76274.peg.2323,CP076043,delete562.76274,329,0.0
253,fig:564.93.peg.1091__CP055872__up,94.833,329,16,1,1,329,102,429,3.13e-146,512.0,fig|564.93.peg.1091__CP055872__up,fig|564.93.peg.1091,CP055872,delete564.93,329,32.0
391,fig:562.45432.peg.4774__CP034404__up,99.696,329,1,0,1,329,101,429,2.32e-173,603.0,fig|562.45432.peg.4774__CP034404__up,fig|562.45432.peg.4774,CP034404,delete562.45432,329,4.0
366,fig:562.61495.peg.3553__CP054314__up,99.696,329,1,0,1,329,101,429,2.5e-173,603.0,fig|562.61495.peg.3553__CP054314__up,fig|562.61495.peg.3553,CP054314,delete562.61495,329,4.0
413,fig:562.109772.peg.3639__CP103529__up,100.0,329,0,0,1,329,101,429,5.06e-175,608.0,fig|562.109772.peg.3639__CP103529__up,fig|562.109772.peg.3639,CP103529,delete562.109772,329,0.0
370,fig:562.28203.peg.563__CP025703__up,98.176,329,6,0,1,329,101,429,4.65e-165,575.0,fig|562.28203.peg.563__CP025703__up,fig|562.28203.peg.563,CP025703,delete562.28203,329,8.0
