,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2812,fig:562.46071.peg.2745__CP038857__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.46071.peg.2745__CP038857__up,fig|562.46071.peg.2745,CP038857,delete562.46071,357,0.0
2376,fig:562.70513.peg.3101__CP068813__up,99.44,357,2,0,1,357,101,457,0.0,649.0,fig|562.70513.peg.3101__CP068813__up,fig|562.70513.peg.3101,CP068813,delete562.70513,357,4.0
2515,fig:562.67796.peg.2815__LR883006__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.67796.peg.2815__LR883006__up,fig|562.67796.peg.2815,LR883006,delete562.67796,357,0.0
2528,fig:83334.637.peg.3062__CP104309__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|83334.637.peg.3062__CP104309__up,fig|83334.637.peg.3062,CP104309,delete83334.637,357,0.0
2483,fig:562.102351.peg.2904__CP095083__up,99.72,357,1,0,1,357,101,457,0.0,654.0,fig|562.102351.peg.2904__CP095083__up,fig|562.102351.peg.2904,CP095083,delete562.102351,357,2.0
2726,fig:562.76274.peg.1607__CP076043__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.76274.peg.1607__CP076043__up,fig|562.76274.peg.1607,CP076043,delete562.76274,357,0.0
2571,fig:562.45432.peg.618__CP034404__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.45432.peg.618__CP034404__up,fig|562.45432.peg.618,CP034404,delete562.45432,357,0.0
2538,fig:562.61495.peg.4341__CP054314__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.61495.peg.4341__CP054314__up,fig|562.61495.peg.4341,CP054314,delete562.61495,357,0.0
2806,fig:562.109772.peg.2851__CP103529__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.109772.peg.2851__CP103529__up,fig|562.109772.peg.2851,CP103529,delete562.109772,357,0.0
2480,fig:562.28203.peg.1383__CP025703__up,99.44,357,2,0,1,357,101,457,0.0,649.0,fig|562.28203.peg.1383__CP025703__up,fig|562.28203.peg.1383,CP025703,delete562.28203,357,5.0
2786,fig:562.96035.peg.2766__CP060969__up,99.72,357,1,0,1,357,101,457,0.0,654.0,fig|562.96035.peg.2766__CP060969__up,fig|562.96035.peg.2766,CP060969,delete562.96035,357,15.0
2827,fig:562.9018.peg.1216__LM993812__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.9018.peg.1216__LM993812__up,fig|562.9018.peg.1216,LM993812,delete562.9018,357,0.0
2535,fig:83334.298.peg.2341__CP038494__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|83334.298.peg.2341__CP038494__up,fig|83334.298.peg.2341,CP038494,delete83334.298,357,0.0
2538,fig:562.29117.peg.1883__CP027582__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.29117.peg.1883__CP027582__up,fig|562.29117.peg.1883,CP027582,delete562.29117,357,0.0
2849,fig:562.109786.peg.2659__CP103694__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.109786.peg.2659__CP103694__up,fig|562.109786.peg.2659,CP103694,delete562.109786,357,0.0
2775,fig:562.79203.peg.2909__CP081706__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.79203.peg.2909__CP081706__up,fig|562.79203.peg.2909,CP081706,delete562.79203,357,0.0
2485,fig:562.108466.peg.1001__CP075716__up,99.72,357,1,0,1,357,101,457,0.0,654.0,fig|562.108466.peg.1001__CP075716__up,fig|562.108466.peg.1001,CP075716,delete562.108466,357,8.0
2487,fig:562.28693.peg.2138__CP027221__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.28693.peg.2138__CP027221__up,fig|562.28693.peg.2138,CP027221,delete562.28693,357,0.0
2611,fig:562.61492.peg.1866__CP054371__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.61492.peg.1866__CP054371__up,fig|562.61492.peg.1866,CP054371,delete562.61492,357,0.0
2703,fig:562.17620.peg.541__CP021732__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.17620.peg.541__CP021732__up,fig|562.17620.peg.541,CP021732,delete562.17620,357,0.0
2858,fig:562.114657.peg.3088__CP024134__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.114657.peg.3088__CP024134__up,fig|562.114657.peg.3088,CP024134,delete562.114657,357,0.0
2643,fig:562.25386.peg.2919__CP025036__up,99.72,357,1,0,1,357,101,457,0.0,654.0,fig|562.25386.peg.2919__CP025036__up,fig|562.25386.peg.2919,CP025036,delete562.25386,357,12.0
2480,fig:562.75630.peg.2175__CP072787__up,99.16,357,3,0,1,357,101,457,0.0,643.0,fig|562.75630.peg.2175__CP072787__up,fig|562.75630.peg.2175,CP072787,delete562.75630,357,6.0
2816,fig:562.55237.peg.1850__CP047594__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.55237.peg.1850__CP047594__up,fig|562.55237.peg.1850,CP047594,delete562.55237,357,0.0
2780,fig:562.67791.peg.2678__LR882973__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.67791.peg.2678__LR882973__up,fig|562.67791.peg.2678,LR882973,delete562.67791,357,0.0
2480,fig:562.70726.peg.4701__CP069441__up,99.16,357,3,0,1,357,101,457,0.0,643.0,fig|562.70726.peg.4701__CP069441__up,fig|562.70726.peg.4701,CP069441,delete562.70726,357,11.0
2394,fig:562.70514.peg.2096__CP068823__up,99.16,357,3,0,1,357,101,457,0.0,643.0,fig|562.70514.peg.2096__CP068823__up,fig|562.70514.peg.2096,CP068823,delete562.70514,357,6.0
2480,fig:562.74729.peg.2176__CP072785__up,99.16,357,3,0,1,357,101,457,0.0,643.0,fig|562.74729.peg.2176__CP072785__up,fig|562.74729.peg.2176,CP072785,delete562.74729,357,6.0
2434,fig:941322.178.peg.2882__CP103592__up,99.44,357,2,0,1,357,101,457,0.0,649.0,fig|941322.178.peg.2882__CP103592__up,fig|941322.178.peg.2882,CP103592,delete941322.178,357,1.0
2816,fig:562.79204.peg.2676__CP081711__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.79204.peg.2676__CP081711__up,fig|562.79204.peg.2676,CP081711,delete562.79204,357,0.0
2567,fig:562.109781.peg.2696__CP103623__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|562.109781.peg.2696__CP103623__up,fig|562.109781.peg.2696,CP103623,delete562.109781,357,0.0
2798,fig:2048780.3.peg.3093__CP024257__up,100.0,357,0,0,1,357,101,457,0.0,660.0,fig|2048780.3.peg.3093__CP024257__up,fig|2048780.3.peg.3093,CP024257,delete2048780.3,357,0.0
