,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3103,fig:562.46071.peg.218__CP038857__up,100.0,327,0,0,1,327,101,427,6.53e-174,604.0,fig|562.46071.peg.218__CP038857__up,fig|562.46071.peg.218,CP038857,delete562.46071,327,0.0
2600,fig:562.70513.peg.273__CP068813__up,99.083,327,2,1,1,327,102,427,2.24e-168,586.0,fig|562.70513.peg.273__CP068813__up,fig|562.70513.peg.273,CP068813,delete562.70513,327,3.0
2768,fig:562.67796.peg.197__LR883006__up,100.0,327,0,0,1,327,101,427,6.35e-174,604.0,fig|562.67796.peg.197__LR883006__up,fig|562.67796.peg.197,LR883006,delete562.67796,327,0.0
2785,fig:83334.637.peg.247__CP104309__up,99.694,327,1,0,1,327,101,427,2.8699999999999997e-172,599.0,fig|83334.637.peg.247__CP104309__up,fig|83334.637.peg.247,CP104309,delete83334.637,327,2.0
2736,fig:562.102351.peg.201__CP095083__up,99.388,327,1,1,1,327,102,427,4.8599999999999996e-170,592.0,fig|562.102351.peg.201__CP095083__up,fig|562.102351.peg.201,CP095083,delete562.102351,327,1.0
3013,fig:562.76274.peg.3578__CP076043__up,100.0,327,0,0,1,327,101,427,6.53e-174,604.0,fig|562.76274.peg.3578__CP076043__up,fig|562.76274.peg.3578,CP076043,delete562.76274,327,0.0
1905,fig:564.93.peg.4182__CP055872__up,93.333,330,17,5,1,327,100,427,2.44e-137,483.0,fig|564.93.peg.4182__CP055872__up,fig|564.93.peg.4182,CP055872,delete564.93,327,5.0
2832,fig:562.45432.peg.3152__CP034404__up,100.0,327,0,0,1,327,101,427,6.41e-174,604.0,fig|562.45432.peg.3152__CP034404__up,fig|562.45432.peg.3152,CP034404,delete562.45432,327,0.0
2787,fig:562.61495.peg.1740__CP054314__up,100.0,327,0,0,1,327,101,427,6.9000000000000005e-174,604.0,fig|562.61495.peg.1740__CP054314__up,fig|562.61495.peg.1740,CP054314,delete562.61495,327,0.0
3099,fig:562.109772.peg.242__CP103529__up,100.0,327,0,0,1,327,101,427,6.5e-174,604.0,fig|562.109772.peg.242__CP103529__up,fig|562.109772.peg.242,CP103529,delete562.109772,327,0.0
2724,fig:562.28203.peg.4008__CP025703__up,99.388,327,1,1,1,327,102,427,4.59e-170,592.0,fig|562.28203.peg.4008__CP025703__up,fig|562.28203.peg.4008,CP025703,delete562.28203,327,1.0
3084,fig:562.96035.peg.197__CP060969__up,100.0,327,0,0,1,327,101,427,6.46e-174,604.0,fig|562.96035.peg.197__CP060969__up,fig|562.96035.peg.197,CP060969,delete562.96035,327,0.0
3132,fig:562.9018.peg.3841__LM993812__up,100.0,327,0,0,1,327,101,427,6.7999999999999995e-174,604.0,fig|562.9018.peg.3841__LM993812__up,fig|562.9018.peg.3841,LM993812,delete562.9018,327,0.0
2793,fig:83334.298.peg.5234__CP038494__up,99.694,327,1,0,1,327,101,427,2.8699999999999997e-172,599.0,fig|83334.298.peg.5234__CP038494__up,fig|83334.298.peg.5234,CP038494,delete83334.298,327,2.0
2798,fig:562.29117.peg.4839__CP027582__up,99.694,327,0,1,1,327,102,427,1.0799999999999999e-171,597.0,fig|562.29117.peg.4839__CP027582__up,fig|562.29117.peg.4839,CP027582,delete562.29117,327,4.0
3139,fig:562.109786.peg.199__CP103694__up,100.0,327,0,0,1,327,101,427,6.46e-174,604.0,fig|562.109786.peg.199__CP103694__up,fig|562.109786.peg.199,CP103694,delete562.109786,327,0.0
3050,fig:562.79203.peg.204__CP081706__up,99.694,327,1,0,1,327,101,427,2.9799999999999996e-172,599.0,fig|562.79203.peg.204__CP081706__up,fig|562.79203.peg.204,CP081706,delete562.79203,327,11.0
2740,fig:562.108466.peg.3328__CP075716__up,100.0,327,0,0,1,327,101,427,6.38e-174,604.0,fig|562.108466.peg.3328__CP075716__up,fig|562.108466.peg.3328,CP075716,delete562.108466,327,0.0
2741,fig:562.28693.peg.5091__CP027221__up,100.0,327,0,0,1,327,101,427,6.31e-174,604.0,fig|562.28693.peg.5091__CP027221__up,fig|562.28693.peg.5091,CP027221,delete562.28693,327,0.0
2867,fig:562.61492.peg.4414__CP054371__up,100.0,327,0,0,1,327,101,427,6.24e-174,604.0,fig|562.61492.peg.4414__CP054371__up,fig|562.61492.peg.4414,CP054371,delete562.61492,327,0.0
2984,fig:562.17620.peg.2968__CP021732__up,100.0,327,0,0,1,327,101,427,6.35e-174,604.0,fig|562.17620.peg.2968__CP021732__up,fig|562.17620.peg.2968,CP021732,delete562.17620,327,0.0
3150,fig:562.114657.peg.207__CP024134__up,100.0,327,0,0,1,327,101,427,6.53e-174,604.0,fig|562.114657.peg.207__CP024134__up,fig|562.114657.peg.207,CP024134,delete562.114657,327,0.0
2909,fig:562.25386.peg.547__CP025036__up,100.0,327,0,0,1,327,101,427,6.44e-174,604.0,fig|562.25386.peg.547__CP025036__up,fig|562.25386.peg.547,CP025036,delete562.25386,327,0.0
2742,fig:562.75630.peg.4687__CP072787__up,99.388,327,1,1,1,327,102,427,4.539999999999999e-170,592.0,fig|562.75630.peg.4687__CP072787__up,fig|562.75630.peg.4687,CP072787,delete562.75630,327,1.0
3116,fig:562.55237.peg.4287__CP047594__up,100.0,327,0,0,1,327,101,427,6.6e-174,604.0,fig|562.55237.peg.4287__CP047594__up,fig|562.55237.peg.4287,CP047594,delete562.55237,327,0.0
3053,fig:562.67791.peg.258__LR882973__up,100.0,327,0,0,1,327,101,427,6.38e-174,604.0,fig|562.67791.peg.258__LR882973__up,fig|562.67791.peg.258,LR882973,delete562.67791,327,0.0
2731,fig:562.70726.peg.2279__CP069441__up,99.388,327,1,1,1,327,102,427,4.579999999999999e-170,592.0,fig|562.70726.peg.2279__CP069441__up,fig|562.70726.peg.2279,CP069441,delete562.70726,327,1.0
1905,fig:564.142.peg.4070__CP057504__up,92.727,330,19,5,1,327,100,427,5.12e-134,472.0,fig|564.142.peg.4070__CP057504__up,fig|564.142.peg.4070,CP057504,delete564.142,327,25.0
2633,fig:562.70514.peg.284__CP068823__up,99.083,327,2,1,1,327,102,427,2.19e-168,586.0,fig|562.70514.peg.284__CP068823__up,fig|562.70514.peg.284,CP068823,delete562.70514,327,8.0
2742,fig:562.74729.peg.4688__CP072785__up,99.388,327,1,1,1,327,102,427,4.539999999999999e-170,592.0,fig|562.74729.peg.4688__CP072785__up,fig|562.74729.peg.4688,CP072785,delete562.74729,327,1.0
2685,fig:941322.178.peg.198__CP103592__up,99.388,327,1,1,1,327,102,427,4.7e-170,592.0,fig|941322.178.peg.198__CP103592__up,fig|941322.178.peg.198,CP103592,delete941322.178,327,1.0
3107,fig:562.79204.peg.221__CP081711__up,100.0,327,0,0,1,327,101,427,6.54e-174,604.0,fig|562.79204.peg.221__CP081711__up,fig|562.79204.peg.221,CP081711,delete562.79204,327,0.0
2818,fig:562.109781.peg.198__CP103623__up,100.0,327,0,0,1,327,101,427,6.29e-174,604.0,fig|562.109781.peg.198__CP103623__up,fig|562.109781.peg.198,CP103623,delete562.109781,327,0.0
3079,fig:2048780.3.peg.431__CP024257__up,100.0,327,0,0,1,327,101,427,6.55e-174,604.0,fig|2048780.3.peg.431__CP024257__up,fig|2048780.3.peg.431,CP024257,delete2048780.3,327,0.0
2757,fig:562.29110.peg.916__CP027342__up,100.0,327,0,0,1,327,101,427,6.31e-174,604.0,fig|562.29110.peg.916__CP027342__up,fig|562.29110.peg.916,CP027342,delete562.29110,327,0.0
2750,fig:562.68712.peg.1456__CP066032__up,100.0,327,0,0,1,327,101,427,6.34e-174,604.0,fig|562.68712.peg.1456__CP066032__up,fig|562.68712.peg.1456,CP066032,delete562.68712,327,0.0
2780,fig:155864.42.peg.4803__CP008957__up,99.694,327,1,0,1,327,101,427,2.88e-172,599.0,fig|155864.42.peg.4803__CP008957__up,fig|155864.42.peg.4803,CP008957,delete155864.42,327,2.0
2902,fig:562.96032.peg.203__CP043284__up,100.0,327,0,0,1,327,101,427,6.42e-174,604.0,fig|562.96032.peg.203__CP043284__up,fig|562.96032.peg.203,CP043284,delete562.96032,327,0.0
2761,fig:562.50548.peg.199__CP041919__up,100.0,327,0,0,1,327,101,427,6.300000000000001e-174,604.0,fig|562.50548.peg.199__CP041919__up,fig|562.50548.peg.199,CP041919,delete562.50548,327,0.0
2774,fig:562.80701.peg.206__CP080246__up,99.388,327,1,1,1,327,102,427,4.59e-170,592.0,fig|562.80701.peg.206__CP080246__up,fig|562.80701.peg.206,CP080246,delete562.80701,327,1.0
2645,fig:562.109775.peg.217__CP103521__up,99.388,327,1,1,1,327,102,427,4.84e-170,592.0,fig|562.109775.peg.217__CP103521__up,fig|562.109775.peg.217,CP103521,delete562.109775,327,1.0
3013,fig:562.102360.peg.235__CP095155__up,100.0,327,0,0,1,327,101,427,6.49e-174,604.0,fig|562.102360.peg.235__CP095155__up,fig|562.102360.peg.235,CP095155,delete562.102360,327,0.0
