,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1973,fig:562.46071.peg.2961__CP038857__up,99.66,294,1,0,1,294,101,394,5.99e-154,538.0,fig|562.46071.peg.2961__CP038857__up,fig|562.46071.peg.2961,CP038857,delete562.46071,294,18.0
1690,fig:562.70513.peg.3358__CP068813__up,99.32,294,2,0,1,294,101,394,2.65e-152,532.0,fig|562.70513.peg.3358__CP068813__up,fig|562.70513.peg.3358,CP068813,delete562.70513,294,0.0
1812,fig:562.67796.peg.3052__LR883006__up,99.32,294,2,0,1,294,101,394,2.7099999999999997e-152,532.0,fig|562.67796.peg.3052__LR883006__up,fig|562.67796.peg.3052,LR883006,delete562.67796,294,0.0
1820,fig:83334.637.peg.3521__CP104309__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|83334.637.peg.3521__CP104309__up,fig|83334.637.peg.3521,CP104309,delete83334.637,294,0.0
1780,fig:562.102351.peg.3230__CP095083__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|562.102351.peg.3230__CP095083__up,fig|562.102351.peg.3230,CP095083,delete562.102351,294,0.0
1945,fig:562.76274.peg.1785__CP076043__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|562.76274.peg.1785__CP076043__up,fig|562.76274.peg.1785,CP076043,delete562.76274,294,1.0
1264,fig:564.93.peg.2661__CP055872__up,98.966,290,3,0,1,290,101,390,1.66e-148,520.0,fig|564.93.peg.2661__CP055872__up,fig|564.93.peg.2661,CP055872,delete564.93,294,10.0
1859,fig:562.45432.peg.371__CP034404__up,99.32,294,2,0,1,294,101,394,2.7399999999999998e-152,532.0,fig|562.45432.peg.371__CP034404__up,fig|562.45432.peg.371,CP034404,delete562.45432,294,0.0
1793,fig:562.61495.peg.4142__CP054314__up,98.983,295,2,1,1,294,100,394,1.37e-150,527.0,fig|562.61495.peg.4142__CP054314__up,fig|562.61495.peg.4142,CP054314,delete562.61495,294,62.0
1978,fig:562.109772.peg.3097__CP103529__up,100.0,294,0,0,1,294,101,394,1.28e-155,544.0,fig|562.109772.peg.3097__CP103529__up,fig|562.109772.peg.3097,CP103529,delete562.109772,294,1.0
1768,fig:562.28203.peg.1135__CP025703__up,98.639,294,4,0,1,294,101,394,5.49e-149,521.0,fig|562.28203.peg.1135__CP025703__up,fig|562.28203.peg.1135,CP025703,delete562.28203,294,6.0
2008,fig:562.96035.peg.3047__CP060969__up,99.66,294,1,0,1,294,101,394,5.93e-154,538.0,fig|562.96035.peg.3047__CP060969__up,fig|562.96035.peg.3047,CP060969,delete562.96035,294,
