,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
5378,fig:562.46071.peg.3071__CP038857__up,100.0,325,0,0,1,325,101,425,8.39e-173,601.0,fig|562.46071.peg.3071__CP038857__up,fig|562.46071.peg.3071,CP038857,delete562.46071,325,0.0
4502,fig:562.70513.peg.3460__CP068813__up,93.846,325,20,0,1,325,101,425,1.79e-139,490.0,fig|562.70513.peg.3460__CP068813__up,fig|562.70513.peg.3460,CP068813,delete562.70513,325,5.0
4773,fig:562.67796.peg.3164__LR883006__up,100.0,325,0,0,1,325,101,425,8.16e-173,601.0,fig|562.67796.peg.3164__LR883006__up,fig|562.67796.peg.3164,LR883006,delete562.67796,325,0.0
4786,fig:83334.637.peg.3803__CP104309__up,99.692,325,1,0,1,325,101,425,3.69e-171,595.0,fig|83334.637.peg.3803__CP104309__up,fig|83334.637.peg.3803,CP104309,delete83334.637,325,2.0
4773,fig:562.102351.peg.3332__CP095083__up,99.385,325,2,0,1,325,101,425,1.7400000000000002e-169,590.0,fig|562.102351.peg.3332__CP095083__up,fig|562.102351.peg.3332,CP095083,delete562.102351,325,6.0
5255,fig:562.76274.peg.1897__CP076043__up,100.0,325,0,0,1,325,101,425,8.39e-173,601.0,fig|562.76274.peg.1897__CP076043__up,fig|562.76274.peg.1897,CP076043,delete562.76274,325,0.0
3077,fig:564.93.peg.1696__CP055872__up,79.573,328,50,13,1,324,110,424,7.54e-58,219.0,fig|564.93.peg.1696__CP055872__up,fig|564.93.peg.1696,CP055872,delete564.93,325,18.0
4963,fig:562.45432.peg.254__CP034404__up,100.0,325,0,0,1,325,101,425,8.24e-173,601.0,fig|562.45432.peg.254__CP034404__up,fig|562.45432.peg.254,CP034404,delete562.45432,325,0.0
4771,fig:562.61495.peg.4014__CP054314__up,100.0,325,0,0,1,325,101,425,8.87e-173,601.0,fig|562.61495.peg.4014__CP054314__up,fig|562.61495.peg.4014,CP054314,delete562.61495,325,0.0
5409,fig:562.109772.peg.3208__CP103529__up,100.0,325,0,0,1,325,101,425,8.350000000000001e-173,601.0,fig|562.109772.peg.3208__CP103529__up,fig|562.109772.peg.3208,CP103529,delete562.109772,325,0.0
4606,fig:562.28203.peg.1039__CP025703__up,95.692,325,14,0,1,325,101,425,1.69e-149,523.0,fig|562.28203.peg.1039__CP025703__up,fig|562.28203.peg.1039,CP025703,delete562.28203,325,3.0
