,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3902,fig:562.46071.peg.2241__CP038857__up,100.0,309,0,0,1,309,101,409,6.2300000000000014e-164,571.0,fig|562.46071.peg.2241__CP038857__up,fig|562.46071.peg.2241,CP038857,delete562.46071,309,0.0
3260,fig:562.70513.peg.2708__CP068813__up,99.676,309,1,0,1,309,101,409,2.74e-162,566.0,fig|562.70513.peg.2708__CP068813__up,fig|562.70513.peg.2708,CP068813,delete562.70513,309,3.0
3471,fig:562.67796.peg.2315__LR883006__up,100.0,309,0,0,1,309,101,409,6.0600000000000005e-164,571.0,fig|562.67796.peg.2315__LR883006__up,fig|562.67796.peg.2315,LR883006,delete562.67796,309,0.0
3483,fig:83334.637.peg.2473__CP104309__up,99.353,309,2,0,1,309,101,409,1.2800000000000001e-160,560.0,fig|83334.637.peg.2473__CP104309__up,fig|83334.637.peg.2473,CP104309,delete83334.637,309,2.0
3465,fig:562.102351.peg.2398__CP095083__up,99.676,309,1,0,1,309,101,409,2.77e-162,566.0,fig|562.102351.peg.2398__CP095083__up,fig|562.102351.peg.2398,CP095083,delete562.102351,309,3.0
3810,fig:562.76274.peg.1138__CP076043__up,100.0,309,0,0,1,309,101,409,6.2300000000000014e-164,571.0,fig|562.76274.peg.1138__CP076043__up,fig|562.76274.peg.1138,CP076043,delete562.76274,309,0.0
2248,fig:564.93.peg.2122__CP055872__up,80.714,280,51,3,10,287,109,387,9.25e-57,215.0,fig|564.93.peg.2122__CP055872__up,fig|564.93.peg.2122,CP055872,delete564.93,309,6.0
3586,fig:562.45432.peg.1059__CP034404__up,100.0,309,0,0,1,309,101,409,6.120000000000001e-164,571.0,fig|562.45432.peg.1059__CP034404__up,fig|562.45432.peg.1059,CP034404,delete562.45432,309,0.0
3488,fig:562.61495.peg.4955__CP054314__up,100.0,309,0,0,1,309,101,409,6.59e-164,571.0,fig|562.61495.peg.4955__CP054314__up,fig|562.61495.peg.4955,CP054314,delete562.61495,309,0.0
3911,fig:562.109772.peg.2463__CP103529__up,100.0,309,0,0,1,309,101,409,6.200000000000001e-164,571.0,fig|562.109772.peg.2463__CP103529__up,fig|562.109772.peg.2463,CP103529,delete562.109772,309,0.0
3368,fig:562.28203.peg.1729__CP025703__up,99.353,309,2,0,1,309,101,409,1.23e-160,560.0,fig|562.28203.peg.1729__CP025703__up,fig|562.28203.peg.1729,CP025703,delete562.28203,309,1.0
4029,fig:562.96035.peg.2319__CP060969__up,100.0,309,0,0,1,309,101,409,6.1600000000000004e-164,571.0,fig|562.96035.peg.2319__CP060969__up,fig|562.96035.peg.2319,CP060969,delete562.96035,309,0.0
3975,fig:562.9018.peg.1636__LM993812__up,100.0,309,0,0,1,309,101,409,6.49e-164,571.0,fig|562.9018.peg.1636__LM993812__up,fig|562.9018.peg.1636,LM993812,delete562.9018,309,0.0
3494,fig:83334.298.peg.3016__CP038494__up,99.353,309,2,0,1,309,101,409,1.2800000000000001e-160,560.0,fig|83334.298.peg.3016__CP038494__up,fig|83334.298.peg.3016,CP038494,delete83334.298,309,2.0
3514,fig:562.29117.peg.1286__CP027582__up,100.0,309,0,0,1,309,101,409,6.1400000000000006e-164,571.0,fig|562.29117.peg.1286__CP027582__up,fig|562.29117.peg.1286,CP027582,delete562.29117,309,0.0
4104,fig:562.109786.peg.2238__CP103694__up,99.676,309,1,0,1,309,101,409,2.87e-162,566.0,fig|562.109786.peg.2238__CP103694__up,fig|562.109786.peg.2238,CP103694,delete562.109786,309,36.0
4192,fig:562.79203.peg.2357__CP081706__up,100.0,309,0,0,1,309,101,409,6.11e-164,571.0,fig|562.79203.peg.2357__CP081706__up,fig|562.79203.peg.2357,CP081706,delete562.79203,309,0.0
3447,fig:562.108466.peg.568__CP075716__up,100.0,309,0,0,1,309,101,409,6.09e-164,571.0,fig|562.108466.peg.568__CP075716__up,fig|562.108466.peg.568,CP075716,delete562.108466,309,0.0
3444,fig:562.28693.peg.2747__CP027221__up,100.0,309,0,0,1,309,101,409,6.02e-164,571.0,fig|562.28693.peg.2747__CP027221__up,fig|562.28693.peg.2747,CP027221,delete562.28693,309,0.0
3584,fig:562.61492.peg.2378__CP054371__up,98.706,309,4,0,1,309,101,409,2.79e-157,549.0,fig|562.61492.peg.2378__CP054371__up,fig|562.61492.peg.2378,CP054371,delete562.61492,309,14.0
3786,fig:562.17620.peg.144__CP021732__up,100.0,309,0,0,1,309,101,409,6.0600000000000005e-164,571.0,fig|562.17620.peg.144__CP021732__up,fig|562.17620.peg.144,CP021732,delete562.17620,309,0.0
4101,fig:562.114657.peg.2492__CP024134__up,100.0,309,0,0,1,309,101,409,6.2300000000000014e-164,571.0,fig|562.114657.peg.2492__CP024134__up,fig|562.114657.peg.2492,CP024134,delete562.114657,309,0.0
3638,fig:562.25386.peg.3474__CP025036__up,99.029,309,3,0,1,309,101,409,6.2e-159,555.0,fig|562.25386.peg.3474__CP025036__up,fig|562.25386.peg.3474,CP025036,delete562.25386,309,4.0
3389,fig:562.75630.peg.2550__CP072787__up,99.353,309,2,0,1,309,101,409,1.2100000000000002e-160,560.0,fig|562.75630.peg.2550__CP072787__up,fig|562.75630.peg.2550,CP072787,delete562.75630,309,1.0
3966,fig:562.55237.peg.2311__CP047594__up,100.0,309,0,0,1,309,101,409,6.300000000000001e-164,571.0,fig|562.55237.peg.2311__CP047594__up,fig|562.55237.peg.2311,CP047594,delete562.55237,309,0.0
3988,fig:562.67791.peg.2322__LR882973__up,99.676,309,1,0,1,309,101,409,2.83e-162,566.0,fig|562.67791.peg.2322__LR882973__up,fig|562.67791.peg.2322,LR882973,delete562.67791,309,23.0
3372,fig:562.70726.peg.68__CP069441__up,99.029,309,3,0,1,309,101,409,5.69e-159,555.0,fig|562.70726.peg.68__CP069441__up,fig|562.70726.peg.68,CP069441,delete562.70726,309,11.0
2227,fig:564.142.peg.1984__CP057504__up,80.678,295,54,3,10,302,109,402,4.15e-60,226.0,fig|564.142.peg.1984__CP057504__up,fig|564.142.peg.1984,CP057504,delete564.142,309,39.0
3273,fig:562.70514.peg.2452__CP068823__up,99.353,309,2,0,1,309,101,409,1.2500000000000001e-160,560.0,fig|562.70514.peg.2452__CP068823__up,fig|562.70514.peg.2452,CP068823,delete562.70514,309,1.0
3389,fig:562.74729.peg.2551__CP072785__up,99.353,309,2,0,1,309,101,409,1.2100000000000002e-160,560.0,fig|562.74729.peg.2551__CP072785__up,fig|562.74729.peg.2551,CP072785,delete562.74729,309,1.0
3363,fig:941322.178.peg.2440__CP103592__up,99.353,309,2,0,1,309,101,409,1.2500000000000001e-160,560.0,fig|941322.178.peg.2440__CP103592__up,fig|941322.178.peg.2440,CP103592,delete941322.178,309,1.0
3980,fig:562.79204.peg.2216__CP081711__up,100.0,309,0,0,1,309,101,409,6.2400000000000006e-164,571.0,fig|562.79204.peg.2216__CP081711__up,fig|562.79204.peg.2216,CP081711,delete562.79204,309,0.0
3523,fig:562.109781.peg.2241__CP103623__up,100.0,309,0,0,1,309,101,409,6.01e-164,571.0,fig|562.109781.peg.2241__CP103623__up,fig|562.109781.peg.2241,CP103623,delete562.109781,309,0.0
3966,fig:2048780.3.peg.2589__CP024257__up,100.0,309,0,0,1,309,101,409,6.2500000000000005e-164,571.0,fig|2048780.3.peg.2589__CP024257__up,fig|2048780.3.peg.2589,CP024257,delete2048780.3,309,0.0
3454,fig:562.29110.peg.3152__CP027342__up,100.0,309,0,0,1,309,101,409,6.02e-164,571.0,fig|562.29110.peg.3152__CP027342__up,fig|562.29110.peg.3152,CP027342,delete562.29110,309,0.0
3457,fig:562.68712.peg.3850__CP066032__up,100.0,309,0,0,1,309,101,409,6.0600000000000005e-164,571.0,fig|562.68712.peg.3850__CP066032__up,fig|562.68712.peg.3850,CP066032,delete562.68712,309,0.0
3482,fig:155864.42.peg.2594__CP008957__up,99.353,309,2,0,1,309,101,409,1.2800000000000001e-160,560.0,fig|155864.42.peg.2594__CP008957__up,fig|155864.42.peg.2594,CP008957,delete155864.42,309,2.0
3720,fig:562.96032.peg.2355__CP043284__up,99.029,309,3,0,1,309,101,409,6.17e-159,555.0,fig|562.96032.peg.2355__CP043284__up,fig|562.96032.peg.2355,CP043284,delete562.96032,309,4.0
3490,fig:562.50548.peg.2247__CP041919__up,100.0,309,0,0,1,309,101,409,6.02e-164,571.0,fig|562.50548.peg.2247__CP041919__up,fig|562.50548.peg.2247,CP041919,delete562.50548,309,0.0
3433,fig:562.80701.peg.3284__CP080246__up,99.353,309,2,0,1,309,101,409,1.23e-160,560.0,fig|562.80701.peg.3284__CP080246__up,fig|562.80701.peg.3284,CP080246,delete562.80701,309,1.0
3321,fig:562.109775.peg.2352__CP103521__up,99.029,309,3,0,1,309,101,409,5.98e-159,555.0,fig|562.109775.peg.2352__CP103521__up,fig|562.109775.peg.2352,CP103521,delete562.109775,309,9.0
3889,fig:562.102360.peg.2400__CP095155__up,100.0,309,0,0,1,309,101,409,6.200000000000001e-164,571.0,fig|562.102360.peg.2400__CP095155__up,fig|562.102360.peg.2400,CP095155,delete562.102360,309,0.0
3482,fig:562.60320.peg.2757__CP053080__up,99.353,309,2,0,1,309,101,409,1.23e-160,560.0,fig|562.60320.peg.2757__CP053080__up,fig|562.60320.peg.2757,CP053080,delete562.60320,309,1.0
3956,fig:562.108468.peg.2187__CP075722__up,100.0,309,0,0,1,309,101,409,6.21e-164,571.0,fig|562.108468.peg.2187__CP075722__up,fig|562.108468.peg.2187,CP075722,delete562.108468,309,0.0
3358,fig:941322.171.peg.2504__CP103562__up,99.353,309,2,0,1,309,101,409,1.2400000000000001e-160,560.0,fig|941322.171.peg.2504__CP103562__up,fig|941322.171.peg.2504,CP103562,delete941322.171,309,1.0
2253,fig:564.180.peg.3377__CP070873__up,80.714,280,51,3,10,287,109,387,9.11e-57,215.0,fig|564.180.peg.3377__CP070873__up,fig|564.180.peg.3377,CP070873,delete564.180,309,6.0
3817,fig:562.114661.peg.2488__CP024147__up,98.706,309,4,0,1,309,101,409,2.7700000000000002e-157,549.0,fig|562.114661.peg.2488__CP024147__up,fig|562.114661.peg.2488,CP024147,delete562.114661,309,14.0
3428,fig:562.70522.peg.2427__CP068816__up,99.029,309,3,0,1,309,101,409,5.72e-159,555.0,fig|562.70522.peg.2427__CP068816__up,fig|562.70522.peg.2427,CP068816,delete562.70522,309,13.0
