,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3234,fig:562.46071.peg.1570__CP038857__up,98.441,449,7,0,1,449,101,549,0.0,791.0,fig|562.46071.peg.1570__CP038857__up,fig|562.46071.peg.1570,CP038857,delete562.46071,449,14.0
2724,fig:562.70513.peg.1882__CP068813__up,98.664,449,6,0,1,449,101,549,0.0,797.0,fig|562.70513.peg.1882__CP068813__up,fig|562.70513.peg.1882,CP068813,delete562.70513,449,5.0
2896,fig:562.67796.peg.1636__LR883006__up,98.441,449,7,0,1,449,101,549,0.0,791.0,fig|562.67796.peg.1636__LR883006__up,fig|562.67796.peg.1636,LR883006,delete562.67796,449,6.0
2911,fig:83334.637.peg.1644__CP104309__up,98.886,449,5,0,1,449,101,549,0.0,802.0,fig|83334.637.peg.1644__CP104309__up,fig|83334.637.peg.1644,CP104309,delete83334.637,449,3.0
2883,fig:562.102351.peg.1737__CP095083__up,97.996,449,9,0,1,449,101,549,0.0,780.0,fig|562.102351.peg.1737__CP095083__up,fig|562.102351.peg.1737,CP095083,delete562.102351,449,9.0
3169,fig:562.76274.peg.563__CP076043__up,100.0,449,0,0,1,449,101,549,0.0,830.0,fig|562.76274.peg.563__CP076043__up,fig|562.76274.peg.563,CP076043,delete562.76274,449,0.0
1997,fig:564.93.peg.2996__CP055872__up,85.21,453,58,7,1,449,102,549,2.0500000000000003e-129,457.0,fig|564.93.peg.2996__CP055872__up,fig|564.93.peg.2996,CP055872,delete564.93,449,16.0
2962,fig:562.45432.peg.1750__CP034404__up,99.109,449,4,0,1,449,101,549,0.0,808.0,fig|562.45432.peg.1750__CP034404__up,fig|562.45432.peg.1750,CP034404,delete562.45432,449,4.0
2915,fig:562.61495.peg.127__CP054314__up,98.886,449,4,1,1,449,102,549,0.0,800.0,fig|562.61495.peg.127__CP054314__up,fig|562.61495.peg.127,CP054314,delete562.61495,449,115.0
3226,fig:562.109772.peg.1744__CP103529__up,98.664,449,6,0,1,449,101,549,0.0,797.0,fig|562.109772.peg.1744__CP103529__up,fig|562.109772.peg.1744,CP103529,delete562.109772,449,5.0
2850,fig:562.28203.peg.2438__CP025703__up,98.441,449,7,0,1,449,101,549,0.0,791.0,fig|562.28203.peg.2438__CP025703__up,fig|562.28203.peg.2438,CP025703,delete562.28203,449,1.0
3213,fig:562.96035.peg.1628__CP060969__up,99.777,449,1,0,1,449,101,549,0.0,824.0,fig|562.96035.peg.1628__CP060969__up,fig|562.96035.peg.1628,CP060969,delete562.96035,449,2.0
