,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2205,fig:562.46071.peg.4694__CP038857__up,98.671,301,4,0,1,301,101,401,7.95e-153,534.0,fig|562.46071.peg.4694__CP038857__up,fig|562.46071.peg.4694,CP038857,delete562.46071,301,2.0
1901,fig:562.70513.peg.5082__CP068813__up,98.671,301,4,0,1,301,101,401,7.52e-153,534.0,fig|562.70513.peg.5082__CP068813__up,fig|562.70513.peg.5082,CP068813,delete562.70513,301,4.0
2022,fig:562.67796.peg.4780__LR883006__up,99.668,301,1,0,1,301,101,401,7.68e-158,551.0,fig|562.67796.peg.4780__LR883006__up,fig|562.67796.peg.4780,LR883006,delete562.67796,301,1.0
2029,fig:83334.637.peg.5477__CP104309__up,100.0,301,0,0,1,301,101,401,1.61e-159,556.0,fig|83334.637.peg.5477__CP104309__up,fig|83334.637.peg.5477,CP104309,delete83334.637,301,0.0
1978,fig:562.102351.peg.5134__CP095083__up,98.339,301,5,0,1,301,101,401,3.53e-151,529.0,fig|562.102351.peg.5134__CP095083__up,fig|562.102351.peg.5134,CP095083,delete562.102351,301,8.0
2173,fig:562.76274.peg.3258__CP076043__up,100.0,301,0,0,1,301,101,401,1.7e-159,556.0,fig|562.76274.peg.3258__CP076043__up,fig|562.76274.peg.3258,CP076043,delete562.76274,301,0.0
1414,fig:564.93.peg.4290__CP055872__up,84.112,107,15,2,196,301,296,401,7.299999999999999e-23,102.0,fig|564.93.peg.4290__CP055872__up,fig|564.93.peg.4290,CP055872,delete564.93,301,11.0
2069,fig:562.45432.peg.3583__CP034404__up,99.003,301,3,0,1,301,101,401,1.68e-154,540.0,fig|562.45432.peg.3583__CP034404__up,fig|562.45432.peg.3583,CP034404,delete562.45432,301,6.0
2012,fig:562.61495.peg.2176__CP054314__up,98.35,303,2,3,1,301,100,401,3.91e-151,529.0,fig|562.61495.peg.2176__CP054314__up,fig|562.61495.peg.2176,CP054314,delete562.61495,301,88.0
2209,fig:562.109772.peg.4854__CP103529__up,100.0,301,0,0,1,301,101,401,1.6899999999999998e-159,556.0,fig|562.109772.peg.4854__CP103529__up,fig|562.109772.peg.4854,CP103529,delete562.109772,301,0.0
1971,fig:562.28203.peg.4379__CP025703__up,99.336,301,2,0,1,301,101,401,3.3400000000000003e-156,545.0,fig|562.28203.peg.4379__CP025703__up,fig|562.28203.peg.4379,CP025703,delete562.28203,301,14.0
2227,fig:562.96035.peg.4633__CP060969__up,100.0,301,0,0,1,301,101,401,1.68e-159,556.0,fig|562.96035.peg.4633__CP060969__up,fig|562.96035.peg.4633,CP060969,delete562.96035,301,0.0
2232,fig:562.9018.peg.3510__LM993812__up,100.0,301,0,0,1,301,101,401,1.77e-159,556.0,fig|562.9018.peg.3510__LM993812__up,fig|562.9018.peg.3510,LM993812,delete562.9018,301,0.0
2031,fig:83334.298.peg.112__CP038494__up,100.0,301,0,0,1,301,101,401,1.61e-159,556.0,fig|83334.298.peg.112__CP038494__up,fig|83334.298.peg.112,CP038494,delete83334.298,301,0.0
2040,fig:562.29117.peg.4661__CP027582__up,99.336,301,2,0,1,301,101,401,3.62e-156,545.0,fig|562.29117.peg.4661__CP027582__up,fig|562.29117.peg.4661,CP027582,delete562.29117,301,15.0
2266,fig:562.109786.peg.4483__CP103694__up,99.668,301,1,0,1,301,101,401,7.81e-158,551.0,fig|562.109786.peg.4483__CP103694__up,fig|562.109786.peg.4483,CP103694,delete562.109786,301,12.0
2223,fig:562.79203.peg.4848__CP081706__up,99.668,301,1,0,1,301,101,401,7.74e-158,551.0,fig|562.79203.peg.4848__CP081706__up,fig|562.79203.peg.4848,CP081706,delete562.79203,301,1.0
2003,fig:562.108466.peg.2970__CP075716__up,99.668,301,1,0,1,301,101,401,7.71e-158,551.0,fig|562.108466.peg.2970__CP075716__up,fig|562.108466.peg.2970,CP075716,delete562.108466,301,1.0
2004,fig:562.28693.peg.5452__CP027221__up,99.336,301,2,0,1,301,101,401,3.55e-156,545.0,fig|562.28693.peg.5452__CP027221__up,fig|562.28693.peg.5452,CP027221,delete562.28693,301,15.0
2079,fig:562.61492.peg.4806__CP054371__up,99.668,301,1,0,1,301,101,401,7.55e-158,551.0,fig|562.61492.peg.4806__CP054371__up,fig|562.61492.peg.4806,CP054371,delete562.61492,301,1.0
2127,fig:562.17620.peg.2613__CP021732__up,100.0,301,0,0,1,301,101,401,1.6499999999999998e-159,556.0,fig|562.17620.peg.2613__CP021732__up,fig|562.17620.peg.2613,CP021732,delete562.17620,301,0.0
2260,fig:562.114657.peg.5357__CP024134__up,99.668,301,1,0,1,301,101,401,7.89e-158,551.0,fig|562.114657.peg.5357__CP024134__up,fig|562.114657.peg.5357,CP024134,delete562.114657,301,12.0
2108,fig:562.25386.peg.1004__CP025036__up,99.668,301,1,0,1,301,101,401,7.79e-158,551.0,fig|562.25386.peg.1004__CP025036__up,fig|562.25386.peg.1004,CP025036,delete562.25386,301,1.0
1994,fig:562.75630.peg.130__CP072787__up,99.003,301,3,0,1,301,101,401,1.54e-154,540.0,fig|562.75630.peg.130__CP072787__up,fig|562.75630.peg.130,CP072787,delete562.75630,301,10.0
2218,fig:562.55237.peg.4625__CP047594__up,100.0,301,0,0,1,301,101,401,1.71e-159,556.0,fig|562.55237.peg.4625__CP047594__up,fig|562.55237.peg.4625,CP047594,delete562.55237,301,0.0
2230,fig:562.67791.peg.4533__LR882973__up,98.671,301,4,0,1,301,101,401,7.77e-153,534.0,fig|562.67791.peg.4533__LR882973__up,fig|562.67791.peg.4533,LR882973,delete562.67791,301,2.0
