,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2004,fig:562.46071.peg.1108__CP038857__up,100.0,278,0,0,1,278,101,378,9.569999999999999e-147,514.0,fig|562.46071.peg.1108__CP038857__up,fig|562.46071.peg.1108,CP038857,delete562.46071,278,0.0
1722,fig:562.70513.peg.1338__CP068813__up,97.482,278,7,0,1,278,101,378,4.27e-135,475.0,fig|562.70513.peg.1338__CP068813__up,fig|562.70513.peg.1338,CP068813,delete562.70513,278,5.0
1844,fig:562.67796.peg.1141__LR883006__up,98.561,278,4,0,1,278,101,378,4.36e-140,492.0,fig|562.67796.peg.1141__LR883006__up,fig|562.67796.peg.1141,LR883006,delete562.67796,278,1.0
1845,fig:83334.637.peg.1140__CP104309__up,98.921,278,3,0,1,278,101,378,9.12e-142,497.0,fig|83334.637.peg.1140__CP104309__up,fig|83334.637.peg.1140,CP104309,delete83334.637,278,3.0
1807,fig:562.102351.peg.1198__CP095083__up,98.201,278,5,0,1,278,101,378,1.99e-138,486.0,fig|562.102351.peg.1198__CP095083__up,fig|562.102351.peg.1198,CP095083,delete562.102351,278,11.0
1975,fig:562.76274.peg.51__CP076043__up,100.0,278,0,0,1,278,101,378,9.569999999999999e-147,514.0,fig|562.76274.peg.51__CP076043__up,fig|562.76274.peg.51,CP076043,delete562.76274,278,0.0
1285,fig:564.93.peg.911__CP055872__up,95.455,264,12,0,15,278,115,378,4.53e-119,422.0,fig|564.93.peg.911__CP055872__up,fig|564.93.peg.911,CP055872,delete564.93,278,20.0
1890,fig:562.45432.peg.2220__CP034404__up,98.561,278,4,0,1,278,101,378,4.4e-140,492.0,fig|562.45432.peg.2220__CP034404__up,fig|562.45432.peg.2220,CP034404,delete562.45432,278,1.0
1824,fig:562.61495.peg.713__CP054314__up,98.561,278,4,0,1,278,101,378,4.709999999999999e-140,492.0,fig|562.61495.peg.713__CP054314__up,fig|562.61495.peg.713,CP054314,delete562.61495,278,1.0
2008,fig:562.109772.peg.1219__CP103529__up,100.0,278,0,0,1,278,101,378,9.519999999999999e-147,514.0,fig|562.109772.peg.1219__CP103529__up,fig|562.109772.peg.1219,CP103529,delete562.109772,278,0.0
