,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
295,fig:562.46071.peg.342__CP038857__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.46071.peg.342__CP038857__up,fig|562.46071.peg.342,CP038857,delete562.46071,466,0.0
290,fig:562.70513.peg.420__CP068813__up,98.927,466,5,0,1,466,101,566,0.0,833.0,fig|562.70513.peg.420__CP068813__up,fig|562.70513.peg.420,CP068813,delete562.70513,466,4.0
285,fig:562.67796.peg.335__LR883006__up,99.356,466,3,0,1,466,101,566,0.0,845.0,fig|562.67796.peg.335__LR883006__up,fig|562.67796.peg.335,LR883006,delete562.67796,466,1.0
274,fig:83334.637.peg.413__CP104309__up,98.712,466,6,0,1,466,101,566,0.0,828.0,fig|83334.637.peg.413__CP104309__up,fig|83334.637.peg.413,CP104309,delete83334.637,466,2.0
284,fig:562.102351.peg.370__CP095083__up,97.854,466,10,0,1,466,101,566,0.0,806.0,fig|562.102351.peg.370__CP095083__up,fig|562.102351.peg.370,CP095083,delete562.102351,466,10.0
299,fig:562.76274.peg.3705__CP076043__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.76274.peg.3705__CP076043__up,fig|562.76274.peg.3705,CP076043,delete562.76274,466,0.0
208,fig:564.93.peg.4056__CP055872__up,96.774,465,15,0,2,466,102,566,0.0,776.0,fig|564.93.peg.4056__CP055872__up,fig|564.93.peg.4056,CP055872,delete564.93,466,
303,fig:562.45432.peg.3022__CP034404__up,99.785,466,1,0,1,466,101,566,0.0,856.0,fig|562.45432.peg.3022__CP034404__up,fig|562.45432.peg.3022,CP034404,delete562.45432,466,23.0
288,fig:562.61495.peg.1585__CP054314__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.61495.peg.1585__CP054314__up,fig|562.61495.peg.1585,CP054314,delete562.61495,466,0.0
297,fig:562.109772.peg.367__CP103529__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.109772.peg.367__CP103529__up,fig|562.109772.peg.367,CP103529,delete562.109772,466,0.0
291,fig:562.28203.peg.3874__CP025703__up,98.283,466,8,0,1,466,101,566,0.0,817.0,fig|562.28203.peg.3874__CP025703__up,fig|562.28203.peg.3874,CP025703,delete562.28203,466,9.0
296,fig:562.96035.peg.357__CP060969__up,98.927,466,5,0,1,466,101,566,0.0,833.0,fig|562.96035.peg.357__CP060969__up,fig|562.96035.peg.357,CP060969,delete562.96035,466,5.0
307,fig:562.9018.peg.3967__LM993812__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.9018.peg.3967__LM993812__up,fig|562.9018.peg.3967,LM993812,delete562.9018,466,0.0
274,fig:83334.298.peg.5072__CP038494__up,98.712,466,6,0,1,466,101,566,0.0,828.0,fig|83334.298.peg.5072__CP038494__up,fig|83334.298.peg.5072,CP038494,delete83334.298,466,2.0
286,fig:562.29117.peg.4968__CP027582__up,99.142,466,4,0,1,466,101,566,0.0,839.0,fig|562.29117.peg.4968__CP027582__up,fig|562.29117.peg.4968,CP027582,delete562.29117,466,15.0
292,fig:562.109786.peg.324__CP103694__up,99.356,466,3,0,1,466,101,566,0.0,845.0,fig|562.109786.peg.324__CP103694__up,fig|562.109786.peg.324,CP103694,delete562.109786,466,1.0
281,fig:562.79203.peg.332__CP081706__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.79203.peg.332__CP081706__up,fig|562.79203.peg.332,CP081706,delete562.79203,466,0.0
284,fig:562.108466.peg.3462__CP075716__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.108466.peg.3462__CP075716__up,fig|562.108466.peg.3462,CP075716,delete562.108466,466,0.0
285,fig:562.28693.peg.4965__CP027221__up,99.356,466,3,0,1,466,101,566,0.0,845.0,fig|562.28693.peg.4965__CP027221__up,fig|562.28693.peg.4965,CP027221,delete562.28693,466,1.0
288,fig:562.61492.peg.4254__CP054371__up,98.498,466,7,0,1,466,101,566,0.0,822.0,fig|562.61492.peg.4254__CP054371__up,fig|562.61492.peg.4254,CP054371,delete562.61492,466,35.0
287,fig:562.17620.peg.3093__CP021732__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.17620.peg.3093__CP021732__up,fig|562.17620.peg.3093,CP021732,delete562.17620,466,0.0
295,fig:562.114657.peg.363__CP024134__up,99.356,466,3,0,1,466,101,566,0.0,845.0,fig|562.114657.peg.363__CP024134__up,fig|562.114657.peg.363,CP024134,delete562.114657,466,1.0
305,fig:562.25386.peg.426__CP025036__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.25386.peg.426__CP025036__up,fig|562.25386.peg.426,CP025036,delete562.25386,466,0.0
285,fig:562.75630.peg.4552__CP072787__up,98.283,466,8,0,1,466,101,566,0.0,817.0,fig|562.75630.peg.4552__CP072787__up,fig|562.75630.peg.4552,CP072787,delete562.75630,466,9.0
293,fig:562.55237.peg.4163__CP047594__up,100.0,466,0,0,1,466,101,566,0.0,861.0,fig|562.55237.peg.4163__CP047594__up,fig|562.55237.peg.4163,CP047594,delete562.55237,466,0.0
