,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1166,fig:562.46071.peg.4371__CP038857__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.46071.peg.4371__CP038857__up,fig|562.46071.peg.4371,CP038857,delete562.46071,292,0.0
998,fig:562.70513.peg.4806__CP068813__up,96.918,292,9,0,1,292,101,392,1.6099999999999999e-139,490.0,fig|562.70513.peg.4806__CP068813__up,fig|562.70513.peg.4806,CP068813,delete562.70513,292,14.0
1053,fig:562.67796.peg.4476__LR883006__up,100.0,292,0,0,1,292,101,392,1.61e-154,540.0,fig|562.67796.peg.4476__LR883006__up,fig|562.67796.peg.4476,LR883006,delete562.67796,292,0.0
1073,fig:83334.637.peg.5206__CP104309__up,96.575,292,10,0,1,292,101,392,7.49e-138,484.0,fig|83334.637.peg.5206__CP104309__up,fig|83334.637.peg.5206,CP104309,delete83334.637,292,2.0
1066,fig:562.102351.peg.4883__CP095083__up,99.315,292,2,0,1,292,101,392,3.44e-151,529.0,fig|562.102351.peg.4883__CP095083__up,fig|562.102351.peg.4883,CP095083,delete562.102351,292,
1134,fig:562.76274.peg.3003__CP076043__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.76274.peg.3003__CP076043__up,fig|562.76274.peg.3003,CP076043,delete562.76274,292,0.0
1106,fig:562.45432.peg.3858__CP034404__up,99.658,292,1,0,1,292,101,392,7.55e-153,534.0,fig|562.45432.peg.3858__CP034404__up,fig|562.45432.peg.3858,CP034404,delete562.45432,292,1.0
1050,fig:562.61495.peg.2478__CP054314__up,99.658,292,1,0,1,292,101,392,8.13e-153,534.0,fig|562.61495.peg.2478__CP054314__up,fig|562.61495.peg.2478,CP054314,delete562.61495,292,1.0
1174,fig:562.109772.peg.4559__CP103529__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.109772.peg.4559__CP103529__up,fig|562.109772.peg.4559,CP103529,delete562.109772,292,0.0
1212,fig:562.96035.peg.4385__CP060969__up,100.0,292,0,0,1,292,101,392,1.64e-154,540.0,fig|562.96035.peg.4385__CP060969__up,fig|562.96035.peg.4385,CP060969,delete562.96035,292,0.0
1185,fig:562.9018.peg.4214__LM993812__up,100.0,292,0,0,1,292,101,392,1.72e-154,540.0,fig|562.9018.peg.4214__LM993812__up,fig|562.9018.peg.4214,LM993812,delete562.9018,292,0.0
1076,fig:83334.298.peg.385__CP038494__up,96.575,292,10,0,1,292,101,392,7.49e-138,484.0,fig|83334.298.peg.385__CP038494__up,fig|83334.298.peg.385,CP038494,delete83334.298,292,2.0
1076,fig:562.29117.peg.4140__CP027582__up,100.0,292,0,0,1,292,101,392,1.63e-154,540.0,fig|562.29117.peg.4140__CP027582__up,fig|562.29117.peg.4140,CP027582,delete562.29117,292,0.0
1239,fig:562.109786.peg.4230__CP103694__up,99.313,291,2,0,2,292,102,392,1.27e-150,527.0,fig|562.109786.peg.4230__CP103694__up,fig|562.109786.peg.4230,CP103694,delete562.109786,292,9.0
1234,fig:562.79203.peg.4527__CP081706__up,100.0,292,0,0,1,292,101,392,1.62e-154,540.0,fig|562.79203.peg.4527__CP081706__up,fig|562.79203.peg.4527,CP081706,delete562.79203,292,0.0
1053,fig:562.108466.peg.2669__CP075716__up,99.315,292,2,0,1,292,101,392,3.5e-151,529.0,fig|562.108466.peg.2669__CP075716__up,fig|562.108466.peg.2669,CP075716,delete562.108466,292,93.0
1059,fig:562.28693.peg.317__CP027221__up,100.0,292,0,0,1,292,101,392,1.6e-154,540.0,fig|562.28693.peg.317__CP027221__up,fig|562.28693.peg.317,CP027221,delete562.28693,292,0.0
1108,fig:562.61492.peg.249__CP054371__up,99.315,292,2,0,1,292,101,392,3.44e-151,529.0,fig|562.61492.peg.249__CP054371__up,fig|562.61492.peg.249,CP054371,delete562.61492,292,
1129,fig:562.17620.peg.2340__CP021732__up,100.0,292,0,0,1,292,101,392,1.61e-154,540.0,fig|562.17620.peg.2340__CP021732__up,fig|562.17620.peg.2340,CP021732,delete562.17620,292,0.0
1245,fig:562.114657.peg.5086__CP024134__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.114657.peg.5086__CP024134__up,fig|562.114657.peg.5086,CP024134,delete562.114657,292,0.0
1121,fig:562.25386.peg.1286__CP025036__up,100.0,292,0,0,1,292,101,392,1.63e-154,540.0,fig|562.25386.peg.1286__CP025036__up,fig|562.25386.peg.1286,CP025036,delete562.25386,292,0.0
1065,fig:562.75630.peg.402__CP072787__up,96.918,292,9,0,1,292,101,392,1.52e-139,490.0,fig|562.75630.peg.402__CP072787__up,fig|562.75630.peg.402,CP072787,delete562.75630,292,12.0
1185,fig:562.55237.peg.230__CP047594__up,100.0,292,0,0,1,292,101,392,1.67e-154,540.0,fig|562.55237.peg.230__CP047594__up,fig|562.55237.peg.230,CP047594,delete562.55237,292,0.0
1225,fig:562.67791.peg.4279__LR882973__up,98.973,292,3,0,1,292,101,392,1.63e-149,523.0,fig|562.67791.peg.4279__LR882973__up,fig|562.67791.peg.4279,LR882973,delete562.67791,292,13.0
1052,fig:562.70726.peg.2940__CP069441__up,99.315,292,2,0,1,292,101,392,3.24e-151,529.0,fig|562.70726.peg.2940__CP069441__up,fig|562.70726.peg.2940,CP069441,delete562.70726,292,10.0
1024,fig:562.70514.peg.4296__CP068823__up,97.26,292,8,0,1,292,101,392,3.38e-141,496.0,fig|562.70514.peg.4296__CP068823__up,fig|562.70514.peg.4296,CP068823,delete562.70514,292,25.0
1065,fig:562.74729.peg.402__CP072785__up,96.918,292,9,0,1,292,101,392,1.52e-139,490.0,fig|562.74729.peg.402__CP072785__up,fig|562.74729.peg.402,CP072785,delete562.74729,292,12.0
1052,fig:941322.178.peg.4683__CP103592__up,98.973,292,3,0,1,292,101,392,1.55e-149,523.0,fig|941322.178.peg.4683__CP103592__up,fig|941322.178.peg.4683,CP103592,delete941322.178,292,3.0
1190,fig:562.79204.peg.4256__CP081711__up,100.0,292,0,0,1,292,101,392,1.66e-154,540.0,fig|562.79204.peg.4256__CP081711__up,fig|562.79204.peg.4256,CP081711,delete562.79204,292,0.0
1080,fig:562.109781.peg.4339__CP103623__up,100.0,292,0,0,1,292,101,392,1.59e-154,540.0,fig|562.109781.peg.4339__CP103623__up,fig|562.109781.peg.4339,CP103623,delete562.109781,292,0.0
1201,fig:2048780.3.peg.4699__CP024257__up,100.0,292,0,0,1,292,101,392,1.66e-154,540.0,fig|2048780.3.peg.4699__CP024257__up,fig|2048780.3.peg.4699,CP024257,delete2048780.3,292,0.0
1051,fig:562.29110.peg.311__CP027342__up,100.0,292,0,0,1,292,101,392,1.6e-154,540.0,fig|562.29110.peg.311__CP027342__up,fig|562.29110.peg.311,CP027342,delete562.29110,292,0.0
1048,fig:562.68712.peg.759__CP066032__up,100.0,292,0,0,1,292,101,392,1.61e-154,540.0,fig|562.68712.peg.759__CP066032__up,fig|562.68712.peg.759,CP066032,delete562.68712,292,0.0
1074,fig:155864.42.peg.5479__CP008957__up,96.575,292,10,0,1,292,101,392,7.509999999999999e-138,484.0,fig|155864.42.peg.5479__CP008957__up,fig|155864.42.peg.5479,CP008957,delete155864.42,292,2.0
1127,fig:562.96032.peg.4406__CP043284__up,99.658,292,1,0,1,292,101,392,7.57e-153,534.0,fig|562.96032.peg.4406__CP043284__up,fig|562.96032.peg.4406,CP043284,delete562.96032,292,1.0
1043,fig:562.50548.peg.4246__CP041919__up,100.0,292,0,0,1,292,101,392,1.6e-154,540.0,fig|562.50548.peg.4246__CP041919__up,fig|562.50548.peg.4246,CP041919,delete562.50548,292,0.0
1093,fig:562.80701.peg.3662__CP080246__up,98.973,292,3,0,1,292,101,392,1.51e-149,523.0,fig|562.80701.peg.3662__CP080246__up,fig|562.80701.peg.3662,CP080246,delete562.80701,292,3.0
1039,fig:562.109775.peg.4673__CP103521__up,97.603,292,7,0,1,292,101,392,7.48e-143,501.0,fig|562.109775.peg.4673__CP103521__up,fig|562.109775.peg.4673,CP103521,delete562.109775,292,7.0
1155,fig:562.102360.peg.4438__CP095155__up,100.0,292,0,0,1,292,101,392,1.64e-154,540.0,fig|562.102360.peg.4438__CP095155__up,fig|562.102360.peg.4438,CP095155,delete562.102360,292,0.0
1088,fig:562.60320.peg.4922__CP053080__up,97.26,292,8,0,1,292,101,392,3.32e-141,496.0,fig|562.60320.peg.4922__CP053080__up,fig|562.60320.peg.4922,CP053080,delete562.60320,292,5.0
