,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
1227,fig:562.46071.peg.1454__CP038857__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.46071.peg.1454__CP038857__up,fig|562.46071.peg.1454,CP038857,delete562.46071,340,0.0
1058,fig:562.70513.peg.1766__CP068813__up,92.059,340,27,0,1,340,101,440,4.07e-136,479.0,fig|562.70513.peg.1766__CP068813__up,fig|562.70513.peg.1766,CP068813,delete562.70513,340,2.0
1113,fig:562.67796.peg.1535__LR883006__up,92.647,340,25,0,1,340,101,440,1.93e-139,490.0,fig|562.67796.peg.1535__LR883006__up,fig|562.67796.peg.1535,LR883006,delete562.67796,340,1.0
1134,fig:83334.637.peg.1533__CP104309__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|83334.637.peg.1533__CP104309__up,fig|83334.637.peg.1533,CP104309,delete83334.637,340,0.0
1124,fig:562.102351.peg.1621__CP095083__up,92.059,340,27,0,1,340,101,440,4.11e-136,479.0,fig|562.102351.peg.1621__CP095083__up,fig|562.102351.peg.1621,CP095083,delete562.102351,340,2.0
1193,fig:562.76274.peg.445__CP076043__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.76274.peg.445__CP076043__up,fig|562.76274.peg.445,CP076043,delete562.76274,340,0.0
785,fig:564.93.peg.1410__CP055872__up,92.647,340,25,0,1,340,101,440,1.52e-139,490.0,fig|564.93.peg.1410__CP055872__up,fig|564.93.peg.1410,CP055872,delete564.93,340,6.0
1164,fig:562.45432.peg.1859__CP034404__up,92.647,340,25,0,1,340,101,440,1.95e-139,490.0,fig|562.45432.peg.1859__CP034404__up,fig|562.45432.peg.1859,CP034404,delete562.45432,340,1.0
1111,fig:562.61495.peg.243__CP054314__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.61495.peg.243__CP054314__up,fig|562.61495.peg.243,CP054314,delete562.61495,340,0.0
1231,fig:562.109772.peg.1627__CP103529__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.109772.peg.1627__CP103529__up,fig|562.109772.peg.1627,CP103529,delete562.109772,340,0.0
1111,fig:562.28203.peg.2550__CP025703__up,91.176,340,30,0,1,340,101,440,3.92e-131,462.0,fig|562.28203.peg.2550__CP025703__up,fig|562.28203.peg.2550,CP025703,delete562.28203,340,7.0
1271,fig:562.96035.peg.1516__CP060969__up,99.706,340,1,0,1,340,101,440,1.8600000000000003e-179,623.0,fig|562.96035.peg.1516__CP060969__up,fig|562.96035.peg.1516,CP060969,delete562.96035,340,
1243,fig:562.9018.peg.2377__LM993812__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.9018.peg.2377__LM993812__up,fig|562.9018.peg.2377,LM993812,delete562.9018,340,0.0
1137,fig:83334.298.peg.3884__CP038494__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|83334.298.peg.3884__CP038494__up,fig|83334.298.peg.3884,CP038494,delete83334.298,340,0.0
1136,fig:562.29117.peg.323__CP027582__up,92.647,340,25,0,1,340,101,440,1.96e-139,490.0,fig|562.29117.peg.323__CP027582__up,fig|562.29117.peg.323,CP027582,delete562.29117,340,1.0
1300,fig:562.109786.peg.1472__CP103694__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.109786.peg.1472__CP103694__up,fig|562.109786.peg.1472,CP103694,delete562.109786,340,0.0
1290,fig:562.79203.peg.1593__CP081706__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.79203.peg.1593__CP081706__up,fig|562.79203.peg.1593,CP081706,delete562.79203,340,0.0
1113,fig:562.108466.peg.4628__CP075716__up,92.647,340,25,0,1,340,101,440,1.94e-139,490.0,fig|562.108466.peg.4628__CP075716__up,fig|562.108466.peg.4628,CP075716,delete562.108466,340,1.0
1118,fig:562.28693.peg.3633__CP027221__up,92.353,340,25,1,1,340,102,440,3.21e-137,483.0,fig|562.28693.peg.3633__CP027221__up,fig|562.28693.peg.3633,CP027221,delete562.28693,340,26.0
1167,fig:562.61492.peg.3161__CP054371__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.61492.peg.3161__CP054371__up,fig|562.61492.peg.3161,CP054371,delete562.61492,340,0.0
1186,fig:562.17620.peg.4214__CP021732__up,92.059,340,27,0,1,340,101,440,4.18e-136,479.0,fig|562.17620.peg.4214__CP021732__up,fig|562.17620.peg.4214,CP021732,delete562.17620,340,2.0
1304,fig:562.114657.peg.1646__CP024134__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.114657.peg.1646__CP024134__up,fig|562.114657.peg.1646,CP024134,delete562.114657,340,0.0
1181,fig:562.25386.peg.4265__CP025036__up,92.647,340,25,0,1,340,101,440,1.96e-139,490.0,fig|562.25386.peg.4265__CP025036__up,fig|562.25386.peg.4265,CP025036,delete562.25386,340,1.0
1124,fig:562.75630.peg.3336__CP072787__up,91.471,340,29,0,1,340,101,440,8.33e-133,468.0,fig|562.75630.peg.3336__CP072787__up,fig|562.75630.peg.3336,CP072787,delete562.75630,340,3.0
1246,fig:562.55237.peg.3075__CP047594__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.55237.peg.3075__CP047594__up,fig|562.55237.peg.3075,CP047594,delete562.55237,340,0.0
1286,fig:562.67791.peg.1560__LR882973__up,100.0,340,0,0,1,340,101,440,0.0,628.0,fig|562.67791.peg.1560__LR882973__up,fig|562.67791.peg.1560,LR882973,delete562.67791,340,0.0
1111,fig:562.70726.peg.943__CP069441__up,91.765,340,28,0,1,340,101,440,1.8e-134,473.0,fig|562.70726.peg.943__CP069441__up,fig|562.70726.peg.943,CP069441,delete562.70726,340,4.0
790,fig:564.142.peg.1409__CP057504__up,92.941,340,24,0,1,340,101,440,3.17e-141,496.0,fig|564.142.peg.1409__CP057504__up,fig|564.142.peg.1409,CP057504,delete564.142,340,18.0
1083,fig:562.70514.peg.1595__CP068823__up,92.059,340,27,0,1,340,101,440,3.98e-136,479.0,fig|562.70514.peg.1595__CP068823__up,fig|562.70514.peg.1595,CP068823,delete562.70514,340,2.0
