,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2881,fig:562.46071.peg.1410__CP038857__up,99.645,282,1,0,1,282,101,382,2.6799999999999997e-147,516.0,fig|562.46071.peg.1410__CP038857__up,fig|562.46071.peg.1410,CP038857,delete562.46071,282,23.0
2435,fig:562.70513.peg.1668__CP068813__up,98.227,282,5,0,1,282,101,382,1.2e-140,494.0,fig|562.70513.peg.1668__CP068813__up,fig|562.70513.peg.1668,CP068813,delete562.70513,282,34.0
2575,fig:562.67796.peg.1485__LR883006__up,98.582,282,4,0,1,282,101,382,2.65e-142,499.0,fig|562.67796.peg.1485__LR883006__up,fig|562.67796.peg.1485,LR883006,delete562.67796,282,0.0
2585,fig:83334.637.peg.1476__CP104309__up,98.227,282,5,0,1,282,101,382,1.2e-140,494.0,fig|83334.637.peg.1476__CP104309__up,fig|83334.637.peg.1476,CP104309,delete83334.637,282,2.0
2547,fig:562.102351.peg.1575__CP095083__up,98.582,282,4,0,1,282,101,382,2.6e-142,499.0,fig|562.102351.peg.1575__CP095083__up,fig|562.102351.peg.1575,CP095083,delete562.102351,282,12.0
2798,fig:562.76274.peg.382__CP076043__up,100.0,282,0,0,1,282,101,382,5.77e-149,521.0,fig|562.76274.peg.382__CP076043__up,fig|562.76274.peg.382,CP076043,delete562.76274,282,1.0
2636,fig:562.45432.peg.1919__CP034404__up,98.582,282,4,0,1,282,101,382,2.67e-142,499.0,fig|562.45432.peg.1919__CP034404__up,fig|562.45432.peg.1919,CP034404,delete562.45432,282,0.0
2600,fig:562.61495.peg.302__CP054314__up,98.582,282,4,0,1,282,101,382,2.8599999999999998e-142,499.0,fig|562.61495.peg.302__CP054314__up,fig|562.61495.peg.302,CP054314,delete562.61495,282,0.0
2875,fig:562.109772.peg.1520__CP103529__up,98.582,282,4,0,1,282,101,382,2.71e-142,499.0,fig|562.109772.peg.1520__CP103529__up,fig|562.109772.peg.1520,CP103529,delete562.109772,282,0.0
2538,fig:562.28203.peg.2599__CP025703__up,95.76,283,10,2,1,282,101,382,5.4000000000000006e-129,455.0,fig|562.28203.peg.2599__CP025703__up,fig|562.28203.peg.2599,CP025703,delete562.28203,282,
2861,fig:562.96035.peg.1473__CP060969__up,96.82,283,7,2,1,282,101,382,5.87e-134,472.0,fig|562.96035.peg.1473__CP060969__up,fig|562.96035.peg.1473,CP060969,delete562.96035,282,25.0
2902,fig:562.9018.peg.2440__LM993812__up,100.0,282,0,0,1,282,101,382,6.01e-149,521.0,fig|562.9018.peg.2440__LM993812__up,fig|562.9018.peg.2440,LM993812,delete562.9018,282,1.0
2594,fig:83334.298.peg.3940__CP038494__up,98.227,282,5,0,1,282,101,382,1.2e-140,494.0,fig|83334.298.peg.3940__CP038494__up,fig|83334.298.peg.3940,CP038494,delete83334.298,282,2.0
2598,fig:562.29117.peg.248__CP027582__up,98.582,282,4,0,1,282,101,382,2.6799999999999998e-142,499.0,fig|562.29117.peg.248__CP027582__up,fig|562.29117.peg.248,CP027582,delete562.29117,282,0.0
