,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4940,fig:562.46071.peg.2793__CP038857__up,100.0,288,0,0,1,288,101,388,2.73e-152,532.0,fig|562.46071.peg.2793__CP038857__up,fig|562.46071.peg.2793,CP038857,delete562.46071,288,0.0
4173,fig:562.70513.peg.3150__CP068813__up,95.139,288,14,0,1,288,101,388,5.78e-129,455.0,fig|562.70513.peg.3150__CP068813__up,fig|562.70513.peg.3150,CP068813,delete562.70513,288,6.0
4400,fig:562.67796.peg.2856__LR883006__up,98.611,288,4,0,1,288,101,388,1.2500000000000001e-145,510.0,fig|562.67796.peg.2856__LR883006__up,fig|562.67796.peg.2856,LR883006,delete562.67796,288,5.0
4419,fig:562.102351.peg.2955__CP095083__up,94.444,288,16,0,1,288,101,388,1.26e-125,444.0,fig|562.102351.peg.2955__CP095083__up,fig|562.102351.peg.2955,CP095083,delete562.102351,288,9.0
4835,fig:562.76274.peg.1650__CP076043__up,100.0,288,0,0,1,288,101,388,2.73e-152,532.0,fig|562.76274.peg.1650__CP076043__up,fig|562.76274.peg.1650,CP076043,delete562.76274,288,0.0
4559,fig:562.45432.peg.575__CP034404__up,99.653,288,1,0,1,288,101,388,1.25e-150,527.0,fig|562.45432.peg.575__CP034404__up,fig|562.45432.peg.575,CP034404,delete562.45432,288,1.0
4422,fig:562.61495.peg.4292__CP054314__up,97.26,292,4,2,1,288,97,388,4.89e-140,492.0,fig|562.61495.peg.4292__CP054314__up,fig|562.61495.peg.4292,CP054314,delete562.61495,288,117.0
4968,fig:562.109772.peg.2895__CP103529__up,100.0,288,0,0,1,288,101,388,2.7099999999999997e-152,532.0,fig|562.109772.peg.2895__CP103529__up,fig|562.109772.peg.2895,CP103529,delete562.109772,288,0.0
4285,fig:562.28203.peg.1334__CP025703__up,93.75,288,18,0,1,288,101,388,2.59e-122,433.0,fig|562.28203.peg.1334__CP025703__up,fig|562.28203.peg.1334,CP025703,delete562.28203,288,2.0
5134,fig:562.96035.peg.2809__CP060969__up,99.306,288,2,0,1,288,101,388,5.84e-149,521.0,fig|562.96035.peg.2809__CP060969__up,fig|562.96035.peg.2809,CP060969,delete562.96035,288,19.0
5045,fig:562.9018.peg.1173__LM993812__up,100.0,288,0,0,1,288,101,388,2.84e-152,532.0,fig|562.9018.peg.1173__LM993812__up,fig|562.9018.peg.1173,LM993812,delete562.9018,288,0.0
4470,fig:562.29117.peg.1926__CP027582__up,99.306,288,2,0,1,288,101,388,5.82e-149,521.0,fig|562.29117.peg.1926__CP027582__up,fig|562.29117.peg.1926,CP027582,delete562.29117,288,25.0
5242,fig:562.109786.peg.2704__CP103694__up,100.0,288,0,0,1,288,101,388,2.7e-152,532.0,fig|562.109786.peg.2704__CP103694__up,fig|562.109786.peg.2704,CP103694,delete562.109786,288,0.0
5375,fig:562.79203.peg.2954__CP081706__up,99.306,288,2,0,1,288,101,388,5.78e-149,521.0,fig|562.79203.peg.2954__CP081706__up,fig|562.79203.peg.2954,CP081706,delete562.79203,288,30.0
4389,fig:562.108466.peg.1048__CP075716__up,99.653,288,1,0,1,288,101,388,1.25e-150,527.0,fig|562.108466.peg.1048__CP075716__up,fig|562.108466.peg.1048,CP075716,delete562.108466,288,1.0
4390,fig:562.28693.peg.2097__CP027221__up,99.653,288,1,0,1,288,101,388,1.23e-150,527.0,fig|562.28693.peg.2097__CP027221__up,fig|562.28693.peg.2097,CP027221,delete562.28693,288,1.0
4557,fig:562.61492.peg.1818__CP054371__up,95.862,290,10,2,1,288,99,388,7.5e-133,468.0,fig|562.61492.peg.1818__CP054371__up,fig|562.61492.peg.1818,CP054371,delete562.61492,288,163.0
4822,fig:562.17620.peg.590__CP021732__up,100.0,288,0,0,1,288,101,388,2.67e-152,532.0,fig|562.17620.peg.590__CP021732__up,fig|562.17620.peg.590,CP021732,delete562.17620,288,0.0
5223,fig:562.114657.peg.3135__CP024134__up,100.0,288,0,0,1,288,101,388,2.73e-152,532.0,fig|562.114657.peg.3135__CP024134__up,fig|562.114657.peg.3135,CP024134,delete562.114657,288,0.0
4636,fig:562.25386.peg.2877__CP025036__up,93.056,288,20,0,1,288,101,388,6.08e-119,422.0,fig|562.25386.peg.2877__CP025036__up,fig|562.25386.peg.2877,CP025036,delete562.25386,288,75.0
4327,fig:562.75630.peg.2127__CP072787__up,93.75,288,18,0,1,288,101,388,2.5600000000000004e-122,433.0,fig|562.75630.peg.2127__CP072787__up,fig|562.75630.peg.2127,CP072787,delete562.75630,288,2.0
5057,fig:562.55237.peg.1805__CP047594__up,100.0,288,0,0,1,288,101,388,2.76e-152,532.0,fig|562.55237.peg.1805__CP047594__up,fig|562.55237.peg.1805,CP047594,delete562.55237,288,0.0
5076,fig:562.67791.peg.2721__LR882973__up,100.0,288,0,0,1,288,101,388,2.67e-152,532.0,fig|562.67791.peg.2721__LR882973__up,fig|562.67791.peg.2721,LR882973,delete562.67791,288,0.0
