,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3644,fig:562.46071.peg.3570__CP038857__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|562.46071.peg.3570__CP038857__up,fig|562.46071.peg.3570,CP038857,delete562.46071,294,0.0
3014,fig:562.70513.peg.4000__CP068813__up,99.32,294,2,0,1,294,101,394,2.65e-152,532.0,fig|562.70513.peg.4000__CP068813__up,fig|562.70513.peg.4000,CP068813,delete562.70513,294,4.0
3249,fig:562.67796.peg.3683__LR883006__up,99.66,294,1,0,1,294,101,394,5.8300000000000004e-154,538.0,fig|562.67796.peg.3683__LR883006__up,fig|562.67796.peg.3683,LR883006,delete562.67796,294,5.0
3270,fig:83334.637.peg.4410__CP104309__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|83334.637.peg.4410__CP104309__up,fig|83334.637.peg.4410,CP104309,delete83334.637,294,2.0
3229,fig:562.102351.peg.3938__CP095083__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|562.102351.peg.3938__CP095083__up,fig|562.102351.peg.3938,CP095083,delete562.102351,294,4.0
3562,fig:562.76274.peg.2371__CP076043__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|562.76274.peg.2371__CP076043__up,fig|562.76274.peg.2371,CP076043,delete562.76274,294,0.0
3313,fig:562.45432.peg.4731__CP034404__up,99.66,294,1,0,1,294,101,394,5.88e-154,538.0,fig|562.45432.peg.4731__CP034404__up,fig|562.45432.peg.4731,CP034404,delete562.45432,294,5.0
3256,fig:562.61495.peg.3499__CP054314__up,98.639,294,2,1,1,294,64,355,2.29e-148,520.0,fig|562.61495.peg.3499__CP054314__up,fig|562.61495.peg.3499,CP054314,delete562.61495,294,64.0
3623,fig:562.109772.peg.3683__CP103529__up,100.0,294,0,0,1,294,101,394,1.28e-155,544.0,fig|562.109772.peg.3683__CP103529__up,fig|562.109772.peg.3683,CP103529,delete562.109772,294,0.0
3165,fig:562.28203.peg.515__CP025703__up,99.66,294,1,0,1,294,101,394,5.45e-154,538.0,fig|562.28203.peg.515__CP025703__up,fig|562.28203.peg.515,CP025703,delete562.28203,294,3.0
3610,fig:562.96035.peg.3604__CP060969__up,100.0,294,0,0,1,294,101,394,1.27e-155,544.0,fig|562.96035.peg.3604__CP060969__up,fig|562.96035.peg.3604,CP060969,delete562.96035,294,0.0
3726,fig:562.9018.peg.446__LM993812__up,100.0,294,0,0,1,294,101,394,1.34e-155,544.0,fig|562.9018.peg.446__LM993812__up,fig|562.9018.peg.446,LM993812,delete562.9018,294,0.0
3281,fig:83334.298.peg.1195__CP038494__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|83334.298.peg.1195__CP038494__up,fig|83334.298.peg.1195,CP038494,delete83334.298,294,2.0
3279,fig:562.29117.peg.3241__CP027582__up,99.32,294,2,0,1,294,101,394,2.75e-152,532.0,fig|562.29117.peg.3241__CP027582__up,fig|562.29117.peg.3241,CP027582,delete562.29117,294,1.0
3682,fig:562.109786.peg.3509__CP103694__up,100.0,294,0,0,1,294,101,394,1.27e-155,544.0,fig|562.109786.peg.3509__CP103694__up,fig|562.109786.peg.3509,CP103694,delete562.109786,294,0.0
3575,fig:562.79203.peg.3706__CP081706__up,99.32,294,2,0,1,294,101,394,2.73e-152,532.0,fig|562.79203.peg.3706__CP081706__up,fig|562.79203.peg.3706,CP081706,delete562.79203,294,15.0
3217,fig:562.108466.peg.1879__CP075716__up,99.32,294,2,0,1,294,101,394,2.72e-152,532.0,fig|562.108466.peg.1879__CP075716__up,fig|562.108466.peg.1879,CP075716,delete562.108466,294,1.0
3220,fig:562.28693.peg.1108__CP027221__up,99.32,294,2,0,1,294,101,394,2.69e-152,532.0,fig|562.28693.peg.1108__CP027221__up,fig|562.28693.peg.1108,CP027221,delete562.28693,294,1.0
3357,fig:562.61492.peg.1089__CP054371__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|562.61492.peg.1089__CP054371__up,fig|562.61492.peg.1089,CP054371,delete562.61492,294,2.0
3500,fig:562.17620.peg.1425__CP021732__up,100.0,245,0,0,1,245,200,444,2.1699999999999998e-128,453.0,fig|562.17620.peg.1425__CP021732__up,fig|562.17620.peg.1425,CP021732,delete562.17620,294,42.0
3676,fig:562.114657.peg.4200__CP024134__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|562.114657.peg.4200__CP024134__up,fig|562.114657.peg.4200,CP024134,delete562.114657,294,0.0
3408,fig:562.25386.peg.2127__CP025036__up,100.0,294,0,0,1,294,101,394,1.27e-155,544.0,fig|562.25386.peg.2127__CP025036__up,fig|562.25386.peg.2127,CP025036,delete562.25386,294,0.0
3208,fig:562.75630.peg.1289__CP072787__up,99.66,294,1,0,1,294,101,394,5.39e-154,538.0,fig|562.75630.peg.1289__CP072787__up,fig|562.75630.peg.1289,CP072787,delete562.75630,294,3.0
3656,fig:562.55237.peg.1069__CP047594__up,100.0,294,0,0,1,294,101,394,1.3e-155,544.0,fig|562.55237.peg.1069__CP047594__up,fig|562.55237.peg.1069,CP047594,delete562.55237,294,0.0
3574,fig:562.67791.peg.3473__LR882973__up,99.32,294,2,0,1,294,101,394,2.73e-152,532.0,fig|562.67791.peg.3473__LR882973__up,fig|562.67791.peg.3473,LR882973,delete562.67791,294,14.0
3188,fig:562.70726.peg.3946__CP069441__up,99.66,294,1,0,1,294,101,394,5.43e-154,538.0,fig|562.70726.peg.3946__CP069441__up,fig|562.70726.peg.3946,CP069441,delete562.70726,294,3.0
3058,fig:562.70514.peg.3493__CP068823__up,99.66,294,1,0,1,294,101,394,5.57e-154,538.0,fig|562.70514.peg.3493__CP068823__up,fig|562.70514.peg.3493,CP068823,delete562.70514,294,3.0
3208,fig:562.74729.peg.1290__CP072785__up,99.66,294,1,0,1,294,101,394,5.39e-154,538.0,fig|562.74729.peg.1290__CP072785__up,fig|562.74729.peg.1290,CP072785,delete562.74729,294,3.0
3136,fig:941322.178.peg.3820__CP103592__up,99.32,294,2,0,1,294,101,394,2.59e-152,532.0,fig|941322.178.peg.3820__CP103592__up,fig|941322.178.peg.3820,CP103592,delete941322.178,294,1.0
3659,fig:562.79204.peg.3466__CP081711__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|562.79204.peg.3466__CP081711__up,fig|562.79204.peg.3466,CP081711,delete562.79204,294,0.0
3298,fig:562.109781.peg.3440__CP103623__up,99.32,294,2,0,1,294,101,394,2.69e-152,532.0,fig|562.109781.peg.3440__CP103623__up,fig|562.109781.peg.3440,CP103623,delete562.109781,294,1.0
3611,fig:2048780.3.peg.3901__CP024257__up,100.0,294,0,0,1,294,101,394,1.29e-155,544.0,fig|2048780.3.peg.3901__CP024257__up,fig|2048780.3.peg.3901,CP024257,delete2048780.3,294,0.0
3235,fig:562.29110.peg.4541__CP027342__up,99.66,294,1,0,1,294,101,394,5.79e-154,538.0,fig|562.29110.peg.4541__CP027342__up,fig|562.29110.peg.4541,CP027342,delete562.29110,294,5.0
3208,fig:562.68712.peg.5307__CP066032__up,99.66,294,1,0,1,294,101,394,5.82e-154,538.0,fig|562.68712.peg.5307__CP066032__up,fig|562.68712.peg.5307,CP066032,delete562.68712,294,5.0
3266,fig:155864.42.peg.507__CP008957__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|155864.42.peg.507__CP008957__up,fig|155864.42.peg.507,CP008957,delete155864.42,294,2.0
3412,fig:562.96032.peg.3603__CP043284__up,100.0,294,0,0,1,294,101,394,1.27e-155,544.0,fig|562.96032.peg.3603__CP043284__up,fig|562.96032.peg.3603,CP043284,delete562.96032,294,0.0
3237,fig:562.50548.peg.3505__CP041919__up,99.32,294,2,0,1,294,101,394,2.69e-152,532.0,fig|562.50548.peg.3505__CP041919__up,fig|562.50548.peg.3505,CP041919,delete562.50548,294,1.0
3236,fig:562.80701.peg.2085__CP080246__up,99.66,294,1,0,1,294,101,394,5.45e-154,538.0,fig|562.80701.peg.2085__CP080246__up,fig|562.80701.peg.2085,CP080246,delete562.80701,294,3.0
3065,fig:562.109775.peg.3770__CP103521__up,99.32,294,2,0,1,294,101,394,2.67e-152,532.0,fig|562.109775.peg.3770__CP103521__up,fig|562.109775.peg.3770,CP103521,delete562.109775,294,4.0
3532,fig:562.102360.peg.3596__CP095155__up,100.0,294,0,0,1,294,101,394,1.28e-155,544.0,fig|562.102360.peg.3596__CP095155__up,fig|562.102360.peg.3596,CP095155,delete562.102360,294,0.0
3238,fig:562.60320.peg.3945__CP053080__up,99.66,294,1,0,1,294,101,394,5.48e-154,538.0,fig|562.60320.peg.3945__CP053080__up,fig|562.60320.peg.3945,CP053080,delete562.60320,294,3.0
3636,fig:562.108468.peg.3414__CP075722__up,100.0,294,0,0,1,294,101,394,1.28e-155,544.0,fig|562.108468.peg.3414__CP075722__up,fig|562.108468.peg.3414,CP075722,delete562.108468,294,0.0
3133,fig:941322.171.peg.3888__CP103562__up,99.32,294,2,0,1,294,101,394,2.59e-152,532.0,fig|941322.171.peg.3888__CP103562__up,fig|941322.171.peg.3888,CP103562,delete941322.171,294,1.0
3355,fig:562.114661.peg.1252__CP024147__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|562.114661.peg.1252__CP024147__up,fig|562.114661.peg.1252,CP024147,delete562.114661,294,2.0
3233,fig:562.70522.peg.3685__CP068816__up,99.66,294,1,0,1,294,101,394,5.46e-154,538.0,fig|562.70522.peg.3685__CP068816__up,fig|562.70522.peg.3685,CP068816,delete562.70522,294,3.0
3649,fig:562.115111.peg.3385__CP044443__up,100.0,264,0,0,31,294,131,394,5.99e-139,488.0,fig|562.115111.peg.3385__CP044443__up,fig|562.115111.peg.3385,CP044443,delete562.115111,294,32.0
3698,fig:562.94308.peg.458__CP091065__up,100.0,294,0,0,1,294,101,394,1.3500000000000001e-155,544.0,fig|562.94308.peg.458__CP091065__up,fig|562.94308.peg.458,CP091065,delete562.94308,294,0.0
3125,fig:562.29126.peg.2198__CP027579__up,99.32,294,2,0,1,294,101,394,2.6299999999999997e-152,532.0,fig|562.29126.peg.2198__CP027579__up,fig|562.29126.peg.2198,CP027579,delete562.29126,294,43.0
3035,fig:562.90909.peg.3746__OU701449__up,99.32,294,2,0,1,294,101,394,2.67e-152,532.0,fig|562.90909.peg.3746__OU701449__up,fig|562.90909.peg.3746,OU701449,delete562.90909,294,4.0
3719,fig:562.114834.peg.3398__CP111004__up,100.0,294,0,0,1,294,101,394,1.36e-155,544.0,fig|562.114834.peg.3398__CP111004__up,fig|562.114834.peg.3398,CP111004,delete562.114834,294,0.0
3270,fig:83334.639.peg.4410__CP104309__up,99.32,294,2,0,1,294,101,394,2.66e-152,532.0,fig|83334.639.peg.4410__CP104309__up,fig|83334.639.peg.4410,CP104309,delete83334.639,294,2.0
3233,fig:585396.4.peg.482__NC_013364__up,99.32,294,2,0,1,294,101,394,2.69e-152,532.0,fig|585396.4.peg.482__NC_013364__up,fig|585396.4.peg.482,NC_013364,delete585396.4,294,1.0
3099,fig:562.58145.peg.3677__CP048337__up,99.66,294,1,0,1,294,101,394,5.7100000000000004e-154,538.0,fig|562.58145.peg.3677__CP048337__up,fig|562.58145.peg.3677,CP048337,delete562.58145,294,3.0
3239,fig:562.19575.peg.2140__CP022393__up,99.32,294,2,0,1,294,101,394,2.68e-152,532.0,fig|562.19575.peg.2140__CP022393__up,fig|562.19575.peg.2140,CP022393,delete562.19575,294,1.0
3275,fig:562.115116.peg.3421__CP097721__up,99.66,294,1,0,1,294,101,394,5.73e-154,538.0,fig|562.115116.peg.3421__CP097721__up,fig|562.115116.peg.3421,CP097721,delete562.115116,294,5.0
