,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4226,fig:562.46071.peg.522__CP038857__up,100.0,260,0,0,1,260,101,360,9.03e-137,481.0,fig|562.46071.peg.522__CP038857__up,fig|562.46071.peg.522,CP038857,delete562.46071,260,0.0
3530,fig:562.70513.peg.582__CP068813__up,99.615,260,1,0,1,260,101,360,3.9699999999999996e-135,475.0,fig|562.70513.peg.582__CP068813__up,fig|562.70513.peg.582,CP068813,delete562.70513,260,1.0
3738,fig:562.67796.peg.501__LR883006__up,100.0,260,0,0,1,260,101,360,8.79e-137,481.0,fig|562.67796.peg.501__LR883006__up,fig|562.67796.peg.501,LR883006,delete562.67796,260,0.0
3767,fig:83334.637.peg.571__CP104309__up,100.0,258,0,0,3,260,103,360,1.11e-135,477.0,fig|83334.637.peg.571__CP104309__up,fig|83334.637.peg.571,CP104309,delete83334.637,260,2.0
3752,fig:562.102351.peg.530__CP095083__up,100.0,260,0,0,1,260,101,360,8.63e-137,481.0,fig|562.102351.peg.530__CP095083__up,fig|562.102351.peg.530,CP095083,delete562.102351,260,0.0
4127,fig:562.76274.peg.3883__CP076043__up,100.0,260,0,0,1,260,101,360,9.03e-137,481.0,fig|562.76274.peg.3883__CP076043__up,fig|562.76274.peg.3883,CP076043,delete562.76274,260,0.0
2392,fig:564.93.peg.3892__CP055872__up,91.538,260,22,0,1,260,101,360,3.35e-100,359.0,fig|564.93.peg.3892__CP055872__up,fig|564.93.peg.3892,CP055872,delete564.93,260,4.0
3880,fig:562.45432.peg.2848__CP034404__up,100.0,260,0,0,1,260,101,360,8.86e-137,481.0,fig|562.45432.peg.2848__CP034404__up,fig|562.45432.peg.2848,CP034404,delete562.45432,260,0.0
3768,fig:562.61495.peg.1404__CP054314__up,100.0,260,0,0,1,260,101,360,9.55e-137,481.0,fig|562.61495.peg.1404__CP054314__up,fig|562.61495.peg.1404,CP054314,delete562.61495,260,0.0
4251,fig:562.109772.peg.544__CP103529__up,100.0,260,0,0,1,260,101,360,8.99e-137,481.0,fig|562.109772.peg.544__CP103529__up,fig|562.109772.peg.544,CP103529,delete562.109772,260,0.0
3627,fig:562.28203.peg.3684__CP025703__up,99.615,260,1,0,1,260,101,360,3.79e-135,475.0,fig|562.28203.peg.3684__CP025703__up,fig|562.28203.peg.3684,CP025703,delete562.28203,260,1.0
4435,fig:562.96035.peg.535__CP060969__up,100.0,260,0,0,1,260,101,360,8.929999999999999e-137,481.0,fig|562.96035.peg.535__CP060969__up,fig|562.96035.peg.535,CP060969,delete562.96035,260,0.0
4307,fig:562.9018.peg.3320__LM993812__up,100.0,260,0,0,1,260,101,360,9.41e-137,481.0,fig|562.9018.peg.3320__LM993812__up,fig|562.9018.peg.3320,LM993812,delete562.9018,260,0.0
3778,fig:83334.298.peg.4910__CP038494__up,100.0,258,0,0,3,260,103,360,1.11e-135,477.0,fig|83334.298.peg.4910__CP038494__up,fig|83334.298.peg.4910,CP038494,delete83334.298,260,2.0
3796,fig:562.29117.peg.5145__CP027582__up,100.0,260,0,0,1,260,101,360,8.9e-137,481.0,fig|562.29117.peg.5145__CP027582__up,fig|562.29117.peg.5145,CP027582,delete562.29117,260,0.0
4513,fig:562.109786.peg.502__CP103694__up,99.615,260,1,0,1,260,101,360,4.16e-135,475.0,fig|562.109786.peg.502__CP103694__up,fig|562.109786.peg.502,CP103694,delete562.109786,260,1.0
4696,fig:562.79203.peg.511__CP081706__up,100.0,260,0,0,1,260,101,360,8.85e-137,481.0,fig|562.79203.peg.511__CP081706__up,fig|562.79203.peg.511,CP081706,delete562.79203,260,0.0
3721,fig:562.108466.peg.3624__CP075716__up,100.0,260,0,0,1,260,101,360,8.82e-137,481.0,fig|562.108466.peg.3624__CP075716__up,fig|562.108466.peg.3624,CP075716,delete562.108466,260,0.0
3717,fig:562.28693.peg.4791__CP027221__up,100.0,260,0,0,1,260,101,360,8.72e-137,481.0,fig|562.28693.peg.4791__CP027221__up,fig|562.28693.peg.4791,CP027221,delete562.28693,260,0.0
3866,fig:562.61492.peg.4100__CP054371__up,100.0,260,0,0,1,260,101,360,8.63e-137,481.0,fig|562.61492.peg.4100__CP054371__up,fig|562.61492.peg.4100,CP054371,delete562.61492,260,0.0
4116,fig:562.17620.peg.3279__CP021732__up,100.0,260,0,0,1,260,101,360,8.78e-137,481.0,fig|562.17620.peg.3279__CP021732__up,fig|562.17620.peg.3279,CP021732,delete562.17620,260,0.0
4508,fig:562.114657.peg.554__CP024134__up,100.0,260,0,0,1,260,101,360,9.03e-137,481.0,fig|562.114657.peg.554__CP024134__up,fig|562.114657.peg.554,CP024134,delete562.114657,260,0.0
3922,fig:562.25386.peg.242__CP025036__up,100.0,260,0,0,1,260,101,360,8.91e-137,481.0,fig|562.25386.peg.242__CP025036__up,fig|562.25386.peg.242,CP025036,delete562.25386,260,0.0
3664,fig:562.75630.peg.4371__CP072787__up,99.615,260,1,0,1,260,101,360,3.76e-135,475.0,fig|562.75630.peg.4371__CP072787__up,fig|562.75630.peg.4371,CP072787,delete562.75630,260,3.0
4325,fig:562.55237.peg.3985__CP047594__up,100.0,260,0,0,1,260,101,360,9.13e-137,481.0,fig|562.55237.peg.3985__CP047594__up,fig|562.55237.peg.3985,CP047594,delete562.55237,260,0.0
4379,fig:562.67791.peg.561__LR882973__up,99.615,260,1,0,1,260,101,360,4.1099999999999997e-135,475.0,fig|562.67791.peg.561__LR882973__up,fig|562.67791.peg.561,LR882973,delete562.67791,260,1.0
3641,fig:562.70726.peg.1957__CP069441__up,95.769,260,0,1,1,260,112,360,3.890000000000001e-115,409.0,fig|562.70726.peg.1957__CP069441__up,fig|562.70726.peg.1957,CP069441,delete562.70726,260,8.0
2370,fig:564.142.peg.3774__CP057504__up,100.0,260,0,0,1,260,101,360,6.65e-137,481.0,fig|564.142.peg.3774__CP057504__up,fig|564.142.peg.3774,CP057504,delete564.142,260,0.0
3531,fig:562.70514.peg.580__CP068823__up,100.0,260,0,0,1,260,101,360,8.34e-137,481.0,fig|562.70514.peg.580__CP068823__up,fig|562.70514.peg.580,CP068823,delete562.70514,260,0.0
3664,fig:562.74729.peg.4372__CP072785__up,99.615,260,1,0,1,260,101,360,3.76e-135,475.0,fig|562.74729.peg.4372__CP072785__up,fig|562.74729.peg.4372,CP072785,delete562.74729,260,3.0
