,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3914,fig:562.46071.peg.2195__CP038857__up,99.696,329,1,0,1,329,101,429,2.36e-173,603.0,fig|562.46071.peg.2195__CP038857__up,fig|562.46071.peg.2195,CP038857,delete562.46071,329,0.0
3272,fig:562.70513.peg.2664__CP068813__up,97.879,330,6,1,1,329,100,429,2.2700000000000003e-163,569.0,fig|562.70513.peg.2664__CP068813__up,fig|562.70513.peg.2664,CP068813,delete562.70513,329,5.0
3483,fig:562.67796.peg.2270__LR883006__up,99.696,329,1,0,1,329,101,429,2.3e-173,603.0,fig|562.67796.peg.2270__LR883006__up,fig|562.67796.peg.2270,LR883006,delete562.67796,329,0.0
3495,fig:83334.637.peg.2428__CP104309__up,98.788,330,3,1,1,329,100,429,2.25e-168,586.0,fig|83334.637.peg.2428__CP104309__up,fig|83334.637.peg.2428,CP104309,delete83334.637,329,3.0
3477,fig:562.102351.peg.2353__CP095083__up,97.879,330,6,1,1,329,100,429,2.2900000000000002e-163,569.0,fig|562.102351.peg.2353__CP095083__up,fig|562.102351.peg.2353,CP095083,delete562.102351,329,5.0
3822,fig:562.76274.peg.1092__CP076043__up,100.0,329,0,0,1,329,101,429,5.08e-175,608.0,fig|562.76274.peg.1092__CP076043__up,fig|562.76274.peg.1092,CP076043,delete562.76274,329,4.0
3598,fig:562.45432.peg.1105__CP034404__up,99.394,330,1,1,1,329,100,429,1.0799999999999999e-171,597.0,fig|562.45432.peg.1105__CP034404__up,fig|562.45432.peg.1105,CP034404,delete562.45432,329,2.0
3500,fig:562.61495.peg.5005__CP054314__up,99.094,331,1,2,1,329,99,429,1.5e-170,593.0,fig|562.61495.peg.5005__CP054314__up,fig|562.61495.peg.5005,CP054314,delete562.61495,329,65.0
3923,fig:562.109772.peg.2418__CP103529__up,99.696,329,1,0,1,329,101,429,2.35e-173,603.0,fig|562.109772.peg.2418__CP103529__up,fig|562.109772.peg.2418,CP103529,delete562.109772,329,0.0
3380,fig:562.28203.peg.1771__CP025703__up,97.576,330,7,1,1,329,100,429,1.01e-161,564.0,fig|562.28203.peg.1771__CP025703__up,fig|562.28203.peg.1771,CP025703,delete562.28203,329,9.0
4041,fig:562.96035.peg.2274__CP060969__up,99.696,329,1,0,1,329,101,429,2.3400000000000003e-173,603.0,fig|562.96035.peg.2274__CP060969__up,fig|562.96035.peg.2274,CP060969,delete562.96035,329,0.0
3987,fig:562.9018.peg.1682__LM993812__up,100.0,329,0,0,1,329,101,429,5.29e-175,608.0,fig|562.9018.peg.1682__LM993812__up,fig|562.9018.peg.1682,LM993812,delete562.9018,329,4.0
3506,fig:83334.298.peg.3061__CP038494__up,98.788,330,3,1,1,329,100,429,2.25e-168,586.0,fig|83334.298.peg.3061__CP038494__up,fig|83334.298.peg.3061,CP038494,delete83334.298,329,3.0
3526,fig:562.29117.peg.1243__CP027582__up,98.485,330,4,1,1,329,100,429,1.09e-166,580.0,fig|562.29117.peg.1243__CP027582__up,fig|562.29117.peg.1243,CP027582,delete562.29117,329,10.0
4116,fig:562.109786.peg.2192__CP103694__up,99.696,329,1,0,1,329,101,429,2.3400000000000003e-173,603.0,fig|562.109786.peg.2192__CP103694__up,fig|562.109786.peg.2192,CP103694,delete562.109786,329,0.0
4204,fig:562.79203.peg.2313__CP081706__up,99.696,329,1,0,1,329,101,429,2.32e-173,603.0,fig|562.79203.peg.2313__CP081706__up,fig|562.79203.peg.2313,CP081706,delete562.79203,329,0.0
3459,fig:562.108466.peg.523__CP075716__up,99.696,329,1,0,1,329,101,429,2.31e-173,603.0,fig|562.108466.peg.523__CP075716__up,fig|562.108466.peg.523,CP075716,delete562.108466,329,0.0
3456,fig:562.28693.peg.2791__CP027221__up,98.788,330,3,1,1,329,100,429,2.3000000000000003e-168,586.0,fig|562.28693.peg.2791__CP027221__up,fig|562.28693.peg.2791,CP027221,delete562.28693,329,8.0
3596,fig:562.61492.peg.2422__CP054371__up,98.182,330,5,1,1,329,100,429,4.93e-165,575.0,fig|562.61492.peg.2422__CP054371__up,fig|562.61492.peg.2422,CP054371,delete562.61492,329,28.0
3798,fig:562.17620.peg.98__CP021732__up,99.696,329,1,0,1,329,101,429,2.3e-173,603.0,fig|562.17620.peg.98__CP021732__up,fig|562.17620.peg.98,CP021732,delete562.17620,329,0.0
4113,fig:562.114657.peg.2447__CP024134__up,99.696,329,1,0,1,329,101,429,2.36e-173,603.0,fig|562.114657.peg.2447__CP024134__up,fig|562.114657.peg.2447,CP024134,delete562.114657,329,0.0
3650,fig:562.25386.peg.3518__CP025036__up,99.696,329,1,0,1,329,101,429,2.3300000000000002e-173,603.0,fig|562.25386.peg.3518__CP025036__up,fig|562.25386.peg.3518,CP025036,delete562.25386,329,0.0
3401,fig:562.75630.peg.2595__CP072787__up,98.788,330,3,1,1,329,100,429,2.13e-168,586.0,fig|562.75630.peg.2595__CP072787__up,fig|562.75630.peg.2595,CP072787,delete562.75630,329,1.0
3978,fig:562.55237.peg.2357__CP047594__up,99.696,329,1,0,1,329,101,429,2.39e-173,603.0,fig|562.55237.peg.2357__CP047594__up,fig|562.55237.peg.2357,CP047594,delete562.55237,329,0.0
4000,fig:562.67791.peg.2276__LR882973__up,99.696,329,1,0,1,329,101,429,2.31e-173,603.0,fig|562.67791.peg.2276__LR882973__up,fig|562.67791.peg.2276,LR882973,delete562.67791,329,0.0
3384,fig:562.70726.peg.112__CP069441__up,98.788,330,3,1,1,329,100,429,2.14e-168,586.0,fig|562.70726.peg.112__CP069441__up,fig|562.70726.peg.112,CP069441,delete562.70726,329,1.0
3285,fig:562.70514.peg.2495__CP068823__up,97.879,330,6,1,1,329,100,429,2.220000000000001e-163,569.0,fig|562.70514.peg.2495__CP068823__up,fig|562.70514.peg.2495,CP068823,delete562.70514,329,6.0
3401,fig:562.74729.peg.2596__CP072785__up,98.788,330,3,1,1,329,100,429,2.13e-168,586.0,fig|562.74729.peg.2596__CP072785__up,fig|562.74729.peg.2596,CP072785,delete562.74729,329,1.0
3375,fig:941322.178.peg.2396__CP103592__up,98.788,330,3,1,1,329,100,429,2.2000000000000003e-168,586.0,fig|941322.178.peg.2396__CP103592__up,fig|941322.178.peg.2396,CP103592,delete941322.178,329,1.0
3992,fig:562.79204.peg.2169__CP081711__up,99.696,329,1,0,1,329,101,429,2.3700000000000002e-173,603.0,fig|562.79204.peg.2169__CP081711__up,fig|562.79204.peg.2169,CP081711,delete562.79204,329,0.0
3535,fig:562.109781.peg.2195__CP103623__up,99.696,329,1,0,1,329,101,429,2.28e-173,603.0,fig|562.109781.peg.2195__CP103623__up,fig|562.109781.peg.2195,CP103623,delete562.109781,329,0.0
