,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
3816,fig:562.46071.peg.2687__CP038857__up,100.0,286,0,0,1,286,101,386,3.5e-151,529.0,fig|562.46071.peg.2687__CP038857__up,fig|562.46071.peg.2687,CP038857,delete562.46071,286,0.0
3181,fig:562.70513.peg.3042__CP068813__up,98.951,286,3,0,1,286,101,386,3.36e-146,512.0,fig|562.70513.peg.3042__CP068813__up,fig|562.70513.peg.3042,CP068813,delete562.70513,286,3.0
3386,fig:562.67796.peg.2760__LR883006__up,98.601,286,4,0,1,286,101,386,1.6100000000000002e-144,507.0,fig|562.67796.peg.2760__LR883006__up,fig|562.67796.peg.2760,LR883006,delete562.67796,286,
3398,fig:83334.637.peg.3006__CP104309__up,98.601,286,4,0,1,286,101,386,1.56e-144,507.0,fig|83334.637.peg.3006__CP104309__up,fig|83334.637.peg.3006,CP104309,delete83334.637,286,1.0
3381,fig:562.102351.peg.2843__CP095083__up,98.252,286,5,0,1,286,101,386,7.34e-143,501.0,fig|562.102351.peg.2843__CP095083__up,fig|562.102351.peg.2843,CP095083,delete562.102351,286,9.0
3719,fig:562.76274.peg.1545__CP076043__up,100.0,286,0,0,1,286,101,386,3.5e-151,529.0,fig|562.76274.peg.1545__CP076043__up,fig|562.76274.peg.1545,CP076043,delete562.76274,286,0.0
2221,fig:564.93.peg.2429__CP055872__up,92.308,169,10,3,118,285,219,385,1.82e-63,237.0,fig|564.93.peg.2429__CP055872__up,fig|564.93.peg.2429,CP055872,delete564.93,286,8.0
3501,fig:562.45432.peg.677__CP034404__up,98.601,286,4,0,1,286,101,386,1.62e-144,507.0,fig|562.45432.peg.677__CP034404__up,fig|562.45432.peg.677,CP034404,delete562.45432,286,
3405,fig:562.61495.peg.4403__CP054314__up,98.601,286,4,0,1,286,101,386,1.73e-144,507.0,fig|562.61495.peg.4403__CP054314__up,fig|562.61495.peg.4403,CP054314,delete562.61495,286,
3828,fig:562.109772.peg.2791__CP103529__up,100.0,286,0,0,1,286,101,386,3.48e-151,529.0,fig|562.109772.peg.2791__CP103529__up,fig|562.109772.peg.2791,CP103529,delete562.109772,286,0.0
3303,fig:562.28203.peg.1439__CP025703__up,96.503,286,8,1,1,286,103,386,5.44e-134,472.0,fig|562.28203.peg.1439__CP025703__up,fig|562.28203.peg.1439,CP025703,delete562.28203,286,
3945,fig:562.96035.peg.2707__CP060969__up,100.0,286,0,0,1,286,101,386,3.46e-151,529.0,fig|562.96035.peg.2707__CP060969__up,fig|562.96035.peg.2707,CP060969,delete562.96035,286,0.0
3894,fig:562.9018.peg.1278__LM993812__up,100.0,286,0,0,1,286,101,386,3.65e-151,529.0,fig|562.9018.peg.1278__LM993812__up,fig|562.9018.peg.1278,LM993812,delete562.9018,286,0.0
3409,fig:83334.298.peg.2396__CP038494__up,98.601,286,4,0,1,286,101,386,1.56e-144,507.0,fig|83334.298.peg.2396__CP038494__up,fig|83334.298.peg.2396,CP038494,delete83334.298,286,1.0
3432,fig:562.29117.peg.1823__CP027582__up,98.601,286,4,0,1,286,101,386,1.62e-144,507.0,fig|562.29117.peg.1823__CP027582__up,fig|562.29117.peg.1823,CP027582,delete562.29117,286,
4025,fig:562.109786.peg.2598__CP103694__up,100.0,286,0,0,1,286,101,386,3.46e-151,529.0,fig|562.109786.peg.2598__CP103694__up,fig|562.109786.peg.2598,CP103694,delete562.109786,286,0.0
4113,fig:562.79203.peg.2853__CP081706__up,100.0,286,0,0,1,286,101,386,3.45e-151,529.0,fig|562.79203.peg.2853__CP081706__up,fig|562.79203.peg.2853,CP081706,delete562.79203,286,0.0
3365,fig:562.108466.peg.941__CP075716__up,98.252,286,5,0,1,286,101,386,7.499999999999999e-143,501.0,fig|562.108466.peg.941__CP075716__up,fig|562.108466.peg.941,CP075716,delete562.108466,286,12.0
3355,fig:562.28693.peg.2437__CP027221__up,98.601,286,4,0,1,286,101,386,1.59e-144,507.0,fig|562.28693.peg.2437__CP027221__up,fig|562.28693.peg.2437,CP027221,delete562.28693,286,
3497,fig:562.61492.peg.1923__CP054371__up,98.252,286,5,0,1,286,101,386,7.34e-143,501.0,fig|562.61492.peg.1923__CP054371__up,fig|562.61492.peg.1923,CP054371,delete562.61492,286,
3701,fig:562.17620.peg.479__CP021732__up,100.0,286,0,0,1,286,101,386,3.42e-151,529.0,fig|562.17620.peg.479__CP021732__up,fig|562.17620.peg.479,CP021732,delete562.17620,286,0.0
