,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
2627,fig:562.46071.peg.1314__CP038857__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.46071.peg.1314__CP038857__up,fig|562.46071.peg.1314,CP038857,delete562.46071,292,0.0
2234,fig:562.70513.peg.1571__CP068813__up,100.0,292,0,0,1,292,101,392,1.57e-154,540.0,fig|562.70513.peg.1571__CP068813__up,fig|562.70513.peg.1571,CP068813,delete562.70513,292,0.0
2371,fig:562.67796.peg.1391__LR883006__up,100.0,292,0,0,1,292,101,392,1.61e-154,540.0,fig|562.67796.peg.1391__LR883006__up,fig|562.67796.peg.1391,LR883006,delete562.67796,292,0.0
2378,fig:83334.637.peg.1382__CP104309__up,98.973,292,3,0,1,292,101,392,1.5899999999999999e-149,523.0,fig|83334.637.peg.1382__CP104309__up,fig|83334.637.peg.1382,CP104309,delete83334.637,292,1.0
2334,fig:562.102351.peg.1483__CP095083__up,100.0,292,0,0,1,292,101,392,1.59e-154,540.0,fig|562.102351.peg.1483__CP095083__up,fig|562.102351.peg.1483,CP095083,delete562.102351,292,0.0
2556,fig:562.76274.peg.285__CP076043__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.76274.peg.285__CP076043__up,fig|562.76274.peg.285,CP076043,delete562.76274,292,0.0
1648,fig:564.93.peg.1269__CP055872__up,85.606,264,36,2,30,292,130,392,3.94e-75,276.0,fig|564.93.peg.1269__CP055872__up,fig|564.93.peg.1269,CP055872,delete564.93,292,7.0
2422,fig:562.45432.peg.2012__CP034404__up,99.658,292,1,0,1,292,101,392,7.55e-153,534.0,fig|562.45432.peg.2012__CP034404__up,fig|562.45432.peg.2012,CP034404,delete562.45432,292,8.0
2382,fig:562.61495.peg.403__CP054314__up,100.0,292,0,0,1,292,101,392,1.75e-154,540.0,fig|562.61495.peg.403__CP054314__up,fig|562.61495.peg.403,CP054314,delete562.61495,292,0.0
2621,fig:562.109772.peg.1423__CP103529__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.109772.peg.1423__CP103529__up,fig|562.109772.peg.1423,CP103529,delete562.109772,292,0.0
2328,fig:562.28203.peg.2696__CP025703__up,99.315,292,2,0,1,292,101,392,3.25e-151,529.0,fig|562.28203.peg.2696__CP025703__up,fig|562.28203.peg.2696,CP025703,delete562.28203,292,4.0
2616,fig:562.96035.peg.1374__CP060969__up,100.0,292,0,0,1,292,101,392,1.64e-154,540.0,fig|562.96035.peg.1374__CP060969__up,fig|562.96035.peg.1374,CP060969,delete562.96035,292,0.0
2646,fig:562.9018.peg.2546__LM993812__up,100.0,292,0,0,1,292,101,392,1.72e-154,540.0,fig|562.9018.peg.2546__LM993812__up,fig|562.9018.peg.2546,LM993812,delete562.9018,292,0.0
2383,fig:83334.298.peg.4033__CP038494__up,98.973,292,3,0,1,292,101,392,1.5899999999999999e-149,523.0,fig|83334.298.peg.4033__CP038494__up,fig|83334.298.peg.4033,CP038494,delete83334.298,292,1.0
2392,fig:562.29117.peg.153__CP027582__up,100.0,292,0,0,1,292,101,392,1.63e-154,540.0,fig|562.29117.peg.153__CP027582__up,fig|562.29117.peg.153,CP027582,delete562.29117,292,0.0
2674,fig:562.109786.peg.1273__CP103694__up,100.0,292,0,0,1,292,101,392,1.64e-154,540.0,fig|562.109786.peg.1273__CP103694__up,fig|562.109786.peg.1273,CP103694,delete562.109786,292,0.0
2611,fig:562.79203.peg.1447__CP081706__up,100.0,292,0,0,1,292,101,392,1.62e-154,540.0,fig|562.79203.peg.1447__CP081706__up,fig|562.79203.peg.1447,CP081706,delete562.79203,292,0.0
2343,fig:562.108466.peg.4403__CP075716__up,100.0,292,0,0,1,292,101,392,1.62e-154,540.0,fig|562.108466.peg.4403__CP075716__up,fig|562.108466.peg.4403,CP075716,delete562.108466,292,0.0
2346,fig:562.28693.peg.3869__CP027221__up,100.0,292,0,0,1,292,101,392,1.6e-154,540.0,fig|562.28693.peg.3869__CP027221__up,fig|562.28693.peg.3869,CP027221,delete562.28693,292,0.0
2450,fig:562.61492.peg.3303__CP054371__up,99.315,292,2,0,1,292,101,392,3.44e-151,529.0,fig|562.61492.peg.3303__CP054371__up,fig|562.61492.peg.3303,CP054371,delete562.61492,292,21.0
2523,fig:562.17620.peg.4056__CP021732__up,99.658,292,1,0,1,292,101,392,7.48e-153,534.0,fig|562.17620.peg.4056__CP021732__up,fig|562.17620.peg.4056,CP021732,delete562.17620,292,5.0
2678,fig:562.114657.peg.1403__CP024134__up,100.0,292,0,0,1,292,101,392,1.65e-154,540.0,fig|562.114657.peg.1403__CP024134__up,fig|562.114657.peg.1403,CP024134,delete562.114657,292,0.0
2483,fig:562.25386.peg.4407__CP025036__up,100.0,292,0,0,1,292,101,392,1.63e-154,540.0,fig|562.25386.peg.4407__CP025036__up,fig|562.25386.peg.4407,CP025036,delete562.25386,292,0.0
2338,fig:562.75630.peg.3473__CP072787__up,98.973,292,3,0,1,292,101,392,1.5e-149,523.0,fig|562.75630.peg.3473__CP072787__up,fig|562.75630.peg.3473,CP072787,delete562.75630,292,6.0
2631,fig:562.55237.peg.3214__CP047594__up,100.0,292,0,0,1,292,101,392,1.67e-154,540.0,fig|562.55237.peg.3214__CP047594__up,fig|562.55237.peg.3214,CP047594,delete562.55237,292,0.0
2614,fig:562.67791.peg.1375__LR882973__up,100.0,292,0,0,1,292,101,392,1.62e-154,540.0,fig|562.67791.peg.1375__LR882973__up,fig|562.67791.peg.1375,LR882973,delete562.67791,292,0.0
2334,fig:562.70726.peg.1096__CP069441__up,99.315,292,2,0,1,292,101,392,3.24e-151,529.0,fig|562.70726.peg.1096__CP069441__up,fig|562.70726.peg.1096,CP069441,delete562.70726,292,4.0
1651,fig:564.142.peg.1286__CP057504__up,85.606,264,36,2,30,292,130,392,3.82e-75,276.0,fig|564.142.peg.1286__CP057504__up,fig|564.142.peg.1286,CP057504,delete564.142,292,7.0
2256,fig:562.70514.peg.1344__CP068823__up,99.315,292,2,0,1,292,101,392,3.33e-151,529.0,fig|562.70514.peg.1344__CP068823__up,fig|562.70514.peg.1344,CP068823,delete562.70514,292,25.0
2338,fig:562.74729.peg.3474__CP072785__up,98.973,292,3,0,1,292,101,392,1.5e-149,523.0,fig|562.74729.peg.3474__CP072785__up,fig|562.74729.peg.3474,CP072785,delete562.74729,292,6.0
2302,fig:941322.178.peg.1390__CP103592__up,99.315,292,2,0,1,292,101,392,3.33e-151,529.0,fig|941322.178.peg.1390__CP103592__up,fig|941322.178.peg.1390,CP103592,delete941322.178,292,2.0
2632,fig:562.79204.peg.1291__CP081711__up,100.0,292,0,0,1,292,101,392,1.66e-154,540.0,fig|562.79204.peg.1291__CP081711__up,fig|562.79204.peg.1291,CP081711,delete562.79204,292,0.0
2416,fig:562.109781.peg.1344__CP103623__up,100.0,292,0,0,1,292,101,392,1.59e-154,540.0,fig|562.109781.peg.1344__CP103623__up,fig|562.109781.peg.1344,CP103623,delete562.109781,292,0.0
2623,fig:2048780.3.peg.1562__CP024257__up,100.0,292,0,0,1,292,101,392,1.66e-154,540.0,fig|2048780.3.peg.1562__CP024257__up,fig|2048780.3.peg.1562,CP024257,delete2048780.3,292,0.0
2364,fig:562.29110.peg.2079__CP027342__up,100.0,292,0,0,1,292,101,392,1.6e-154,540.0,fig|562.29110.peg.2079__CP027342__up,fig|562.29110.peg.2079,CP027342,delete562.29110,292,0.0
2360,fig:562.68712.peg.2771__CP066032__up,100.0,292,0,0,1,292,101,392,1.61e-154,540.0,fig|562.68712.peg.2771__CP066032__up,fig|562.68712.peg.2771,CP066032,delete562.68712,292,0.0
