,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4739,fig:562.46071.peg.582__CP038857__up,100.0,336,0,0,1,336,101,436,6.67e-179,621.0,fig|562.46071.peg.582__CP038857__up,fig|562.46071.peg.582,CP038857,delete562.46071,336,1
3964,fig:562.70513.peg.634__CP068813__up,98.81,336,4,0,1,336,101,436,2.96e-172,599.0,fig|562.70513.peg.634__CP068813__up,fig|562.70513.peg.634,CP068813,delete562.70513,336,6
4196,fig:562.67796.peg.555__LR883006__up,99.702,336,1,0,1,336,101,436,3.02e-177,616.0,fig|562.67796.peg.555__LR883006__up,fig|562.67796.peg.555,LR883006,delete562.67796,336,0
4239,fig:83334.637.peg.623__CP104309__up,98.512,336,5,0,1,336,101,436,1.38e-170,593.0,fig|83334.637.peg.623__CP104309__up,fig|83334.637.peg.623,CP104309,delete83334.637,336,2
4215,fig:562.102351.peg.583__CP095083__up,98.512,336,5,0,1,336,101,436,1.39e-170,593.0,fig|562.102351.peg.583__CP095083__up,fig|562.102351.peg.583,CP095083,delete562.102351,336,8
4633,fig:562.76274.peg.3945__CP076043__up,100.0,336,0,0,1,336,101,436,6.67e-179,621.0,fig|562.76274.peg.3945__CP076043__up,fig|562.76274.peg.3945,CP076043,delete562.76274,336,1
2718,fig:564.93.peg.3841__CP055872__up,97.321,336,9,0,1,336,101,436,5.21e-164,571.0,fig|564.93.peg.3841__CP055872__up,fig|564.93.peg.3841,CP055872,delete564.93,336,13
4352,fig:562.45432.peg.2792__CP034404__up,99.702,336,1,0,1,336,101,436,3.05e-177,616.0,fig|562.45432.peg.2792__CP034404__up,fig|562.45432.peg.2792,CP034404,delete562.45432,336,0
4220,fig:562.61495.peg.1344__CP054314__up,99.702,336,1,0,1,336,101,436,3.28e-177,616.0,fig|562.61495.peg.1344__CP054314__up,fig|562.61495.peg.1344,CP054314,delete562.61495,336,0
4770,fig:562.109772.peg.606__CP103529__up,100.0,336,0,0,1,336,101,436,6.640000000000001e-179,621.0,fig|562.109772.peg.606__CP103529__up,fig|562.109772.peg.606,CP103529,delete562.109772,336,1
4089,fig:562.28203.peg.3633__CP025703__up,99.405,336,2,0,1,336,101,436,1.3e-175,610.0,fig|562.28203.peg.3633__CP025703__up,fig|562.28203.peg.3633,CP025703,delete562.28203,336,4
4931,fig:562.96035.peg.588__CP060969__up,99.702,336,1,0,1,336,101,436,3.07e-177,616.0,fig|562.96035.peg.588__CP060969__up,fig|562.96035.peg.588,CP060969,delete562.96035,336,0
4836,fig:562.9018.peg.3261__LM993812__up,100.0,336,0,0,1,336,101,436,6.950000000000001e-179,621.0,fig|562.9018.peg.3261__LM993812__up,fig|562.9018.peg.3261,LM993812,delete562.9018,336,1
4251,fig:83334.298.peg.4858__CP038494__up,98.512,336,5,0,1,336,101,436,1.38e-170,593.0,fig|83334.298.peg.4858__CP038494__up,fig|83334.298.peg.4858,CP038494,delete83334.298,336,2
4264,fig:562.29117.peg.5198__CP027582__up,99.702,336,1,0,1,336,101,436,3.06e-177,616.0,fig|562.29117.peg.5198__CP027582__up,fig|562.29117.peg.5198,CP027582,delete562.29117,336,0
5042,fig:562.109786.peg.560__CP103694__up,99.702,336,1,0,1,336,101,436,3.07e-177,616.0,fig|562.109786.peg.560__CP103694__up,fig|562.109786.peg.560,CP103694,delete562.109786,336,0
5179,fig:562.79203.peg.566__CP081706__up,98.214,336,6,0,1,336,101,436,6.630000000000001e-169,588.0,fig|562.79203.peg.566__CP081706__up,fig|562.79203.peg.566,CP081706,delete562.79203,336,11
4187,fig:562.108466.peg.3676__CP075716__up,99.702,336,1,0,1,336,101,436,3.03e-177,616.0,fig|562.108466.peg.3676__CP075716__up,fig|562.108466.peg.3676,CP075716,delete562.108466,336,0
4189,fig:562.28693.peg.4736__CP027221__up,99.702,336,1,0,1,336,101,436,3e-177,616.0,fig|562.28693.peg.4736__CP027221__up,fig|562.28693.peg.4736,CP027221,delete562.28693,336,0
4357,fig:562.61492.peg.4047__CP054371__up,98.81,336,4,0,1,336,101,436,2.99e-172,599.0,fig|562.61492.peg.4047__CP054371__up,fig|562.61492.peg.4047,CP054371,delete562.61492,336,24
4623,fig:562.17620.peg.3343__CP021732__up,98.214,336,6,0,1,336,101,436,6.58e-169,588.0,fig|562.17620.peg.3343__CP021732__up,fig|562.17620.peg.3343,CP021732,delete562.17620,336,5
5026,fig:562.114657.peg.619__CP024134__up,99.702,336,1,0,1,336,101,436,3.0999999999999997e-177,616.0,fig|562.114657.peg.619__CP024134__up,fig|562.114657.peg.619,CP024134,delete562.114657,336,0
4430,fig:562.25386.peg.188__CP025036__up,99.405,336,2,0,1,336,101,436,1.43e-175,610.0,fig|562.25386.peg.188__CP025036__up,fig|562.25386.peg.188,CP025036,delete562.25386,336,31
4140,fig:562.75630.peg.4320__CP072787__up,99.405,336,2,0,1,336,101,436,1.29e-175,610.0,fig|562.75630.peg.4320__CP072787__up,fig|562.75630.peg.4320,CP072787,delete562.75630,336,4
4854,fig:562.55237.peg.3928__CP047594__up,100.0,336,0,0,1,336,101,436,6.740000000000001e-179,621.0,fig|562.55237.peg.3928__CP047594__up,fig|562.55237.peg.3928,CP047594,delete562.55237,336,1
4879,fig:562.67791.peg.617__LR882973__up,100.0,336,0,0,1,336,101,436,6.52e-179,621.0,fig|562.67791.peg.617__LR882973__up,fig|562.67791.peg.617,LR882973,delete562.67791,336,1
4110,fig:562.70726.peg.1906__CP069441__up,97.619,336,8,0,1,336,101,436,1.3199999999999998e-165,577.0,fig|562.70726.peg.1906__CP069441__up,fig|562.70726.peg.1906,CP069441,delete562.70726,336,15
2701,fig:564.142.peg.3722__CP057504__up,96.726,336,11,0,1,336,101,436,1.09e-160,560.0,fig|564.142.peg.3722__CP057504__up,fig|564.142.peg.3722,CP057504,delete564.142,336,53
3975,fig:562.70514.peg.633__CP068823__up,98.81,336,4,0,1,336,101,436,2.89e-172,599.0,fig|562.70514.peg.633__CP068823__up,fig|562.70514.peg.633,CP068823,delete562.70514,336,28
4140,fig:562.74729.peg.4321__CP072785__up,99.405,336,2,0,1,336,101,436,1.29e-175,610.0,fig|562.74729.peg.4321__CP072785__up,fig|562.74729.peg.4321,CP072785,delete562.74729,336,4
4107,fig:941322.178.peg.565__CP103592__up,97.024,336,10,0,1,336,101,436,2.93e-162,566.0,fig|941322.178.peg.565__CP103592__up,fig|941322.178.peg.565,CP103592,delete941322.178,336,3
4848,fig:562.79204.peg.583__CP081711__up,100.0,336,0,0,1,336,101,436,6.680000000000001e-179,621.0,fig|562.79204.peg.583__CP081711__up,fig|562.79204.peg.583,CP081711,delete562.79204,336,1
4262,fig:562.109781.peg.543__CP103623__up,99.702,336,1,0,1,336,101,436,2.99e-177,616.0,fig|562.109781.peg.543__CP103623__up,fig|562.109781.peg.543,CP103623,delete562.109781,336,0
4852,fig:2048780.3.peg.821__CP024257__up,100.0,336,0,0,1,336,101,436,6.700000000000001e-179,621.0,fig|2048780.3.peg.821__CP024257__up,fig|2048780.3.peg.821,CP024257,delete2048780.3,336,1
4172,fig:562.29110.peg.1256__CP027342__up,99.405,336,2,0,1,336,101,436,1.4e-175,610.0,fig|562.29110.peg.1256__CP027342__up,fig|562.29110.peg.1256,CP027342,delete562.29110,336,18
4179,fig:562.68712.peg.1811__CP066032__up,99.405,336,2,0,1,336,101,436,1.4e-175,610.0,fig|562.68712.peg.1811__CP066032__up,fig|562.68712.peg.1811,CP066032,delete562.68712,336,69
4240,fig:155864.42.peg.4428__CP008957__up,98.512,336,5,0,1,336,101,436,1.38e-170,593.0,fig|155864.42.peg.4428__CP008957__up,fig|155864.42.peg.4428,CP008957,delete155864.42,336,2
4529,fig:562.96032.peg.591__CP043284__up,99.702,336,1,0,1,336,101,436,3.05e-177,616.0,fig|562.96032.peg.591__CP043284__up,fig|562.96032.peg.591,CP043284,delete562.96032,336,0
4227,fig:562.50548.peg.537__CP041919__up,99.702,336,1,0,1,336,101,436,3e-177,616.0,fig|562.50548.peg.537__CP041919__up,fig|562.50548.peg.537,CP041919,delete562.50548,336,0
4184,fig:562.80701.peg.573__CP080246__up,99.405,336,2,0,1,336,101,436,1.31e-175,610.0,fig|562.80701.peg.573__CP080246__up,fig|562.80701.peg.573,CP080246,delete562.80701,336,4
4049,fig:562.109775.peg.573__CP103521__up,98.214,336,6,0,1,336,101,436,6.450000000000001e-169,588.0,fig|562.109775.peg.573__CP103521__up,fig|562.109775.peg.573,CP103521,delete562.109775,336,5
4770,fig:562.102360.peg.607__CP095155__up,98.214,336,6,0,1,336,101,436,6.73e-169,588.0,fig|562.102360.peg.607__CP095155__up,fig|562.102360.peg.607,CP095155,delete562.102360,336,5
4252,fig:562.60320.peg.765__CP053080__up,99.405,336,2,0,1,336,101,436,1.31e-175,610.0,fig|562.60320.peg.765__CP053080__up,fig|562.60320.peg.765,CP053080,delete562.60320,336,4
4836,fig:562.108468.peg.553__CP075722__up,100.0,336,0,0,1,336,101,436,6.65e-179,621.0,fig|562.108468.peg.553__CP075722__up,fig|562.108468.peg.553,CP075722,delete562.108468,336,1
4103,fig:941322.171.peg.623__CP103562__up,97.024,336,10,0,1,336,101,436,2.93e-162,566.0,fig|941322.171.peg.623__CP103562__up,fig|941322.171.peg.623,CP103562,delete941322.171,336,3
2739,fig:564.180.peg.719__CP070873__up,97.321,336,9,0,1,336,101,436,5.13e-164,571.0,fig|564.180.peg.719__CP070873__up,fig|564.180.peg.719,CP070873,delete564.180,336,13
4679,fig:562.114661.peg.4201__CP024147__up,99.107,336,3,0,1,336,101,436,6.37e-174,604.0,fig|562.114661.peg.4201__CP024147__up,fig|562.114661.peg.4201,CP024147,delete562.114661,336,9
4178,fig:562.70522.peg.565__CP068816__up,99.405,336,2,0,1,336,101,436,1.31e-175,610.0,fig|562.70522.peg.565__CP068816__up,fig|562.70522.peg.565,CP068816,delete562.70522,336,4
4872,fig:562.115111.peg.560__CP044443__up,99.702,336,1,0,1,336,101,436,3.04e-177,616.0,fig|562.115111.peg.560__CP044443__up,fig|562.115111.peg.560,CP044443,delete562.115111,336,0
4809,fig:562.94308.peg.3340__CP091065__up,100.0,336,0,0,1,336,101,436,7.010000000000001e-179,621.0,fig|562.94308.peg.3340__CP091065__up,fig|562.94308.peg.3340,CP091065,delete562.94308,336,1
4041,fig:562.29126.peg.4001__CP027579__up,99.405,336,2,0,1,336,101,436,1.35e-175,610.0,fig|562.29126.peg.4001__CP027579__up,fig|562.29126.peg.4001,CP027579,delete562.29126,336,70
3987,fig:562.90909.peg.568__OU701449__up,98.81,336,4,0,1,336,101,436,2.9799999999999996e-172,599.0,fig|562.90909.peg.568__OU701449__up,fig|562.90909.peg.568,OU701449,delete562.90909,336,6
4840,fig:562.114834.peg.429__CP111004__up,100.0,336,0,0,1,336,101,436,7.030000000000001e-179,621.0,fig|562.114834.peg.429__CP111004__up,fig|562.114834.peg.429,CP111004,delete562.114834,336,1
4239,fig:83334.639.peg.623__CP104309__up,98.512,336,5,0,1,336,101,436,1.38e-170,593.0,fig|83334.639.peg.623__CP104309__up,fig|83334.639.peg.623,CP104309,delete83334.639,336,2
4220,fig:585396.4.peg.4139__NC_013364__up,99.702,336,1,0,1,336,101,436,2.99e-177,616.0,fig|585396.4.peg.4139__NC_013364__up,fig|585396.4.peg.4139,NC_013364,delete585396.4,336,0
4101,fig:562.58145.peg.590__CP048337__up,99.107,336,3,0,1,336,101,436,6.36e-174,604.0,fig|562.58145.peg.590__CP048337__up,fig|562.58145.peg.590,CP048337,delete562.58145,336,10
4183,fig:562.19575.peg.1079__CP022393__up,99.702,336,1,0,1,336,101,436,2.98e-177,616.0,fig|562.19575.peg.1079__CP022393__up,fig|562.19575.peg.1079,CP022393,delete562.19575,336,0
4256,fig:562.115116.peg.554__CP097721__up,99.702,336,1,0,1,336,101,436,2.97e-177,616.0,fig|562.115116.peg.554__CP097721__up,fig|562.115116.peg.554,CP097721,delete562.115116,336,0
