,pangenome_gene_id,percent,align_length,n_mismatch,n_gapopen,bitome_feat_start,bitome_feat_end,genome_start,genome_end,e_value,bit_score,pan_gene_full_id,feature_id,chrom_plasm_id,genome_id,mg_seq_len,allele_id
4315,fig:562.46071.peg.4698__CP038857__up,100.0,271,0,0,1,271,101,371,7.25e-143,501.0,fig|562.46071.peg.4698__CP038857__up,fig|562.46071.peg.4698,CP038857,delete562.46071,271,0.0
3620,fig:562.70513.peg.5086__CP068813__up,97.786,271,6,0,1,271,101,371,6.9500000000000005e-133,468.0,fig|562.70513.peg.5086__CP068813__up,fig|562.70513.peg.5086,CP068813,delete562.70513,271,4.0
3827,fig:562.67796.peg.4785__LR883006__up,99.631,271,1,0,1,271,101,371,3.28e-141,496.0,fig|562.67796.peg.4785__LR883006__up,fig|562.67796.peg.4785,LR883006,delete562.67796,271,1.0
3854,fig:83334.637.peg.5482__CP104309__up,97.417,271,7,0,1,271,101,371,3.24e-131,462.0,fig|83334.637.peg.5482__CP104309__up,fig|83334.637.peg.5482,CP104309,delete83334.637,271,2.0
3841,fig:562.102351.peg.5138__CP095083__up,97.786,271,6,0,1,271,101,371,7.02e-133,468.0,fig|562.102351.peg.5138__CP095083__up,fig|562.102351.peg.5138,CP095083,delete562.102351,271,4.0
4218,fig:562.76274.peg.3262__CP076043__up,100.0,271,0,0,1,271,101,371,7.25e-143,501.0,fig|562.76274.peg.3262__CP076043__up,fig|562.76274.peg.3262,CP076043,delete562.76274,271,0.0
2458,fig:564.93.peg.4294__CP055872__up,98.155,271,5,0,1,271,101,371,1.2e-134,473.0,fig|564.93.peg.4294__CP055872__up,fig|564.93.peg.4294,CP055872,delete564.93,271,20.0
3969,fig:562.45432.peg.3578__CP034404__up,99.631,271,1,0,1,271,101,371,3.3099999999999997e-141,496.0,fig|562.45432.peg.3578__CP034404__up,fig|562.45432.peg.3578,CP034404,delete562.45432,271,1.0
3860,fig:562.61495.peg.2171__CP054314__up,99.631,271,1,0,1,271,101,371,3.5399999999999997e-141,496.0,fig|562.61495.peg.2171__CP054314__up,fig|562.61495.peg.2171,CP054314,delete562.61495,271,1.0
4342,fig:562.109772.peg.4858__CP103529__up,100.0,271,0,0,1,271,101,371,7.21e-143,501.0,fig|562.109772.peg.4858__CP103529__up,fig|562.109772.peg.4858,CP103529,delete562.109772,271,0.0
3718,fig:562.28203.peg.4375__CP025703__up,98.893,271,3,0,1,271,101,371,6.59e-138,484.0,fig|562.28203.peg.4375__CP025703__up,fig|562.28203.peg.4375,CP025703,delete562.28203,271,3.0
4524,fig:562.96035.peg.4638__CP060969__up,97.786,271,6,0,1,271,101,371,7.27e-133,468.0,fig|562.96035.peg.4638__CP060969__up,fig|562.96035.peg.4638,CP060969,delete562.96035,271,6.0
4397,fig:562.9018.peg.3514__LM993812__up,100.0,271,0,0,1,271,101,371,7.55e-143,501.0,fig|562.9018.peg.3514__LM993812__up,fig|562.9018.peg.3514,LM993812,delete562.9018,271,0.0
3866,fig:83334.298.peg.107__CP038494__up,97.417,271,7,0,1,271,101,371,3.24e-131,462.0,fig|83334.298.peg.107__CP038494__up,fig|83334.298.peg.107,CP038494,delete83334.298,271,2.0
3885,fig:562.29117.peg.4656__CP027582__up,99.631,271,1,0,1,271,101,371,3.32e-141,496.0,fig|562.29117.peg.4656__CP027582__up,fig|562.29117.peg.4656,CP027582,delete562.29117,271,1.0
